prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,constraint,has constraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.9340; sequence_match=0.8696,False,0.8755,True,selected
ObjectProperty,prohibition,is conflict strategy of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4485; levenshtein=0.2000; semantic=0.3970; sequence_match=0.1935,False,0.3485,False,top-3 avg score 0.3485 < final_threshold 0.7
ObjectProperty,or,is party assigned to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5196; levenshtein=0.0588; semantic=0.4186; sequence_match=0.1053,False,0.3478,False,top-3 avg score 0.3478 < final_threshold 0.7
ObjectProperty,consequence,is activated by failure of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4318; levenshtein=0.1364; semantic=0.4742; sequence_match=0.1212,False,0.3474,False,top-3 avg score 0.3474 < final_threshold 0.7
ObjectProperty,duty,has nested constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3684; levenshtein=0.1053; semantic=0.4997; sequence_match=0.1739,False,0.3473,False,top-3 avg score 0.3473 < final_threshold 0.7
ObjectProperty,and,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4240; sequence_match=0.1429,False,0.3472,False,top-3 avg score 0.3472 < final_threshold 0.7
ObjectProperty,andSequence,is constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.1429; semantic=0.4949; sequence_match=0.1600,False,0.3465,False,top-3 avg score 0.3465 < final_threshold 0.7
ObjectProperty,failure,has nested constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.1053; semantic=0.4210; sequence_match=0.1538,False,0.3462,False,top-3 avg score 0.3462 < final_threshold 0.7
ObjectProperty,duty,is conflict strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.4315; sequence_match=0.1667,False,0.3438,False,top-3 avg score 0.3438 < final_threshold 0.7
ObjectProperty,prohibition,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.5961; sequence_match=0.1111,False,0.3432,False,top-3 avg score 0.3432 < final_threshold 0.7
ObjectProperty,remedy,activates on failure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.0556; semantic=0.4510; sequence_match=0.1667,False,0.3417,False,top-3 avg score 0.3417 < final_threshold 0.7
ObjectProperty,operator,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5465; sequence_match=0.1333,False,0.3417,False,top-3 avg score 0.3417 < final_threshold 0.7
ObjectProperty,Only One,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4737; sequence_match=0.1250,False,0.3389,False,top-3 avg score 0.3389 < final_threshold 0.7
ObjectProperty,conflict,is activated by failure of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3939; levenshtein=0.1364; semantic=0.4222; sequence_match=0.2000,False,0.3387,False,top-3 avg score 0.3387 < final_threshold 0.7
ObjectProperty,implies,has consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3095; levenshtein=0.0714; semantic=0.6103; sequence_match=0.0952,False,0.3384,False,top-3 avg score 0.3384 < final_threshold 0.7
ObjectProperty,and,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.0667; semantic=0.4341; sequence_match=0.1111,False,0.3373,False,top-3 avg score 0.3373 < final_threshold 0.7
ObjectProperty,hasPolicy,is activated by failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5276; levenshtein=0.0909; semantic=0.3542; sequence_match=0.1290,False,0.3369,False,top-3 avg score 0.3369 < final_threshold 0.7
ObjectProperty,permission,is activated by failure of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3606; levenshtein=0.1364; semantic=0.3995; sequence_match=0.2500,False,0.3367,False,top-3 avg score 0.3367 < final_threshold 0.7
ObjectProperty,failure,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.1111; semantic=0.4077; sequence_match=0.1250,False,0.3363,False,top-3 avg score 0.3363 < final_threshold 0.7
ObjectProperty,Only One,assigned to party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.3937; sequence_match=0.1818,False,0.3358,False,top-3 avg score 0.3358 < final_threshold 0.7
ObjectProperty,andSequence,is remedy for,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0000; semantic=0.4234; sequence_match=0.0909,False,0.3356,False,top-3 avg score 0.3356 < final_threshold 0.7
ObjectProperty,operator,is activated by failure of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3927; levenshtein=0.1364; semantic=0.4096; sequence_match=0.2000,False,0.3341,False,top-3 avg score 0.3341 < final_threshold 0.7
ObjectProperty,remedy,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4347; sequence_match=0.1333,False,0.3313,False,top-3 avg score 0.3313 < final_threshold 0.7
ObjectProperty,remedy,applies to asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4127; levenshtein=0.0714; semantic=0.3786; sequence_match=0.2000,False,0.3304,False,top-3 avg score 0.3304 < final_threshold 0.7
ObjectProperty,operand,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3360; levenshtein=0.0000; semantic=0.5260; sequence_match=0.1250,False,0.329,False,top-3 avg score 0.3290 < final_threshold 0.7
ObjectProperty,leftOperand,is activated by failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4318; levenshtein=0.1364; semantic=0.3719; sequence_match=0.1818,False,0.3285,False,top-3 avg score 0.3285 < final_threshold 0.7
ObjectProperty,duty,has remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5651; sequence_match=0.3077,False,0.328,False,top-3 avg score 0.3280 < final_threshold 0.7
ObjectProperty,obligation,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3286; levenshtein=0.0000; semantic=0.5370; sequence_match=0.1176,False,0.3277,False,top-3 avg score 0.3277 < final_threshold 0.7
ObjectProperty,target,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.0667; semantic=0.4725; sequence_match=0.0952,False,0.3263,False,top-3 avg score 0.3263 < final_threshold 0.7
ObjectProperty,Only One,applies to asset,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4365; levenshtein=0.2143; semantic=0.3254; sequence_match=0.1905,False,0.3254,False,top-3 avg score 0.3254 < final_threshold 0.7
ObjectProperty,andSequence,is operator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4495; levenshtein=0.0833; semantic=0.4375; sequence_match=0.0870,False,0.3247,False,top-3 avg score 0.3247 < final_threshold 0.7
ObjectProperty,duty,activates on failure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4352; levenshtein=0.0556; semantic=0.4430; sequence_match=0.0909,False,0.323,False,top-3 avg score 0.3230 < final_threshold 0.7
ObjectProperty,Only One,uses operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3175; levenshtein=0.1667; semantic=0.4296; sequence_match=0.2105,False,0.3192,False,top-3 avg score 0.3192 < final_threshold 0.7
ObjectProperty,prohibition,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0000; semantic=0.5540; sequence_match=0.1000,False,0.3185,False,top-3 avg score 0.3185 < final_threshold 0.7
ObjectProperty,implies,has nested constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2970; levenshtein=0.1053; semantic=0.5008; sequence_match=0.1538,False,0.3172,False,top-3 avg score 0.3172 < final_threshold 0.7
ObjectProperty,operand,is rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.0000; semantic=0.4725; sequence_match=0.1333,False,0.317,False,top-3 avg score 0.3170 < final_threshold 0.7
ObjectProperty,and,applies to asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4683; levenshtein=0.0714; semantic=0.3543; sequence_match=0.1176,False,0.3134,False,top-3 avg score 0.3134 < final_threshold 0.7
ObjectProperty,consequence,is operator of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3965; levenshtein=0.0833; semantic=0.3668; sequence_match=0.1739,False,0.3124,False,top-3 avg score 0.3124 < final_threshold 0.7
ObjectProperty,duty,has rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1429; semantic=0.6041; sequence_match=0.1818,False,0.3096,False,top-3 avg score 0.3096 < final_threshold 0.7
ObjectProperty,andSequence,is party assigned to,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3663; levenshtein=0.1765; semantic=0.3462; sequence_match=0.2143,False,0.3089,False,top-3 avg score 0.3089 < final_threshold 0.7
ObjectProperty,operand,is activated by failure of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4105; levenshtein=0.0909; semantic=0.4178; sequence_match=0.0690,False,0.3064,False,top-3 avg score 0.3064 < final_threshold 0.7
ObjectProperty,and,is conflict strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4611; levenshtein=0.0500; semantic=0.3612; sequence_match=0.0870,False,0.3031,False,top-3 avg score 0.3031 < final_threshold 0.7
ObjectProperty,consequence,assigned to party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3798; levenshtein=0.0667; semantic=0.4515; sequence_match=0.0769,False,0.3028,False,top-3 avg score 0.3028 < final_threshold 0.7
ObjectProperty,consequence,is party assigned to,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3720; levenshtein=0.1176; semantic=0.4068; sequence_match=0.0714,False,0.2988,False,top-3 avg score 0.2988 < final_threshold 0.7
ObjectProperty,andSequence,is conflict strategy of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3545; levenshtein=0.1500; semantic=0.3846; sequence_match=0.1290,False,0.2964,False,top-3 avg score 0.2964 < final_threshold 0.7
ObjectProperty,remedy,is operator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0833; semantic=0.4229; sequence_match=0.1111,False,0.2891,False,top-3 avg score 0.2891 < final_threshold 0.7
ObjectProperty,Only One,is asset of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3360; levenshtein=0.0000; semantic=0.4032; sequence_match=0.1250,False,0.2881,False,top-3 avg score 0.2881 < final_threshold 0.7
ObjectProperty,or,assigned to party,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1333; semantic=0.4945; sequence_match=0.2353,False,0.2877,False,top-3 avg score 0.2877 < final_threshold 0.7
ObjectProperty,remedy,has conflict strategy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1579; semantic=0.4432; sequence_match=0.2400,False,0.2804,False,top-3 avg score 0.2804 < final_threshold 0.7
ObjectProperty,Only One,is remedy for,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.3972; sequence_match=0.1111,False,0.2769,False,top-3 avg score 0.2769 < final_threshold 0.7
ObjectProperty,duty,is asset of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5557; sequence_match=0.1538,False,0.2735,False,top-3 avg score 0.2735 < final_threshold 0.7
ObjectProperty,or,is asset of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5044; sequence_match=0.1818,False,0.2658,False,top-3 avg score 0.2658 < final_threshold 0.7
ObjectProperty,remedy,is conflict strategy of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1500; semantic=0.4083; sequence_match=0.2308,False,0.263,False,top-3 avg score 0.2630 < final_threshold 0.7
ObjectProperty,remedy,has rule,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4730; sequence_match=0.3077,False,0.2602,False,top-3 avg score 0.2602 < final_threshold 0.7
ObjectProperty,or,activates on failure,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.4669; sequence_match=0.2000,False,0.2593,False,top-3 avg score 0.2593 < final_threshold 0.7
ObjectProperty,duty,has consequence,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0714; semantic=0.5898; sequence_match=0.1111,False,0.2574,False,top-3 avg score 0.2574 < final_threshold 0.7
ObjectProperty,or,has nested constraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1053; semantic=0.4741; sequence_match=0.1905,False,0.2566,False,top-3 avg score 0.2566 < final_threshold 0.7
ObjectProperty,duty,is consequence of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0667; semantic=0.5414; sequence_match=0.1053,False,0.2378,False,top-3 avg score 0.2378 < final_threshold 0.7
ObjectProperty,and,uses operator,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4709; sequence_match=0.1333,False,0.2292,False,top-3 avg score 0.2292 < final_threshold 0.7
ObjectProperty,Only One,is activated by failure of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.2922; levenshtein=0.0909; semantic=0.2961; sequence_match=0.0690,False,0.2264,False,top-3 avg score 0.2264 < final_threshold 0.7
ObjectProperty,and,is operator of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4529; sequence_match=0.1333,False,0.2232,False,top-3 avg score 0.2232 < final_threshold 0.7
ObjectProperty,remedy,is constraint of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0714; semantic=0.4730; sequence_match=0.1000,False,0.2148,False,top-3 avg score 0.2148 < final_threshold 0.7
ObjectProperty,remedy,has constraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5302; sequence_match=0.1053,False,0.2118,False,top-3 avg score 0.2118 < final_threshold 0.7
ObjectProperty,or,applies to asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0714; semantic=0.4200; sequence_match=0.1250,False,0.2055,False,top-3 avg score 0.2055 < final_threshold 0.7
ObjectProperty,conflict,is remedy for,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5009; sequence_match=0.1053,False,0.202,False,top-3 avg score 0.2020 < final_threshold 0.7
ObjectProperty,conflict,has remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5713; sequence_match=0.0000,False,0.1904,False,top-3 avg score 0.1904 < final_threshold 0.7
ObjectProperty,or,is nested in,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5275; sequence_match=0.0000,False,0.1758,False,top-3 avg score 0.1758 < final_threshold 0.7
ObjectProperty,or,is activated by failure of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0455; semantic=0.3911; sequence_match=0.0833,False,0.1733,False,top-3 avg score 0.1733 < final_threshold 0.7
ObjectProperty,function,has remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5107; sequence_match=0.0000,False,0.1702,False,top-3 avg score 0.1702 < final_threshold 0.7
ObjectProperty,and,is rule of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4103; sequence_match=0.0000,False,0.1368,False,top-3 avg score 0.1368 < final_threshold 0.7
