prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has output,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9200; levenshtein=0.6000; semantic=0.8329; sequence_match=0.7500,False,0.8343,True,selected
ObjectProperty,has format specification,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6958; levenshtein=0.3182; semantic=0.4691; sequence_match=0.4390,False,0.5347,False,top-3 avg score 0.5347 < final_threshold 0.7
ObjectProperty,has format specification,version has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6912; levenshtein=0.2308; semantic=0.5294; sequence_match=0.3750,False,0.5319,False,top-3 avg score 0.5319 < final_threshold 0.7
ObjectProperty,has specified data output,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6229; levenshtein=0.3182; semantic=0.5828; sequence_match=0.3889,False,0.5315,False,top-3 avg score 0.5315 < final_threshold 0.7
ObjectProperty,has clause,has homepage source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6822; levenshtein=0.3529; semantic=0.5249; sequence_match=0.3846,False,0.5306,False,top-3 avg score 0.5306 < final_threshold 0.7
ObjectProperty,has clause,version has feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5621; levenshtein=0.3529; semantic=0.5665; sequence_match=0.4615,False,0.53,False,top-3 avg score 0.5300 < final_threshold 0.7
ObjectProperty,implements,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.3000; semantic=0.5676; sequence_match=0.4000,False,0.53,False,top-3 avg score 0.5300 < final_threshold 0.7
ObjectProperty,has function,has valid input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6134; levenshtein=0.3077; semantic=0.5595; sequence_match=0.4167,False,0.5299,False,top-3 avg score 0.5299 < final_threshold 0.7
ObjectProperty,has declared status,has developer,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6708; levenshtein=0.3529; semantic=0.4352; sequence_match=0.4828,False,0.5296,False,top-3 avg score 0.5296 < final_threshold 0.7
ObjectProperty,uses platform,has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5444; sequence_match=0.4545,False,0.5293,False,top-3 avg score 0.5293 < final_threshold 0.7
ObjectProperty,uses software,used by tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5722; levenshtein=0.3333; semantic=0.6504; sequence_match=0.3636,False,0.5288,False,top-3 avg score 0.5288 < final_threshold 0.7
ObjectProperty,has output,has community involvement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6425; levenshtein=0.3043; semantic=0.5036; sequence_match=0.4375,False,0.5279,False,top-3 avg score 0.5279 < final_threshold 0.7
ObjectProperty,has interface,has pricing model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6500; levenshtein=0.3333; semantic=0.4842; sequence_match=0.4444,False,0.5262,False,top-3 avg score 0.5262 < final_threshold 0.7
ObjectProperty,has function,version has feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5660; levenshtein=0.2353; semantic=0.6504; sequence_match=0.3571,False,0.5245,False,top-3 avg score 0.5245 < final_threshold 0.7
ObjectProperty,has version,available from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6316; levenshtein=0.1538; semantic=0.5063; sequence_match=0.4348,False,0.5242,False,top-3 avg score 0.5242 < final_threshold 0.7
ObjectProperty,has output,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5444; levenshtein=0.3000; semantic=0.6060; sequence_match=0.4211,False,0.5238,False,top-3 avg score 0.5238 < final_threshold 0.7
ObjectProperty,has clause,has pricing model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.3333; semantic=0.5210; sequence_match=0.4167,False,0.5224,False,top-3 avg score 0.5224 < final_threshold 0.7
ObjectProperty,has input,has pricing model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6611; levenshtein=0.3333; semantic=0.4653; sequence_match=0.4348,False,0.5204,False,top-3 avg score 0.5204 < final_threshold 0.7
ObjectProperty,has input,has community involvement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6788; levenshtein=0.2609; semantic=0.4950; sequence_match=0.3871,False,0.5203,False,top-3 avg score 0.5203 < final_threshold 0.7
ObjectProperty,has input,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5492; sequence_match=0.4000,False,0.5201,False,top-3 avg score 0.5201 < final_threshold 0.7
ObjectProperty,has version,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6857; levenshtein=0.2857; semantic=0.5403; sequence_match=0.3333,False,0.5198,False,top-3 avg score 0.5198 < final_threshold 0.7
ObjectProperty,has function,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6258; levenshtein=0.3000; semantic=0.5445; sequence_match=0.3871,False,0.5191,False,top-3 avg score 0.5191 < final_threshold 0.7
ObjectProperty,has input,has development model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6330; levenshtein=0.2632; semantic=0.5503; sequence_match=0.3704,False,0.5179,False,top-3 avg score 0.5179 < final_threshold 0.7
ObjectProperty,has clause,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.3333; semantic=0.4993; sequence_match=0.4167,False,0.5164,False,top-3 avg score 0.5164 < final_threshold 0.7
ObjectProperty,has version,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.5731; sequence_match=0.3750,False,0.516,False,top-3 avg score 0.5160 < final_threshold 0.7
ObjectProperty,has output,has homepage source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6732; levenshtein=0.3529; semantic=0.4875; sequence_match=0.3846,False,0.5151,False,top-3 avg score 0.5151 < final_threshold 0.7
ObjectProperty,has function,has development model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5649; levenshtein=0.2632; semantic=0.5768; sequence_match=0.4000,False,0.5139,False,top-3 avg score 0.5139 < final_threshold 0.7
ObjectProperty,has declared status,creates data,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6991; levenshtein=0.3529; semantic=0.4128; sequence_match=0.4286,False,0.5135,False,top-3 avg score 0.5135 < final_threshold 0.7
ObjectProperty,has specified data input,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.2857; semantic=0.5230; sequence_match=0.3871,False,0.5134,False,top-3 avg score 0.5134 < final_threshold 0.7
ObjectProperty,has function,has developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5657; levenshtein=0.2500; semantic=0.6242; sequence_match=0.3478,False,0.5126,False,top-3 avg score 0.5126 < final_threshold 0.7
ObjectProperty,is alternative format of,exports from format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5924; levenshtein=0.3333; semantic=0.5240; sequence_match=0.4211,False,0.5125,False,top-3 avg score 0.5125 < final_threshold 0.7
ObjectProperty,has format specification,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6700; levenshtein=0.2727; semantic=0.4358; sequence_match=0.4286,False,0.5115,False,top-3 avg score 0.5115 < final_threshold 0.7
ObjectProperty,uses software,has feature,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6659; levenshtein=0.3333; semantic=0.5344; sequence_match=0.2727,False,0.5112,False,top-3 avg score 0.5112 < final_threshold 0.7
ObjectProperty,has license,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.5213; sequence_match=0.4000,False,0.5108,False,top-3 avg score 0.5108 < final_threshold 0.7
ObjectProperty,has specified data output,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6251; levenshtein=0.2727; semantic=0.5316; sequence_match=0.3750,False,0.5106,False,top-3 avg score 0.5106 < final_threshold 0.7
ObjectProperty,is software for,has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6316; levenshtein=0.2308; semantic=0.4637; sequence_match=0.4348,False,0.51,False,top-3 avg score 0.5100 < final_threshold 0.7
ObjectProperty,has function,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4798; levenshtein=0.3636; semantic=0.5792; sequence_match=0.4706,False,0.5099,False,top-3 avg score 0.5099 < final_threshold 0.7
ObjectProperty,has function,has pricing model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6534; levenshtein=0.3333; semantic=0.4914; sequence_match=0.3846,False,0.5098,False,top-3 avg score 0.5098 < final_threshold 0.7
ObjectProperty,has specified data input,involves data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4960; levenshtein=0.2381; semantic=0.7281; sequence_match=0.3030,False,0.509,False,top-3 avg score 0.5090 < final_threshold 0.7
ObjectProperty,is encoded in,implemented in language,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6089; levenshtein=0.2857; semantic=0.4793; sequence_match=0.4375,False,0.5086,False,top-3 avg score 0.5086 < final_threshold 0.7
ObjectProperty,has license,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6319; levenshtein=0.2353; semantic=0.5233; sequence_match=0.3704,False,0.5085,False,top-3 avg score 0.5085 < final_threshold 0.7
ObjectProperty,uses software,has help resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5222; levenshtein=0.2667; semantic=0.5565; sequence_match=0.4444,False,0.5077,False,top-3 avg score 0.5077 < final_threshold 0.7
ObjectProperty,has format specification,for tool version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5729; levenshtein=0.3182; semantic=0.5048; sequence_match=0.4444,False,0.5074,False,top-3 avg score 0.5074 < final_threshold 0.7
ObjectProperty,is software for,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6665; levenshtein=0.2353; semantic=0.4542; sequence_match=0.4000,False,0.5069,False,top-3 avg score 0.5069 < final_threshold 0.7
ObjectProperty,uses platform,supports task,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6528; levenshtein=0.1667; semantic=0.5338; sequence_match=0.3333,False,0.5066,False,top-3 avg score 0.5066 < final_threshold 0.7
ObjectProperty,has input,has homepage source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6397; levenshtein=0.2941; semantic=0.4796; sequence_match=0.4000,False,0.5064,False,top-3 avg score 0.5064 < final_threshold 0.7
ObjectProperty,has function,has help resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5434; levenshtein=0.2667; semantic=0.5900; sequence_match=0.3846,False,0.506,False,top-3 avg score 0.5060 < final_threshold 0.7
ObjectProperty,has version,has homepage source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5954; levenshtein=0.2941; semantic=0.5508; sequence_match=0.3704,False,0.5055,False,top-3 avg score 0.5055 < final_threshold 0.7
ObjectProperty,has declared status,has version,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6510; levenshtein=0.3529; semantic=0.4203; sequence_match=0.4444,False,0.5053,False,top-3 avg score 0.5053 < final_threshold 0.7
ObjectProperty,has version,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6419; levenshtein=0.2632; semantic=0.4555; sequence_match=0.4138,False,0.5037,False,top-3 avg score 0.5037 < final_threshold 0.7
ObjectProperty,has output,has development model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6053; levenshtein=0.2632; semantic=0.5455; sequence_match=0.3571,False,0.5026,False,top-3 avg score 0.5026 < final_threshold 0.7
ObjectProperty,has specified data output,version has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6142; levenshtein=0.1923; semantic=0.5585; sequence_match=0.3333,False,0.502,False,top-3 avg score 0.5020 < final_threshold 0.7
ObjectProperty,has version,has pricing model,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6746; levenshtein=0.3333; semantic=0.4977; sequence_match=0.3200,False,0.5019,False,top-3 avg score 0.5019 < final_threshold 0.7
ObjectProperty,uses platform,exports to format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6083; levenshtein=0.3333; semantic=0.4505; sequence_match=0.4444,False,0.5011,False,top-3 avg score 0.5011 < final_threshold 0.7
ObjectProperty,has specified data input,has pricing model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6810; levenshtein=0.2857; semantic=0.4324; sequence_match=0.3889,False,0.5007,False,top-3 avg score 0.5007 < final_threshold 0.7
ObjectProperty,uses platform,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.5839; sequence_match=0.3333,False,0.5002,False,top-3 avg score 0.5002 < final_threshold 0.7
ObjectProperty,uses platform,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6291; levenshtein=0.2353; semantic=0.5262; sequence_match=0.3448,False,0.5,False,top-3 avg score 0.5000 < final_threshold 0.7
ObjectProperty,has specified data input,has output format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5548; levenshtein=0.2381; semantic=0.5560; sequence_match=0.3889,False,0.4999,False,top-3 avg score 0.4999 < final_threshold 0.7
ObjectProperty,has function,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5929; levenshtein=0.3333; semantic=0.5215; sequence_match=0.3846,False,0.4997,False,top-3 avg score 0.4997 < final_threshold 0.7
ObjectProperty,has license,has input format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2143; semantic=0.4617; sequence_match=0.4167,False,0.4991,False,top-3 avg score 0.4991 < final_threshold 0.7
ObjectProperty,has interface,uses algorithm instance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.2381; semantic=0.4579; sequence_match=0.4242,False,0.4991,False,top-3 avg score 0.4991 < final_threshold 0.7
ObjectProperty,has interface,has development model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5553; levenshtein=0.2632; semantic=0.5547; sequence_match=0.3871,False,0.4991,False,top-3 avg score 0.4991 < final_threshold 0.7
ObjectProperty,has clause,has community involvement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6425; levenshtein=0.2609; semantic=0.4755; sequence_match=0.3750,False,0.4977,False,top-3 avg score 0.4977 < final_threshold 0.7
ObjectProperty,implements,involves tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.2500; semantic=0.5550; sequence_match=0.3636,False,0.497,False,top-3 avg score 0.4970 < final_threshold 0.7
ObjectProperty,uses platform,has developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.1667; semantic=0.5289; sequence_match=0.3333,False,0.4964,False,top-3 avg score 0.4964 < final_threshold 0.7
ObjectProperty,has declared status,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6735; levenshtein=0.3529; semantic=0.4450; sequence_match=0.3704,False,0.4963,False,top-3 avg score 0.4963 < final_threshold 0.7
ObjectProperty,has format specification,has pricing model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6535; levenshtein=0.2727; semantic=0.4558; sequence_match=0.3784,False,0.4959,False,top-3 avg score 0.4959 < final_threshold 0.7
ObjectProperty,uses platform,has help resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5667; levenshtein=0.2667; semantic=0.5505; sequence_match=0.3704,False,0.4959,False,top-3 avg score 0.4959 < final_threshold 0.7
ObjectProperty,has version,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6270; levenshtein=0.2667; semantic=0.5396; sequence_match=0.3200,False,0.4955,False,top-3 avg score 0.4955 < final_threshold 0.7
ObjectProperty,uses software,specifies format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6500; levenshtein=0.1333; semantic=0.4647; sequence_match=0.3704,False,0.495,False,top-3 avg score 0.4950 < final_threshold 0.7
ObjectProperty,implements,involves data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.3333; semantic=0.5480; sequence_match=0.3636,False,0.4946,False,top-3 avg score 0.4946 < final_threshold 0.7
ObjectProperty,has declared status,has modification,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6261; levenshtein=0.2353; semantic=0.4167; sequence_match=0.4375,False,0.4935,False,top-3 avg score 0.4935 < final_threshold 0.7
ObjectProperty,has specified data input,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6327; levenshtein=0.1429; semantic=0.4792; sequence_match=0.3684,False,0.4934,False,top-3 avg score 0.4934 < final_threshold 0.7
ObjectProperty,uses software,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.5621; sequence_match=0.3333,False,0.4929,False,top-3 avg score 0.4929 < final_threshold 0.7
ObjectProperty,has specified data output,version has feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6248; levenshtein=0.1818; semantic=0.4946; sequence_match=0.3590,False,0.4928,False,top-3 avg score 0.4928 < final_threshold 0.7
ObjectProperty,has license,has community involvement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6205; levenshtein=0.2609; semantic=0.4915; sequence_match=0.3636,False,0.4919,False,top-3 avg score 0.4919 < final_threshold 0.7
ObjectProperty,has specified data input,has maintenance status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6538; levenshtein=0.2381; semantic=0.4802; sequence_match=0.3415,False,0.4918,False,top-3 avg score 0.4918 < final_threshold 0.7
ObjectProperty,uses software,has version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5722; levenshtein=0.0833; semantic=0.5394; sequence_match=0.3636,False,0.4917,False,top-3 avg score 0.4917 < final_threshold 0.7
