role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,hasduty,hasduty,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasconstraint,hasconstraint,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasoperator,hasoperator,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,partof,ispartof,jaro_winkler+sequence_match+semantic,jaro_winkler=0.9167; levenshtein=0.7500; semantic=0.8314; sequence_match=0.8571,False,0.8684,True,selected
property,hasprohibition,directlylinkedto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4345; levenshtein=0.0625; semantic=0.4570; sequence_match=0.1333,False,0.3416,False,top-3 avg score 0.3416 < final_threshold 0.6
property,partof,remedies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4501; sequence_match=0.1429,False,0.3412,False,top-3 avg score 0.3412 < final_threshold 0.6
property,assignee,ispartof,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.4263; sequence_match=0.1250,False,0.3412,False,top-3 avg score 0.3412 < final_threshold 0.6
property,hasaction,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.0833; semantic=0.4636; sequence_match=0.0952,False,0.3406,False,top-3 avg score 0.3406 < final_threshold 0.6
property,failure,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.0000; semantic=0.3954; sequence_match=0.1333,False,0.3396,False,top-3 avg score 0.3396 < final_threshold 0.6
property,target,expressedvia,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3333; levenshtein=0.1667; semantic=0.5137; sequence_match=0.1111,False,0.3379,False,top-3 avg score 0.3379 < final_threshold 0.6
property,function,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.0000; semantic=0.5087; sequence_match=0.1000,False,0.3372,False,top-3 avg score 0.3372 < final_threshold 0.6
property,onlyone,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4666; sequence_match=0.1250,False,0.3365,False,top-3 avg score 0.3365 < final_threshold 0.6
property,remedy,appliesto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4485; sequence_match=0.1333,False,0.3359,False,top-3 avg score 0.3359 < final_threshold 0.6
property,andsequence,appliesto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4242; levenshtein=0.1818; semantic=0.3829; sequence_match=0.2000,False,0.3357,False,top-3 avg score 0.3357 < final_threshold 0.6
property,consequence,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0000; semantic=0.4191; sequence_match=0.1818,False,0.3350,False,top-3 avg score 0.3350 < final_threshold 0.6
property,hasaction,remedies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4120; levenshtein=0.1111; semantic=0.4705; sequence_match=0.1176,False,0.3334,False,top-3 avg score 0.3334 < final_threshold 0.6
property,consequence,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4848; sequence_match=0.1053,False,0.3318,False,top-3 avg score 0.3318 < final_threshold 0.6
property,and,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.0667; semantic=0.4167; sequence_match=0.1111,False,0.3315,False,top-3 avg score 0.3315 < final_threshold 0.6
property,obligation,remedies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4083; levenshtein=0.1000; semantic=0.4672; sequence_match=0.1111,False,0.3289,False,top-3 avg score 0.3289 < final_threshold 0.6
property,consequence,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4600; sequence_match=0.2105,False,0.3270,False,top-3 avg score 0.3270 < final_threshold 0.6
property,targetpolicy,expressedvia,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4229; sequence_match=0.0833,False,0.3261,False,top-3 avg score 0.3261 < final_threshold 0.6
property,function,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5180; sequence_match=0.1250,False,0.3254,False,top-3 avg score 0.3254 < final_threshold 0.6
property,onlyone,remedies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4152; sequence_match=0.1333,False,0.3237,False,top-3 avg score 0.3237 < final_threshold 0.6
property,remedy,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.4327; sequence_match=0.1176,False,0.3232,False,top-3 avg score 0.3232 < final_threshold 0.6
property,target,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.0667; semantic=0.4597; sequence_match=0.0952,False,0.3220,False,top-3 avg score 0.3220 < final_threshold 0.6
property,targetpolicy,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3722; levenshtein=0.0667; semantic=0.4442; sequence_match=0.1481,False,0.3215,False,top-3 avg score 0.3215 < final_threshold 0.6
property,consequence,hasparty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4503; sequence_match=0.1053,False,0.3203,False,top-3 avg score 0.3203 < final_threshold 0.6
property,operand,hastype,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6722; sequence_match=0.2857,False,0.3193,False,top-3 avg score 0.3193 < final_threshold 0.6
property,or,haspart,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1429; semantic=0.5884; sequence_match=0.2222,False,0.3178,False,top-3 avg score 0.3178 < final_threshold 0.6
property,onlyone,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.3950; sequence_match=0.1333,False,0.3170,False,top-3 avg score 0.3170 < final_threshold 0.6
property,assignee,remedies,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.3482; sequence_match=0.1250,False,0.3151,False,top-3 avg score 0.3151 < final_threshold 0.6
property,consequence,ispartof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4335; sequence_match=0.1053,False,0.3147,False,top-3 avg score 0.3147 < final_threshold 0.6
property,onlyone,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4087; levenshtein=0.0833; semantic=0.4161; sequence_match=0.1053,False,0.3100,False,top-3 avg score 0.3100 < final_threshold 0.6
property,targetpolicy,nests,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3556; levenshtein=0.0833; semantic=0.4516; sequence_match=0.1176,False,0.3083,False,top-3 avg score 0.3083 < final_threshold 0.6
property,hasoperator,remedies,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.3933; sequence_match=0.1053,False,0.3013,False,top-3 avg score 0.3013 < final_threshold 0.6
property,or,hasparty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.5482; sequence_match=0.2000,False,0.2911,False,top-3 avg score 0.2911 < final_threshold 0.6
property,hasconstraint,remedies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0769; semantic=0.4753; sequence_match=0.0952,False,0.2906,False,top-3 avg score 0.2906 < final_threshold 0.6
property,handlepolicyconflicts,expressedvia,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4246; levenshtein=0.0952; semantic=0.3279; sequence_match=0.0606,False,0.2826,False,top-3 avg score 0.2826 < final_threshold 0.6
property,operand,hasduty,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5601; sequence_match=0.2857,False,0.2819,False,top-3 avg score 0.2819 < final_threshold 0.6
property,andsequence,ispartof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4255; sequence_match=0.1053,False,0.2805,False,top-3 avg score 0.2805 < final_threshold 0.6
property,consequence,appliesto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0909; semantic=0.4367; sequence_match=0.1000,False,0.2793,False,top-3 avg score 0.2793 < final_threshold 0.6
property,assigner,remedies,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3333; levenshtein=0.1250; semantic=0.3762; sequence_match=0.1250,False,0.2782,False,top-3 avg score 0.2782 < final_threshold 0.6
property,or,playsrole,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5004; sequence_match=0.1818,False,0.2644,False,top-3 avg score 0.2644 < final_threshold 0.6
property,scope,nests,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5700; sequence_match=0.2000,False,0.2567,False,top-3 avg score 0.2567 < final_threshold 0.6
property,or,isactivateduponfailure,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.4699; sequence_match=0.1667,False,0.2425,False,top-3 avg score 0.2425 < final_threshold 0.6
property,or,appliesto,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5306; sequence_match=0.1818,False,0.2375,False,top-3 avg score 0.2375 < final_threshold 0.6
property,remedy,haspart,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5550; sequence_match=0.1538,False,0.2363,False,top-3 avg score 0.2363 < final_threshold 0.6
property,or,hastype,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6631; sequence_match=0.0000,False,0.2210,False,top-3 avg score 0.2210 < final_threshold 0.6
property,onlyone,hasduty,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5181; sequence_match=0.1429,False,0.2203,False,top-3 avg score 0.2203 < final_threshold 0.6
property,and,expressedvia,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4309; sequence_match=0.1333,False,0.2159,False,top-3 avg score 0.2159 < final_threshold 0.6
property,failure,nests,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4758; sequence_match=0.1667,False,0.2141,False,top-3 avg score 0.2141 < final_threshold 0.6
property,or,isexclusive,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6297; sequence_match=0.0000,False,0.2099,False,top-3 avg score 0.2099 < final_threshold 0.6
property,remedy,hasconstraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5208; sequence_match=0.1053,False,0.2087,False,top-3 avg score 0.2087 < final_threshold 0.6
property,remedy,supports,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4785; sequence_match=0.1429,False,0.2071,False,top-3 avg score 0.2071 < final_threshold 0.6
property,remedy,ispartof,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4682; sequence_match=0.1429,False,0.2037,False,top-3 avg score 0.2037 < final_threshold 0.6
property,or,hasduty,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6015; sequence_match=0.0000,False,0.2005,False,top-3 avg score 0.2005 < final_threshold 0.6
property,or,nests,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5950; sequence_match=0.0000,False,0.1983,False,top-3 avg score 0.1983 < final_threshold 0.6
property,or,specifies,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5950; sequence_match=0.0000,False,0.1983,False,top-3 avg score 0.1983 < final_threshold 0.6
property,onlyone,hasparty,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4568; sequence_match=0.1333,False,0.1967,False,top-3 avg score 0.1967 < final_threshold 0.6
property,remedy,hassubconstraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4575; sequence_match=0.0909,False,0.1828,False,top-3 avg score 0.1828 < final_threshold 0.6
property,remedy,violationof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5424; sequence_match=0.0000,False,0.1808,False,top-3 avg score 0.1808 < final_threshold 0.6
property,onlyone,haspart,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5377; sequence_match=0.0000,False,0.1792,False,top-3 avg score 0.1792 < final_threshold 0.6
property,and,isexclusive,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5346; sequence_match=0.0000,False,0.1782,False,top-3 avg score 0.1782 < final_threshold 0.6
property,onlyone,hasright,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5260; sequence_match=0.0000,False,0.1753,False,top-3 avg score 0.1753 < final_threshold 0.6
property,and,specifies,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5173; sequence_match=0.0000,False,0.1724,False,top-3 avg score 0.1724 < final_threshold 0.6
property,partof,isexclusive,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5112; sequence_match=0.0000,False,0.1704,False,top-3 avg score 0.1704 < final_threshold 0.6
property,and,supports,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4984; sequence_match=0.0000,False,0.1661,False,top-3 avg score 0.1661 < final_threshold 0.6
