role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,haspermission,haspermission,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasduty,hasduty,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasconstraint,hasconstraint,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasoperator,hasoperator,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,inheritsfrom,inheritsfrom,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,partof,ispartof,jaro_winkler+sequence_match+semantic,jaro_winkler=0.9167; levenshtein=0.7500; semantic=0.8314; sequence_match=0.8571,False,0.8684,True,selected
property,onlyone,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5294; levenshtein=0.2667; semantic=0.3565; sequence_match=0.2727,False,0.3862,False,top-3 avg score 0.3862 < final_threshold 0.6
property,target,haspermissionduty,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4477; levenshtein=0.1765; semantic=0.5342; sequence_match=0.0870,False,0.3861,False,top-3 avg score 0.3861 < final_threshold 0.6
property,obligation,isoftype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.4871; sequence_match=0.2222,False,0.3855,False,top-3 avg score 0.3855 < final_threshold 0.6
property,hasoperator,isdirectlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5108; levenshtein=0.1111; semantic=0.3697; sequence_match=0.2759,False,0.3855,False,top-3 avg score 0.3855 < final_threshold 0.6
property,hasprohibition,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4416; levenshtein=0.1429; semantic=0.5545; sequence_match=0.1600,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.6
property,target,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.5950; sequence_match=0.1333,False,0.3848,False,top-3 avg score 0.3848 < final_threshold 0.6
property,targetpolicy,inheritsfrom,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.0000; semantic=0.4263; sequence_match=0.2500,False,0.3847,False,top-3 avg score 0.3847 < final_threshold 0.6
property,failure,grantsaccess,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.4949; sequence_match=0.2105,False,0.3846,False,top-3 avg score 0.3846 < final_threshold 0.6
property,failure,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4754; sequence_match=0.2222,False,0.3845,False,top-3 avg score 0.3845 < final_threshold 0.6
property,remedy,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4730; sequence_match=0.1905,False,0.3841,False,top-3 avg score 0.3841 < final_threshold 0.6
property,or,expressesvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.4808; sequence_match=0.1429,False,0.3838,False,top-3 avg score 0.3838 < final_threshold 0.6
property,onlyone,haspermissionduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4239; levenshtein=0.1176; semantic=0.4771; sequence_match=0.2500,False,0.3837,False,top-3 avg score 0.3837 < final_threshold 0.6
property,function,grantsaccess,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1667; semantic=0.5183; sequence_match=0.2000,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.6
property,assigner,expresses,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3241; levenshtein=0.1111; semantic=0.4716; sequence_match=0.3529,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.6
property,onlyone,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.1818; semantic=0.6029; sequence_match=0.2222,False,0.3825,False,top-3 avg score 0.3825 < final_threshold 0.6
property,hasduty,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4730; levenshtein=0.1333; semantic=0.4918; sequence_match=0.1818,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.6
property,obligation,inheritsfrom,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.4833; sequence_match=0.0909,False,0.3815,False,top-3 avg score 0.3815 < final_threshold 0.6
property,failure,isexpressedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4016; sequence_match=0.3000,False,0.3812,False,top-3 avg score 0.3812 < final_threshold 0.6
property,scope,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4417; levenshtein=0.1250; semantic=0.5481; sequence_match=0.1538,False,0.3812,False,top-3 avg score 0.3812 < final_threshold 0.6
property,function,isremedyfor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.5263; sequence_match=0.2105,False,0.3807,False,top-3 avg score 0.3807 < final_threshold 0.6
property,and,haspermission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.4200; sequence_match=0.2500,False,0.3800,False,top-3 avg score 0.3800 < final_threshold 0.6
property,operand,appliesto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.5118; sequence_match=0.1250,False,0.3798,False,top-3 avg score 0.3798 < final_threshold 0.6
property,hasduty,activatesuponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5011; levenshtein=0.1364; semantic=0.4311; sequence_match=0.2069,False,0.3797,False,top-3 avg score 0.3797 < final_threshold 0.6
property,target,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0000; semantic=0.6010; sequence_match=0.1176,False,0.3793,False,top-3 avg score 0.3793 < final_threshold 0.6
property,partof,grantsaccess,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4432; sequence_match=0.2222,False,0.3792,False,top-3 avg score 0.3792 < final_threshold 0.6
property,function,hasrole,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5809; sequence_match=0.1333,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.6
property,relation,activatesuponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5631; levenshtein=0.1818; semantic=0.3731; sequence_match=0.2000,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.6
property,hasduty,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.0000; semantic=0.5220; sequence_match=0.2667,False,0.3780,False,top-3 avg score 0.3780 < final_threshold 0.6
property,hasaction,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.4654; sequence_match=0.2000,False,0.3778,False,top-3 avg score 0.3778 < final_threshold 0.6
property,inheritrelation,specifies,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.4458; sequence_match=0.1667,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
property,haspermission,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4393; levenshtein=0.1333; semantic=0.4077; sequence_match=0.2857,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
property,andsequence,isoftype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4446; sequence_match=0.2105,False,0.3775,False,top-3 avg score 0.3775 < final_threshold 0.6
property,remedy,grantsaccess,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.4925; sequence_match=0.2222,False,0.3771,False,top-3 avg score 0.3771 < final_threshold 0.6
property,operand,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4317; levenshtein=0.2000; semantic=0.4262; sequence_match=0.2727,False,0.3769,False,top-3 avg score 0.3769 < final_threshold 0.6
property,function,ispartof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.5036; sequence_match=0.1250,False,0.3762,False,top-3 avg score 0.3762 < final_threshold 0.6
property,inheritrelation,fails,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5111; levenshtein=0.1333; semantic=0.4171; sequence_match=0.2000,False,0.3761,False,top-3 avg score 0.3761 < final_threshold 0.6
property,operand,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4560; levenshtein=0.0909; semantic=0.4489; sequence_match=0.2222,False,0.3757,False,top-3 avg score 0.3757 < final_threshold 0.6
property,or,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.0667; semantic=0.4853; sequence_match=0.1176,False,0.3750,False,top-3 avg score 0.3750 < final_threshold 0.6
property,and,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4561; sequence_match=0.1818,False,0.3747,False,top-3 avg score 0.3747 < final_threshold 0.6
property,handlepolicyconflicts,isexclusive,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4975; levenshtein=0.1429; semantic=0.4835; sequence_match=0.1250,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,and,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4559; sequence_match=0.1818,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,inheritrelation,contains,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4222; levenshtein=0.2000; semantic=0.5016; sequence_match=0.1739,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,haspermission,isdirectlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4996; levenshtein=0.1111; semantic=0.3650; sequence_match=0.2581,False,0.3742,False,top-3 avg score 0.3742 < final_threshold 0.6
property,andsequence,isdirectlylinkedto,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5152; levenshtein=0.2222; semantic=0.3845; sequence_match=0.1379,False,0.3740,False,top-3 avg score 0.3740 < final_threshold 0.6
property,andsequence,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.4016; sequence_match=0.2000,False,0.3737,False,top-3 avg score 0.3737 < final_threshold 0.6
property,hasprohibition,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5095; sequence_match=0.1818,False,0.3733,False,top-3 avg score 0.3733 < final_threshold 0.6
property,assignee,activatesuponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1818; semantic=0.3687; sequence_match=0.2667,False,0.3731,False,top-3 avg score 0.3731 < final_threshold 0.6
property,targetpolicy,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.3760; sequence_match=0.2609,False,0.3731,False,top-3 avg score 0.3731 < final_threshold 0.6
property,onlyone,grantsaccess,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1667; semantic=0.4243; sequence_match=0.2105,False,0.3730,False,top-3 avg score 0.3730 < final_threshold 0.6
property,haspermission,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5043; sequence_match=0.1905,False,0.3730,False,top-3 avg score 0.3730 < final_threshold 0.6
property,consequence,haspermission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5012; levenshtein=0.0769; semantic=0.4507; sequence_match=0.1667,False,0.3728,False,top-3 avg score 0.3728 < final_threshold 0.6
property,operand,isdirectlylinkedto,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5146; levenshtein=0.1667; semantic=0.4356; sequence_match=0.0800,False,0.3723,False,top-3 avg score 0.3723 < final_threshold 0.6
property,onlyone,issupportedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.4317; sequence_match=0.2000,False,0.3705,False,top-3 avg score 0.3705 < final_threshold 0.6
property,andsequence,hasright,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4196; sequence_match=0.2105,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.6
property,targetpolicy,isexpressedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.4035; sequence_match=0.2400,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.6
property,and,appliesto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4576; sequence_match=0.1667,False,0.3686,False,top-3 avg score 0.3686 < final_threshold 0.6
property,failure,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4484; levenshtein=0.0833; semantic=0.4440; sequence_match=0.2105,False,0.3677,False,top-3 avg score 0.3677 < final_threshold 0.6
property,failure,isdirectlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5146; levenshtein=0.1667; semantic=0.3479; sequence_match=0.2400,False,0.3675,False,top-3 avg score 0.3675 < final_threshold 0.6
property,hasprohibition,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4341; levenshtein=0.0667; semantic=0.4609; sequence_match=0.2069,False,0.3673,False,top-3 avg score 0.3673 < final_threshold 0.6
property,hasoperator,expressesvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.0000; semantic=0.4573; sequence_match=0.0870,False,0.3671,False,top-3 avg score 0.3671 < final_threshold 0.6
property,handlepolicyconflicts,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3783; levenshtein=0.2381; semantic=0.3887; sequence_match=0.3333,False,0.3668,False,top-3 avg score 0.3668 < final_threshold 0.6
property,andsequence,haspermission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.0769; semantic=0.3755; sequence_match=0.1667,False,0.3664,False,top-3 avg score 0.3664 < final_threshold 0.6
property,handlepolicyconflicts,isoftype,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4877; levenshtein=0.1429; semantic=0.4680; sequence_match=0.0690,False,0.3662,False,top-3 avg score 0.3662 < final_threshold 0.6
property,consequence,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.0000; semantic=0.4910; sequence_match=0.0909,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.6
property,remedy,violates,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.5225; sequence_match=0.1429,False,0.3653,False,top-3 avg score 0.3653 < final_threshold 0.6
property,consequence,isdirectlylinkedto,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4441; levenshtein=0.1667; semantic=0.4850; sequence_match=0.1379,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.6
property,obligation,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4920; sequence_match=0.1905,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.6
property,obligation,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1333; semantic=0.4666; sequence_match=0.2400,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.6
property,hasprohibition,expressesvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4563; levenshtein=0.2143; semantic=0.4072; sequence_match=0.2308,False,0.3648,False,top-3 avg score 0.3648 < final_threshold 0.6
property,remedy,issupportedby,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.2308; semantic=0.4409; sequence_match=0.4211,False,0.3642,False,top-3 avg score 0.3642 < final_threshold 0.6
property,targetpolicy,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.4833; sequence_match=0.1905,False,0.3635,False,top-3 avg score 0.3635 < final_threshold 0.6
property,hasoperator,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.1818; semantic=0.5637; sequence_match=0.2105,False,0.3616,False,top-3 avg score 0.3616 < final_threshold 0.6
property,remedy,isoftype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.5109; sequence_match=0.1429,False,0.3614,False,top-3 avg score 0.3614 < final_threshold 0.6
property,hasconstraint,expressesvia,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4671; levenshtein=0.1538; semantic=0.4628; sequence_match=0.0800,False,0.3612,False,top-3 avg score 0.3612 < final_threshold 0.6
property,hasduty,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.0000; semantic=0.5400; sequence_match=0.1250,False,0.3610,False,top-3 avg score 0.3610 < final_threshold 0.6
property,operand,activatesuponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5011; levenshtein=0.0909; semantic=0.4437; sequence_match=0.1379,False,0.3609,False,top-3 avg score 0.3609 < final_threshold 0.6
property,handlepolicyconflicts,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5544; levenshtein=0.1429; semantic=0.3211; sequence_match=0.2069,False,0.3608,False,top-3 avg score 0.3608 < final_threshold 0.6
property,consequence,isoftype,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.4320; sequence_match=0.2105,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.6
property,partof,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1333; semantic=0.4790; sequence_match=0.1905,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.6
property,function,issupportedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4359; levenshtein=0.1538; semantic=0.4527; sequence_match=0.1905,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.6
property,hasduty,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.0000; semantic=0.5352; sequence_match=0.1250,False,0.3594,False,top-3 avg score 0.3594 < final_threshold 0.6
property,hasaction,issupportedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.1538; semantic=0.4845; sequence_match=0.1818,False,0.3589,False,top-3 avg score 0.3589 < final_threshold 0.6
property,or,isdirectlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5185; levenshtein=0.0556; semantic=0.4573; sequence_match=0.1000,False,0.3586,False,top-3 avg score 0.3586 < final_threshold 0.6
property,failure,expressesvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.3806; sequence_match=0.2105,False,0.3584,False,top-3 avg score 0.3584 < final_threshold 0.6
property,hasprohibition,grantsaccess,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3730; levenshtein=0.0000; semantic=0.5470; sequence_match=0.1538,False,0.3580,False,top-3 avg score 0.3580 < final_threshold 0.6
property,relation,issupportedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.0769; semantic=0.4589; sequence_match=0.1905,False,0.3578,False,top-3 avg score 0.3578 < final_threshold 0.6
property,consequence,expressesvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4160; sequence_match=0.1739,False,0.3574,False,top-3 avg score 0.3574 < final_threshold 0.6
property,hasconstraint,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.0769; semantic=0.4785; sequence_match=0.1818,False,0.3569,False,top-3 avg score 0.3569 < final_threshold 0.6
property,inheritsfrom,issupportedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4671; levenshtein=0.0769; semantic=0.4432; sequence_match=0.1600,False,0.3568,False,top-3 avg score 0.3568 < final_threshold 0.6
property,operand,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0909; semantic=0.5475; sequence_match=0.1111,False,0.3566,False,top-3 avg score 0.3566 < final_threshold 0.6
property,targetpolicy,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.0000; semantic=0.4251; sequence_match=0.1667,False,0.3565,False,top-3 avg score 0.3565 < final_threshold 0.6
property,onlyone,appliesto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.4374; sequence_match=0.1250,False,0.3550,False,top-3 avg score 0.3550 < final_threshold 0.6
property,remedy,usesoperator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.3965; sequence_match=0.1111,False,0.3544,False,top-3 avg score 0.3544 < final_threshold 0.6
property,failure,inheritsfrom,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4484; levenshtein=0.1667; semantic=0.4039; sequence_match=0.2105,False,0.3543,False,top-3 avg score 0.3543 < final_threshold 0.6
property,andsequence,violates,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4381; levenshtein=0.0909; semantic=0.4138; sequence_match=0.2105,False,0.3542,False,top-3 avg score 0.3542 < final_threshold 0.6
property,remedy,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4872; sequence_match=0.1429,False,0.3535,False,top-3 avg score 0.3535 < final_threshold 0.6
property,and,hasoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4421; sequence_match=0.1429,False,0.3532,False,top-3 avg score 0.3532 < final_threshold 0.6
property,hasprohibition,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4048; levenshtein=0.1429; semantic=0.4808; sequence_match=0.1739,False,0.3532,False,top-3 avg score 0.3532 < final_threshold 0.6
property,assigner,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.4757; sequence_match=0.2500,False,0.3530,False,top-3 avg score 0.3530 < final_threshold 0.6
property,handlepolicyconflicts,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4392; levenshtein=0.0952; semantic=0.4187; sequence_match=0.2000,False,0.3526,False,top-3 avg score 0.3526 < final_threshold 0.6
property,inheritrelation,grantsaccess,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.0667; semantic=0.4584; sequence_match=0.1481,False,0.3522,False,top-3 avg score 0.3522 < final_threshold 0.6
property,onlyone,activatesuponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4105; levenshtein=0.1364; semantic=0.3687; sequence_match=0.2759,False,0.3517,False,top-3 avg score 0.3517 < final_threshold 0.6
property,function,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.5331; sequence_match=0.2105,False,0.3514,False,top-3 avg score 0.3514 < final_threshold 0.6
property,onlyone,fails,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4476; levenshtein=0.0000; semantic=0.4394; sequence_match=0.1667,False,0.3512,False,top-3 avg score 0.3512 < final_threshold 0.6
property,onlyone,haspermission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.4448; sequence_match=0.2000,False,0.3505,False,top-3 avg score 0.3505 < final_threshold 0.6
property,onlyone,isdirectlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4312; levenshtein=0.2222; semantic=0.3797; sequence_match=0.2400,False,0.3503,False,top-3 avg score 0.3503 < final_threshold 0.6
property,handlepolicyconflicts,issupportedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4713; levenshtein=0.0952; semantic=0.4026; sequence_match=0.1765,False,0.3501,False,top-3 avg score 0.3501 < final_threshold 0.6
property,and,inheritsfrom,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4434; sequence_match=0.1333,False,0.3496,False,top-3 avg score 0.3496 < final_threshold 0.6
property,partof,fails,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4556; levenshtein=0.1667; semantic=0.4106; sequence_match=0.1818,False,0.3493,False,top-3 avg score 0.3493 < final_threshold 0.6
property,and,isdirectlylinkedto,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4630; levenshtein=0.1111; semantic=0.3933; sequence_match=0.1905,False,0.3489,False,top-3 avg score 0.3489 < final_threshold 0.6
property,assignee,inheritsfrom,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.5017; sequence_match=0.1000,False,0.3487,False,top-3 avg score 0.3487 < final_threshold 0.6
property,consequence,fails,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4303; levenshtein=0.0000; semantic=0.4902; sequence_match=0.1250,False,0.3485,False,top-3 avg score 0.3485 < final_threshold 0.6
property,andsequence,expressesvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.3893; sequence_match=0.1739,False,0.3485,False,top-3 avg score 0.3485 < final_threshold 0.6
property,relation,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3241; levenshtein=0.0000; semantic=0.4855; sequence_match=0.2353,False,0.3483,False,top-3 avg score 0.3483 < final_threshold 0.6
property,and,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4267; sequence_match=0.1429,False,0.3481,False,top-3 avg score 0.3481 < final_threshold 0.6
property,failure,hasnestedconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.1053; semantic=0.4266; sequence_match=0.1538,False,0.3480,False,top-3 avg score 0.3480 < final_threshold 0.6
property,hasconstraint,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3761; levenshtein=0.0000; semantic=0.5130; sequence_match=0.1538,False,0.3476,False,top-3 avg score 0.3476 < final_threshold 0.6
property,inheritrelation,isoftype,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4139; levenshtein=0.1333; semantic=0.4550; sequence_match=0.1739,False,0.3476,False,top-3 avg score 0.3476 < final_threshold 0.6
property,relation,isoftype,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.5002; sequence_match=0.1250,False,0.3473,False,top-3 avg score 0.3473 < final_threshold 0.6
property,assignee,contains,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.4580; sequence_match=0.2500,False,0.3471,False,top-3 avg score 0.3471 < final_threshold 0.6
property,failure,isconsequenceof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.4757; sequence_match=0.0909,False,0.3469,False,top-3 avg score 0.3469 < final_threshold 0.6
property,handlepolicyconflicts,isremedyfor,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4993; levenshtein=0.1429; semantic=0.3975; sequence_match=0.1250,False,0.3466,False,top-3 avg score 0.3466 < final_threshold 0.6
property,operand,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5591; sequence_match=0.1333,False,0.3459,False,top-3 avg score 0.3459 < final_threshold 0.6
property,targetpolicy,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.4292; sequence_match=0.1905,False,0.3455,False,top-3 avg score 0.3455 < final_threshold 0.6
