prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,hasPolicy,has Policy,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,permission,has Permission,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8231; levenshtein=0.7692; semantic=0.9382; sequence_match=0.8696,False,0.877,True,selected
ObjectProperty,Only One,has Permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.4715; sequence_match=0.2000,False,0.3594,False,top-3 avg score 0.3594 < final_threshold 0.7
ObjectProperty,prohibition,Has Consequence Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3687; levenshtein=0.0556; semantic=0.5021; sequence_match=0.2069,False,0.3592,False,top-3 avg score 0.3592 < final_threshold 0.7
ObjectProperty,remedy,has Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.5010; sequence_match=0.1429,False,0.3581,False,top-3 avg score 0.3581 < final_threshold 0.7
ObjectProperty,conflict,has Negation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4381; levenshtein=0.1818; semantic=0.4249; sequence_match=0.2105,False,0.3578,False,top-3 avg score 0.3578 < final_threshold 0.7
ObjectProperty,duty,has Conflict Resolution Strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4282; levenshtein=0.1034; semantic=0.4613; sequence_match=0.1818,False,0.3571,False,top-3 avg score 0.3571 < final_threshold 0.7
ObjectProperty,function,has Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.5498; sequence_match=0.2105,False,0.357,False,top-3 avg score 0.3570 < final_threshold 0.7
ObjectProperty,and,has Conflict Resolution Strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5785; levenshtein=0.0690; semantic=0.3634; sequence_match=0.1250,False,0.3556,False,top-3 avg score 0.3556 < final_threshold 0.7
ObjectProperty,consequence,has Negation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0909; semantic=0.3919; sequence_match=0.1818,False,0.3554,False,top-3 avg score 0.3554 < final_threshold 0.7
ObjectProperty,duty,has Constraint On Requirement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4295; levenshtein=0.0385; semantic=0.5017; sequence_match=0.1333,False,0.3548,False,top-3 avg score 0.3548 < final_threshold 0.7
ObjectProperty,Only One,has Duty Assignment,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4678; levenshtein=0.1765; semantic=0.4200; sequence_match=0.1667,False,0.3547,False,top-3 avg score 0.3547 < final_threshold 0.7
ObjectProperty,failure,has Contract Party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4702; levenshtein=0.1250; semantic=0.4194; sequence_match=0.1739,False,0.3545,False,top-3 avg score 0.3545 < final_threshold 0.7
ObjectProperty,Only One,has Contract Party Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4619; levenshtein=0.1500; semantic=0.3794; sequence_match=0.2222,False,0.3545,False,top-3 avg score 0.3545 < final_threshold 0.7
ObjectProperty,Only One,has Contract Party Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4603; levenshtein=0.1429; semantic=0.3855; sequence_match=0.2143,False,0.3534,False,top-3 avg score 0.3534 < final_threshold 0.7
ObjectProperty,and,has Policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4109; sequence_match=0.1667,False,0.353,False,top-3 avg score 0.3530 < final_threshold 0.7
ObjectProperty,conflict,has Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1250; semantic=0.5164; sequence_match=0.1250,False,0.3527,False,top-3 avg score 0.3527 < final_threshold 0.7
ObjectProperty,operator,has Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.4793; sequence_match=0.1176,False,0.3517,False,top-3 avg score 0.3517 < final_threshold 0.7
ObjectProperty,implies,has Duty Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3011; levenshtein=0.1176; semantic=0.5020; sequence_match=0.2500,False,0.351,False,top-3 avg score 0.3510 < final_threshold 0.7
ObjectProperty,obligation,has Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.0000; semantic=0.5387; sequence_match=0.1053,False,0.3492,False,top-3 avg score 0.3492 < final_threshold 0.7
ObjectProperty,andSequence,has Conflict Resolution Strategy,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4831; levenshtein=0.2069; semantic=0.3539; sequence_match=0.2000,False,0.348,False,top-3 avg score 0.3480 < final_threshold 0.7
ObjectProperty,duty,has Nested Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3684; levenshtein=0.1053; semantic=0.4997; sequence_match=0.1739,False,0.3473,False,top-3 avg score 0.3473 < final_threshold 0.7
ObjectProperty,permission,has Contract Party Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3667; levenshtein=0.0500; semantic=0.4723; sequence_match=0.2000,False,0.3463,False,top-3 avg score 0.3463 < final_threshold 0.7
ObjectProperty,failure,has Nested Constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.1053; semantic=0.4210; sequence_match=0.1538,False,0.3462,False,top-3 avg score 0.3462 < final_threshold 0.7
ObjectProperty,leftOperand,has Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0000; semantic=0.5140; sequence_match=0.1111,False,0.3454,False,top-3 avg score 0.3454 < final_threshold 0.7
ObjectProperty,remedy,has Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4720; sequence_match=0.1333,False,0.3438,False,top-3 avg score 0.3438 < final_threshold 0.7
ObjectProperty,remedy,has Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4536; sequence_match=0.1429,False,0.3423,False,top-3 avg score 0.3423 < final_threshold 0.7
ObjectProperty,operand,has Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5457; sequence_match=0.1333,False,0.3414,False,top-3 avg score 0.3414 < final_threshold 0.7
ObjectProperty,function,has Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.4815; sequence_match=0.1250,False,0.3411,False,top-3 avg score 0.3411 < final_threshold 0.7
ObjectProperty,failure,has Contract Party Duty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4619; levenshtein=0.1000; semantic=0.4113; sequence_match=0.1481,False,0.3404,False,top-3 avg score 0.3404 < final_threshold 0.7
ObjectProperty,Only One,has Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4737; sequence_match=0.1250,False,0.3389,False,top-3 avg score 0.3389 < final_threshold 0.7
ObjectProperty,failure,has Contract Party Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4603; levenshtein=0.0952; semantic=0.4122; sequence_match=0.1429,False,0.3385,False,top-3 avg score 0.3385 < final_threshold 0.7
ObjectProperty,Only One,Activated Upon Failure Of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4105; levenshtein=0.1364; semantic=0.3270; sequence_match=0.2759,False,0.3378,False,top-3 avg score 0.3378 < final_threshold 0.7
ObjectProperty,leftOperand,has Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4912; sequence_match=0.2105,False,0.3375,False,top-3 avg score 0.3375 < final_threshold 0.7
ObjectProperty,remedy,has Contract Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4097; levenshtein=0.1250; semantic=0.4191; sequence_match=0.1818,False,0.3369,False,top-3 avg score 0.3369 < final_threshold 0.7
ObjectProperty,Only One,has Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4535; sequence_match=0.1333,False,0.3365,False,top-3 avg score 0.3365 < final_threshold 0.7
ObjectProperty,leftOperand,has Duty Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3663; levenshtein=0.1176; semantic=0.4998; sequence_match=0.1429,False,0.3363,False,top-3 avg score 0.3363 < final_threshold 0.7
ObjectProperty,andSequence,has Contract Party Right,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4347; levenshtein=0.0952; semantic=0.3835; sequence_match=0.1875,False,0.3352,False,top-3 avg score 0.3352 < final_threshold 0.7
ObjectProperty,conflict,has Duty Assignment,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2892; levenshtein=0.1176; semantic=0.5503; sequence_match=0.1600,False,0.3332,False,top-3 avg score 0.3332 < final_threshold 0.7
ObjectProperty,consequence,has Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4881; sequence_match=0.1053,False,0.3329,False,top-3 avg score 0.3329 < final_threshold 0.7
ObjectProperty,duty,has Condition,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1667; semantic=0.5725; sequence_match=0.2500,False,0.3297,False,top-3 avg score 0.3297 < final_threshold 0.7
ObjectProperty,duty,has Remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5651; sequence_match=0.3077,False,0.328,False,top-3 avg score 0.3280 < final_threshold 0.7
ObjectProperty,consequence,has Operator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4040; levenshtein=0.0000; semantic=0.3941; sequence_match=0.1818,False,0.3267,False,top-3 avg score 0.3267 < final_threshold 0.7
ObjectProperty,leftOperand,has Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0000; semantic=0.5633; sequence_match=0.1053,False,0.3264,False,top-3 avg score 0.3264 < final_threshold 0.7
ObjectProperty,function,has Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5191; sequence_match=0.1250,False,0.3258,False,top-3 avg score 0.3258 < final_threshold 0.7
ObjectProperty,remedy,has Operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.4392; sequence_match=0.1176,False,0.3253,False,top-3 avg score 0.3253 < final_threshold 0.7
ObjectProperty,remedy,has Contract Party Right,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4048; levenshtein=0.0952; semantic=0.4201; sequence_match=0.1481,False,0.3243,False,top-3 avg score 0.3243 < final_threshold 0.7
ObjectProperty,implies,has Asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.4843; sequence_match=0.1333,False,0.321,False,top-3 avg score 0.3210 < final_threshold 0.7
ObjectProperty,prohibition,has Remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0000; semantic=0.5540; sequence_match=0.1000,False,0.3185,False,top-3 avg score 0.3185 < final_threshold 0.7
ObjectProperty,implies,has Nested Constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2970; levenshtein=0.1053; semantic=0.5008; sequence_match=0.1538,False,0.3172,False,top-3 avg score 0.3172 < final_threshold 0.7
ObjectProperty,implies,has Contract Party,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4018; levenshtein=0.0625; semantic=0.4617; sequence_match=0.0870,False,0.3168,False,top-3 avg score 0.3168 < final_threshold 0.7
ObjectProperty,implies,Has Consequence Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2989; levenshtein=0.0556; semantic=0.5658; sequence_match=0.0800,False,0.3149,False,top-3 avg score 0.3149 < final_threshold 0.7
ObjectProperty,operand,has Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3360; levenshtein=0.1111; semantic=0.4753; sequence_match=0.1250,False,0.3121,False,top-3 avg score 0.3121 < final_threshold 0.7
ObjectProperty,remedy,has Negation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.3804; sequence_match=0.1176,False,0.3057,False,top-3 avg score 0.3057 < final_threshold 0.7
ObjectProperty,function,has Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3241; levenshtein=0.1111; semantic=0.4671; sequence_match=0.1176,False,0.3029,False,top-3 avg score 0.3029 < final_threshold 0.7
ObjectProperty,leftOperand,has Policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0909; semantic=0.4584; sequence_match=0.1000,False,0.2866,False,top-3 avg score 0.2866 < final_threshold 0.7
ObjectProperty,implies,has Contract Party Duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2952; levenshtein=0.0500; semantic=0.4842; sequence_match=0.0741,False,0.2845,False,top-3 avg score 0.2845 < final_threshold 0.7
ObjectProperty,duty,has Policy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5863; sequence_match=0.1538,False,0.2837,False,top-3 avg score 0.2837 < final_threshold 0.7
ObjectProperty,operand,has Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5627; sequence_match=0.2857,False,0.2828,False,top-3 avg score 0.2828 < final_threshold 0.7
ObjectProperty,implies,has Contract Party Right,semantic+jaro_winkler+levenshtein,jaro_winkler=0.2937; levenshtein=0.0952; semantic=0.4538; sequence_match=0.0714,False,0.2809,False,top-3 avg score 0.2809 < final_threshold 0.7
ObjectProperty,or,has Policy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1111; semantic=0.5228; sequence_match=0.1818,False,0.2719,False,top-3 avg score 0.2719 < final_threshold 0.7
ObjectProperty,duty,has Right,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6364; sequence_match=0.1667,False,0.2677,False,top-3 avg score 0.2677 < final_threshold 0.7
ObjectProperty,remedy,has Role,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4931; sequence_match=0.3077,False,0.2669,False,top-3 avg score 0.2669 < final_threshold 0.7
ObjectProperty,duty,has Operator,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.5693; sequence_match=0.1333,False,0.2645,False,top-3 avg score 0.2645 < final_threshold 0.7
ObjectProperty,or,has Nested Constraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1053; semantic=0.4741; sequence_match=0.1905,False,0.2566,False,top-3 avg score 0.2566 < final_threshold 0.7
ObjectProperty,duty,has Asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5600; sequence_match=0.1667,False,0.2422,False,top-3 avg score 0.2422 < final_threshold 0.7
ObjectProperty,or,has Negation,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.4684; sequence_match=0.1538,False,0.2377,False,top-3 avg score 0.2377 < final_threshold 0.7
ObjectProperty,implies,has Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5513; sequence_match=0.1429,False,0.2314,False,top-3 avg score 0.2314 < final_threshold 0.7
ObjectProperty,or,Activated Upon Failure Of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.4348; sequence_match=0.1667,False,0.2308,False,top-3 avg score 0.2308 < final_threshold 0.7
ObjectProperty,duty,has Negation,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.4667; sequence_match=0.1333,False,0.2303,False,top-3 avg score 0.2303 < final_threshold 0.7
ObjectProperty,remedy,has Constraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5302; sequence_match=0.1053,False,0.2118,False,top-3 avg score 0.2118 < final_threshold 0.7
ObjectProperty,Only One,has Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4833; sequence_match=0.1429,False,0.2087,False,top-3 avg score 0.2087 < final_threshold 0.7
ObjectProperty,duty,has Role,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6016; sequence_match=0.0000,False,0.2005,False,top-3 avg score 0.2005 < final_threshold 0.7
ObjectProperty,or,has Duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5772; sequence_match=0.0000,False,0.1924,False,top-3 avg score 0.1924 < final_threshold 0.7
ObjectProperty,conflict,has Remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5713; sequence_match=0.0000,False,0.1904,False,top-3 avg score 0.1904 < final_threshold 0.7
ObjectProperty,duty,has Permission,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5694; sequence_match=0.0000,False,0.1898,False,top-3 avg score 0.1898 < final_threshold 0.7
ObjectProperty,or,has Asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5399; sequence_match=0.0000,False,0.18,False,top-3 avg score 0.1800 < final_threshold 0.7
ObjectProperty,function,has Remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5107; sequence_match=0.0000,False,0.1702,False,top-3 avg score 0.1702 < final_threshold 0.7
ObjectProperty,or,has Duty Assignment,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5021; sequence_match=0.0000,False,0.1674,False,top-3 avg score 0.1674 < final_threshold 0.7
ObjectProperty,Only One,has Right,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4889; sequence_match=0.0000,False,0.163,False,top-3 avg score 0.1630 < final_threshold 0.7
