gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
algorithm,Algorithm,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
programming language,Programming Language,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
licence,License,jaro_winkler+semantic+levenshtein,jaro_winkler=0.9429; levenshtein=0.8571; semantic=0.9174; sequence_match=0.8571,False,0.9058,True,selected
text editing,Documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5579; levenshtein=0.2308; semantic=0.5737; sequence_match=0.3333,False,0.4883,False,top-3 avg score 0.4883 < final_threshold 0.6
web service,License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5762; levenshtein=0.2000; semantic=0.5347; sequence_match=0.3529,False,0.488,False,top-3 avg score 0.4880 < final_threshold 0.6
PROcess,Documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5531; levenshtein=0.1538; semantic=0.6073; sequence_match=0.3000,False,0.4868,False,top-3 avg score 0.4868 < final_threshold 0.6
Free,Help Resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2500; semantic=0.5298; sequence_match=0.3750,False,0.4868,False,top-3 avg score 0.4868 < final_threshold 0.6
algorithm,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.6418; sequence_match=0.3333,False,0.4855,False,top-3 avg score 0.4855 < final_threshold 0.6
desktop graphical user interface,Export Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6510; levenshtein=0.2414; semantic=0.4500; sequence_match=0.3556,False,0.4855,False,top-3 avg score 0.4855 < final_threshold 0.6
data item,Modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.1667; semantic=0.5285; sequence_match=0.4000,False,0.4854,False,top-3 avg score 0.4854 < final_threshold 0.6
version number,User Manual,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5205; levenshtein=0.2308; semantic=0.5836; sequence_match=0.3478,False,0.484,False,top-3 avg score 0.4840 < final_threshold 0.6
software interface,Documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5072; levenshtein=0.2353; semantic=0.6114; sequence_match=0.3333,False,0.484,False,top-3 avg score 0.4840 < final_threshold 0.6
Not Free,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.1429; semantic=0.6422; sequence_match=0.2857,False,0.4839,False,top-3 avg score 0.4839 < final_threshold 0.6
version number,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5663; levenshtein=0.2308; semantic=0.5849; sequence_match=0.3000,False,0.4837,False,top-3 avg score 0.4837 < final_threshold 0.6
Maintained,Feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5762; levenshtein=0.2000; semantic=0.5211; sequence_match=0.3529,False,0.4834,False,top-3 avg score 0.4834 < final_threshold 0.6
software interface,Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5621; levenshtein=0.1176; semantic=0.5422; sequence_match=0.3448,False,0.483,False,top-3 avg score 0.4830 < final_threshold 0.6
programming language,Proprietary Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5590; levenshtein=0.2381; semantic=0.5385; sequence_match=0.3500,False,0.4825,False,top-3 avg score 0.4825 < final_threshold 0.6
XML,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.6329; sequence_match=0.2857,False,0.4821,False,top-3 avg score 0.4821 < final_threshold 0.6
desktop graphical user interface,Tutorial,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5967; levenshtein=0.2069; semantic=0.5253; sequence_match=0.3243,False,0.4821,False,top-3 avg score 0.4821 < final_threshold 0.6
file rendering,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5801; levenshtein=0.2308; semantic=0.5919; sequence_match=0.2727,False,0.4816,False,top-3 avg score 0.4816 < final_threshold 0.6
Open source software license,FOSS Tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6707; levenshtein=0.1600; semantic=0.4690; sequence_match=0.3030,False,0.4809,False,top-3 avg score 0.4809 < final_threshold 0.6
Development status,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5189; levenshtein=0.1765; semantic=0.5900; sequence_match=0.3333,False,0.4807,False,top-3 avg score 0.4807 < final_threshold 0.6
Not Free,GIF Rendering,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5770; levenshtein=0.2500; semantic=0.4441; sequence_match=0.4211,False,0.4807,False,top-3 avg score 0.4807 < final_threshold 0.6
software,Help Resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5689; sequence_match=0.4000,False,0.4804,False,top-3 avg score 0.4804 < final_threshold 0.6
software,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.6076; sequence_match=0.2500,False,0.4803,False,top-3 avg score 0.4803 < final_threshold 0.6
text editing,Version,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.2727; semantic=0.5394; sequence_match=0.3333,False,0.4799,False,top-3 avg score 0.4799 < final_threshold 0.6
data item,Proprietary Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.2381; semantic=0.5831; sequence_match=0.3448,False,0.4799,False,top-3 avg score 0.4799 < final_threshold 0.6
file rendering,CEL File Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4744; levenshtein=0.1538; semantic=0.5775; sequence_match=0.3846,False,0.4788,False,top-3 avg score 0.4788 < final_threshold 0.6
Not Free,Open Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2857; semantic=0.5552; sequence_match=0.2857,False,0.4787,False,top-3 avg score 0.4787 < final_threshold 0.6
desktop graphical user interface,User Manual,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5519; levenshtein=0.1724; semantic=0.5755; sequence_match=0.3077,False,0.4783,False,top-3 avg score 0.4783 < final_threshold 0.6
version number,Feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5430; levenshtein=0.2308; semantic=0.5913; sequence_match=0.3000,False,0.4781,False,top-3 avg score 0.4781 < final_threshold 0.6
software,Open Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.1429; semantic=0.5463; sequence_match=0.2727,False,0.478,False,top-3 avg score 0.4780 < final_threshold 0.6
software interface,License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6028; levenshtein=0.1765; semantic=0.5797; sequence_match=0.2500,False,0.4775,False,top-3 avg score 0.4775 < final_threshold 0.6
software interface,GIF Rendering,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5698; levenshtein=0.3529; semantic=0.5091; sequence_match=0.3448,False,0.4773,False,top-3 avg score 0.4773 < final_threshold 0.6
application programming interface,Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5690; levenshtein=0.1935; semantic=0.5372; sequence_match=0.3256,False,0.4773,False,top-3 avg score 0.4773 < final_threshold 0.6
software,Desktop Application,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5009; levenshtein=0.1667; semantic=0.6994; sequence_match=0.2308,False,0.477,False,top-3 avg score 0.4770 < final_threshold 0.6
software developer organization,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4904; levenshtein=0.1724; semantic=0.6057; sequence_match=0.3333,False,0.4765,False,top-3 avg score 0.4765 < final_threshold 0.6
file rendering,FOSS License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5579; levenshtein=0.2308; semantic=0.4548; sequence_match=0.4167,False,0.4765,False,top-3 avg score 0.4765 < final_threshold 0.6
web service,FOSS License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5848; levenshtein=0.1818; semantic=0.4635; sequence_match=0.3810,False,0.4764,False,top-3 avg score 0.4764 < final_threshold 0.6
Development status,Desktop Application,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6024; levenshtein=0.3333; semantic=0.4832; sequence_match=0.3429,False,0.4761,False,top-3 avg score 0.4761 < final_threshold 0.6
licence,Documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5531; levenshtein=0.2308; semantic=0.5749; sequence_match=0.3000,False,0.476,False,top-3 avg score 0.4760 < final_threshold 0.6
Free,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4643; levenshtein=0.2857; semantic=0.5996; sequence_match=0.3636,False,0.4759,False,top-3 avg score 0.4759 < final_threshold 0.6
CEL ASCII format,Developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5767; levenshtein=0.1429; semantic=0.5020; sequence_match=0.3478,False,0.4755,False,top-3 avg score 0.4755 < final_threshold 0.6
Purchase cost,Help Resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.0833; semantic=0.4254; sequence_match=0.4167,False,0.4738,False,top-3 avg score 0.4738 < final_threshold 0.6
desktop graphical user interface,Software Source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6005; levenshtein=0.2414; semantic=0.5416; sequence_match=0.2791,False,0.4737,False,top-3 avg score 0.4737 < final_threshold 0.6
programming language,Help Resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5497; levenshtein=0.1579; semantic=0.5480; sequence_match=0.3226,False,0.4734,False,top-3 avg score 0.4734 < final_threshold 0.6
.csv,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.6038; sequence_match=0.2857,False,0.4724,False,top-3 avg score 0.4724 < final_threshold 0.6
web service,Desktop Application,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5407; levenshtein=0.1667; semantic=0.5897; sequence_match=0.2857,False,0.4721,False,top-3 avg score 0.4721 < final_threshold 0.6
software developer role,Feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6587; levenshtein=0.1905; semantic=0.4712; sequence_match=0.2857,False,0.4719,False,top-3 avg score 0.4719 < final_threshold 0.6
Development status,Help Resource,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5874; levenshtein=0.2941; semantic=0.5338; sequence_match=0.2759,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.6
Source code available,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5351; levenshtein=0.1579; semantic=0.6194; sequence_match=0.2609,False,0.4718,False,top-3 avg score 0.4718 < final_threshold 0.6
software interface,API,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5948; levenshtein=0.1176; semantic=0.6185; sequence_match=0.2000,False,0.4711,False,top-3 avg score 0.4711 < final_threshold 0.6
desktop graphical user interface,GIF Rendering,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6127; levenshtein=0.2069; semantic=0.5561; sequence_match=0.2439,False,0.4709,False,top-3 avg score 0.4709 < final_threshold 0.6
algorithm,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.6513; sequence_match=0.3077,False,0.4709,False,top-3 avg score 0.4709 < final_threshold 0.6
PROcess,FOSS License,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5896; levenshtein=0.2727; semantic=0.3776; sequence_match=0.4444,False,0.4706,False,top-3 avg score 0.4706 < final_threshold 0.6
function,GIF Rendering,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.4834; sequence_match=0.4000,False,0.4704,False,top-3 avg score 0.4704 < final_threshold 0.6
data item,Platform,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.4516; sequence_match=0.3750,False,0.47,False,top-3 avg score 0.4700 < final_threshold 0.6
CEL ASCII format,Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2143; semantic=0.4723; sequence_match=0.3478,False,0.4691,False,top-3 avg score 0.4691 < final_threshold 0.6
software,Documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.1538; semantic=0.6019; sequence_match=0.2857,False,0.4689,False,top-3 avg score 0.4689 < final_threshold 0.6
file rendering,Documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5385; levenshtein=0.2308; semantic=0.5589; sequence_match=0.3077,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.6
software interface,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5055; levenshtein=0.2632; semantic=0.6217; sequence_match=0.2778,False,0.4683,False,top-3 avg score 0.4683 < final_threshold 0.6
application programming interface,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5668; levenshtein=0.1613; semantic=0.5737; sequence_match=0.2632,False,0.4679,False,top-3 avg score 0.4679 < final_threshold 0.6
version number,GIF Rendering,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6120; levenshtein=0.0769; semantic=0.4678; sequence_match=0.3200,False,0.4666,False,top-3 avg score 0.4666 < final_threshold 0.6
algorithm,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5983; levenshtein=0.1538; semantic=0.4366; sequence_match=0.3636,False,0.4662,False,top-3 avg score 0.4662 < final_threshold 0.6
application programming interface,Documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5127; levenshtein=0.1613; semantic=0.6124; sequence_match=0.2727,False,0.466,False,top-3 avg score 0.4660 < final_threshold 0.6
software developer organization,GIF Rendering,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6497; levenshtein=0.2069; semantic=0.4058; sequence_match=0.3415,False,0.4657,False,top-3 avg score 0.4657 < final_threshold 0.6
application programming interface,Proprietary Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6343; levenshtein=0.2258; semantic=0.4933; sequence_match=0.2692,False,0.4656,False,top-3 avg score 0.4656 < final_threshold 0.6
programming language,API,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6082; levenshtein=0.1053; semantic=0.6058; sequence_match=0.1818,False,0.4653,False,top-3 avg score 0.4653 < final_threshold 0.6
software,FAQ,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.2500; semantic=0.5460; sequence_match=0.3636,False,0.4652,False,top-3 avg score 0.4652 < final_threshold 0.6
Maintained,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6667; levenshtein=0.2000; semantic=0.4285; sequence_match=0.3000,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.6
Free,FAQ,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.5800; sequence_match=0.2857,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.6
desktop graphical user interface,Proprietary Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6105; levenshtein=0.2069; semantic=0.4625; sequence_match=0.3200,False,0.4643,False,top-3 avg score 0.4643 < final_threshold 0.6
function,Feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.2500; semantic=0.6353; sequence_match=0.2667,False,0.464,False,top-3 avg score 0.4640 < final_threshold 0.6
algorithm,Open Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5042; levenshtein=0.1429; semantic=0.5391; sequence_match=0.3478,False,0.4637,False,top-3 avg score 0.4637 < final_threshold 0.6
GIF,Modification,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.1667; semantic=0.5115; sequence_match=0.2667,False,0.4631,False,top-3 avg score 0.4631 < final_threshold 0.6
text editing,Tutorial,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.2727; semantic=0.5236; sequence_match=0.3158,False,0.4629,False,top-3 avg score 0.4629 < final_threshold 0.6
software interface,Proprietary Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5548; levenshtein=0.2381; semantic=0.4641; sequence_match=0.3684,False,0.4624,False,top-3 avg score 0.4624 < final_threshold 0.6
Source code available,Documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5538; levenshtein=0.2105; semantic=0.5834; sequence_match=0.2500,False,0.4624,False,top-3 avg score 0.4624 < final_threshold 0.6
Not Free,Data Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5738; levenshtein=0.3000; semantic=0.5102; sequence_match=0.2353,False,0.4613,False,top-3 avg score 0.4613 < final_threshold 0.6
version number,Documentation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4744; levenshtein=0.0769; semantic=0.6017; sequence_match=0.3077,False,0.4612,False,top-3 avg score 0.4612 < final_threshold 0.6
application programming interface,Help Resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5078; levenshtein=0.1935; semantic=0.5501; sequence_match=0.3256,False,0.4612,False,top-3 avg score 0.4612 < final_threshold 0.6
GIF,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.2222; semantic=0.5672; sequence_match=0.3333,False,0.4607,False,top-3 avg score 0.4607 < final_threshold 0.6
desktop graphical user interface,Documentation,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5714; levenshtein=0.2414; semantic=0.5676; sequence_match=0.2381,False,0.4601,False,top-3 avg score 0.4601 < final_threshold 0.6
XML,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6068; levenshtein=0.1538; semantic=0.5202; sequence_match=0.2500,False,0.459,False,top-3 avg score 0.4590 < final_threshold 0.6
CEL binary format,Documentation,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5731; levenshtein=0.0667; semantic=0.4457; sequence_match=0.3571,False,0.4587,False,top-3 avg score 0.4587 < final_threshold 0.6
data item,Export Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5792; levenshtein=0.1875; semantic=0.4622; sequence_match=0.3333,False,0.4582,False,top-3 avg score 0.4582 < final_threshold 0.6
software,Modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5278; levenshtein=0.2500; semantic=0.5456; sequence_match=0.3000,False,0.4578,False,top-3 avg score 0.4578 < final_threshold 0.6
