prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has achievement,has achievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has item,has item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has playing area,has playing area,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,owns item,owns item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,plays game,plays game,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is achievement in game,has all achievements in game,sequence_match+semantic+jaro_winkler,jaro_winkler=0.7510; levenshtein=0.7500; semantic=0.7793; sequence_match=0.8372,False,0.7892,True,selected
ObjectProperty,involves player,context first purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5495; levenshtein=0.2000; semantic=0.3566; sequence_match=0.1176,False,0.3687,False,top-3 avg score 0.3687 < final_threshold 0.7
ObjectProperty,is character in session,equipped player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4024; levenshtein=0.0500; semantic=0.4676; sequence_match=0.2353,False,0.3684,False,top-3 avg score 0.3684 < final_threshold 0.7
ObjectProperty,is event associated to player,context first purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5867; levenshtein=0.2000; semantic=0.3161; sequence_match=0.1333,False,0.3676,False,top-3 avg score 0.3676 < final_threshold 0.7
ObjectProperty,is leaderboard in game,session of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5396; levenshtein=0.2105; semantic=0.3477; sequence_match=0.2143,False,0.3672,False,top-3 avg score 0.3672 < final_threshold 0.7
ObjectProperty,is character in session,equipped item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1500; semantic=0.4229; sequence_match=0.1875,False,0.3664,False,top-3 avg score 0.3664 < final_threshold 0.7
ObjectProperty,is achievement in game,played by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4518; levenshtein=0.1053; semantic=0.4991; sequence_match=0.1481,False,0.3663,False,top-3 avg score 0.3663 < final_threshold 0.7
ObjectProperty,owns character,played by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4006; levenshtein=0.0769; semantic=0.5073; sequence_match=0.1905,False,0.3661,False,top-3 avg score 0.3661 < final_threshold 0.7
ObjectProperty,is event associated to player,usage item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5244; levenshtein=0.2000; semantic=0.3718; sequence_match=0.1765,False,0.3654,False,top-3 avg score 0.3654 < final_threshold 0.7
ObjectProperty,has item,context player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.4150; sequence_match=0.2000,False,0.3649,False,top-3 avg score 0.3649 < final_threshold 0.7
ObjectProperty,plays game,session of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.0000; semantic=0.4642; sequence_match=0.2222,False,0.3646,False,top-3 avg score 0.3646 < final_threshold 0.7
ObjectProperty,has playing area,context first purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.1500; semantic=0.3825; sequence_match=0.2353,False,0.3639,False,top-3 avg score 0.3639 < final_threshold 0.7
ObjectProperty,is leaderboard in game,purchased by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.1053; semantic=0.3154; sequence_match=0.2667,False,0.3638,False,top-3 avg score 0.3638 < final_threshold 0.7
ObjectProperty,has character,played by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.0833; semantic=0.4874; sequence_match=0.2000,False,0.3634,False,top-3 avg score 0.3634 < final_threshold 0.7
ObjectProperty,is friend with player,session of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.4451; sequence_match=0.1481,False,0.3632,False,top-3 avg score 0.3632 < final_threshold 0.7
ObjectProperty,is player in session,for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4239; levenshtein=0.1176; semantic=0.4983; sequence_match=0.1667,False,0.363,False,top-3 avg score 0.3630 < final_threshold 0.7
ObjectProperty,has game genre,context first purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1000; semantic=0.3492; sequence_match=0.2500,False,0.3627,False,top-3 avg score 0.3627 < final_threshold 0.7
ObjectProperty,is event associated to player,usage game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5185; levenshtein=0.2000; semantic=0.3656; sequence_match=0.1765,False,0.3614,False,top-3 avg score 0.3614 < final_threshold 0.7
ObjectProperty,involves character,for game,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4239; levenshtein=0.1765; semantic=0.4821; sequence_match=0.1667,False,0.3608,False,top-3 avg score 0.3608 < final_threshold 0.7
ObjectProperty,is leaderboard in game,owns item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3999; levenshtein=0.1579; semantic=0.4599; sequence_match=0.2222,False,0.3607,False,top-3 avg score 0.3607 < final_threshold 0.7
ObjectProperty,purchases game offering,context player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4713; levenshtein=0.1905; semantic=0.3745; sequence_match=0.2353,False,0.3604,False,top-3 avg score 0.3604 < final_threshold 0.7
ObjectProperty,involves character,session of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4832; levenshtein=0.1176; semantic=0.4435; sequence_match=0.1538,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.7
ObjectProperty,is achievement in game,summary player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4159; levenshtein=0.1579; semantic=0.4742; sequence_match=0.1875,False,0.3592,False,top-3 avg score 0.3592 < final_threshold 0.7
ObjectProperty,purchases game offering,equipped item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.0952; semantic=0.4082; sequence_match=0.1818,False,0.358,False,top-3 avg score 0.3580 < final_threshold 0.7
ObjectProperty,has game genre,owns item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.4418; sequence_match=0.2000,False,0.3575,False,top-3 avg score 0.3575 < final_threshold 0.7
ObjectProperty,has feature,session of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4741; levenshtein=0.1000; semantic=0.3860; sequence_match=0.2105,False,0.3569,False,top-3 avg score 0.3569 < final_threshold 0.7
ObjectProperty,owns achievement,equipped player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4341; levenshtein=0.0667; semantic=0.4974; sequence_match=0.1379,False,0.3565,False,top-3 avg score 0.3565 < final_threshold 0.7
ObjectProperty,owns character,session of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.0769; semantic=0.4680; sequence_match=0.1818,False,0.3534,False,top-3 avg score 0.3534 < final_threshold 0.7
ObjectProperty,is character in session,played by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.4668; sequence_match=0.1429,False,0.3532,False,top-3 avg score 0.3532 < final_threshold 0.7
ObjectProperty,is player in session,context game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4496; levenshtein=0.0588; semantic=0.4635; sequence_match=0.1429,False,0.352,False,top-3 avg score 0.3520 < final_threshold 0.7
ObjectProperty,is achievement in game,context first purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4820; levenshtein=0.1000; semantic=0.3159; sequence_match=0.2564,False,0.3514,False,top-3 avg score 0.3514 < final_threshold 0.7
ObjectProperty,has item,equipped player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3095; levenshtein=0.1429; semantic=0.5511; sequence_match=0.1905,False,0.3504,False,top-3 avg score 0.3504 < final_threshold 0.7
ObjectProperty,involves character,played by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4559; levenshtein=0.1176; semantic=0.4348; sequence_match=0.1600,False,0.3502,False,top-3 avg score 0.3502 < final_threshold 0.7
ObjectProperty,is character in session,equipped game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4278; levenshtein=0.1000; semantic=0.4334; sequence_match=0.1875,False,0.3496,False,top-3 avg score 0.3496 < final_threshold 0.7
ObjectProperty,has leaderboard,equipped item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3770; levenshtein=0.0714; semantic=0.4384; sequence_match=0.2308,False,0.3487,False,top-3 avg score 0.3487 < final_threshold 0.7
ObjectProperty,is player in session,game has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4510; levenshtein=0.1111; semantic=0.4222; sequence_match=0.1714,False,0.3482,False,top-3 avg score 0.3482 < final_threshold 0.7
ObjectProperty,is session in game,context first purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5103; levenshtein=0.2000; semantic=0.3000; sequence_match=0.2286,False,0.3463,False,top-3 avg score 0.3463 < final_threshold 0.7
ObjectProperty,involves player,purchased by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4665; levenshtein=0.1429; semantic=0.4116; sequence_match=0.1600,False,0.346,False,top-3 avg score 0.3460 < final_threshold 0.7
ObjectProperty,owns item,summary player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4241; levenshtein=0.0769; semantic=0.4212; sequence_match=0.1905,False,0.3453,False,top-3 avg score 0.3453 < final_threshold 0.7
ObjectProperty,plays game,equipped item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.4283; sequence_match=0.1905,False,0.3452,False,top-3 avg score 0.3452 < final_threshold 0.7
ObjectProperty,has achievement,context first purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4095; levenshtein=0.0500; semantic=0.3900; sequence_match=0.2353,False,0.3449,False,top-3 avg score 0.3449 < final_threshold 0.7
ObjectProperty,owns achievement,session of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.1333; semantic=0.4591; sequence_match=0.1667,False,0.3432,False,top-3 avg score 0.3432 < final_threshold 0.7
ObjectProperty,is character in session,for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4151; levenshtein=0.1000; semantic=0.4588; sequence_match=0.1481,False,0.3407,False,top-3 avg score 0.3407 < final_threshold 0.7
ObjectProperty,lives in,context first purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5071; levenshtein=0.1000; semantic=0.3637; sequence_match=0.1481,False,0.3397,False,top-3 avg score 0.3397 < final_threshold 0.7
ObjectProperty,has leaderboard,context first purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4651; levenshtein=0.1500; semantic=0.3169; sequence_match=0.2353,False,0.3391,False,top-3 avg score 0.3391 < final_threshold 0.7
ObjectProperty,has playing area,equipped item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3770; levenshtein=0.1429; semantic=0.4091; sequence_match=0.2308,False,0.339,False,top-3 avg score 0.3390 < final_threshold 0.7
ObjectProperty,is session in game,has ability,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3889; levenshtein=0.2000; semantic=0.4278; sequence_match=0.1600,False,0.3389,False,top-3 avg score 0.3389 < final_threshold 0.7
ObjectProperty,is achievement in game,session of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4683; levenshtein=0.1579; semantic=0.3843; sequence_match=0.1429,False,0.3368,False,top-3 avg score 0.3368 < final_threshold 0.7
ObjectProperty,lives in,summary player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4066; levenshtein=0.0000; semantic=0.4023; sequence_match=0.2000,False,0.3363,False,top-3 avg score 0.3363 < final_threshold 0.7
ObjectProperty,has character,session of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3981; levenshtein=0.0833; semantic=0.4088; sequence_match=0.1905,False,0.3325,False,top-3 avg score 0.3325 < final_threshold 0.7
ObjectProperty,is achievement in game,purchased by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4392; levenshtein=0.1579; semantic=0.3546; sequence_match=0.2000,False,0.3313,False,top-3 avg score 0.3313 < final_threshold 0.7
ObjectProperty,is session in game,for player,semantic+jaro_winkler+levenshtein,jaro_winkler=0.2852; levenshtein=0.1333; semantic=0.5740; sequence_match=0.0833,False,0.3308,False,top-3 avg score 0.3308 < final_threshold 0.7
ObjectProperty,owns item,played by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.4503; sequence_match=0.1250,False,0.3307,False,top-3 avg score 0.3307 < final_threshold 0.7
ObjectProperty,owns item,equipped player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2976; levenshtein=0.0714; semantic=0.5119; sequence_match=0.1818,False,0.3304,False,top-3 avg score 0.3304 < final_threshold 0.7
ObjectProperty,is event associated to player,purchased by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4182; levenshtein=0.2000; semantic=0.3442; sequence_match=0.2222,False,0.3282,False,top-3 avg score 0.3282 < final_threshold 0.7
ObjectProperty,owns character,equipped item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2735; levenshtein=0.1538; semantic=0.5329; sequence_match=0.1600,False,0.3221,False,top-3 avg score 0.3221 < final_threshold 0.7
ObjectProperty,has game genre,equipped item,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4444; levenshtein=0.0833; semantic=0.4366; sequence_match=0.0833,False,0.3215,False,top-3 avg score 0.3215 < final_threshold 0.7
ObjectProperty,owns character,equipped game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2735; levenshtein=0.0769; semantic=0.5297; sequence_match=0.1600,False,0.3211,False,top-3 avg score 0.3211 < final_threshold 0.7
ObjectProperty,lives in,usage player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.4174; sequence_match=0.2222,False,0.3207,False,top-3 avg score 0.3207 < final_threshold 0.7
ObjectProperty,is event associated to player,for game,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4051; levenshtein=0.1200; semantic=0.4363; sequence_match=0.0625,False,0.3205,False,top-3 avg score 0.3205 < final_threshold 0.7
ObjectProperty,is session in game,played by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3972; levenshtein=0.0000; semantic=0.4762; sequence_match=0.0870,False,0.3201,False,top-3 avg score 0.3201 < final_threshold 0.7
ObjectProperty,has character,equipped item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2778; levenshtein=0.1667; semantic=0.5107; sequence_match=0.1667,False,0.3184,False,top-3 avg score 0.3184 < final_threshold 0.7
ObjectProperty,has character,equipped game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2778; levenshtein=0.0000; semantic=0.5051; sequence_match=0.1667,False,0.3165,False,top-3 avg score 0.3165 < final_threshold 0.7
ObjectProperty,lives in,context player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3132; levenshtein=0.0769; semantic=0.4230; sequence_match=0.2000,False,0.3121,False,top-3 avg score 0.3121 < final_threshold 0.7
ObjectProperty,lives in,equipped game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3175; levenshtein=0.1667; semantic=0.3977; sequence_match=0.2105,False,0.3086,False,top-3 avg score 0.3086 < final_threshold 0.7
ObjectProperty,lives in,equipped player,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3095; levenshtein=0.1429; semantic=0.4062; sequence_match=0.1905,False,0.3021,False,top-3 avg score 0.3021 < final_threshold 0.7
ObjectProperty,plays game,context first purchase,semantic+sequence_match+jaro_winkler,jaro_winkler=0.2741; levenshtein=0.1500; semantic=0.3505; sequence_match=0.2759,False,0.3001,False,top-3 avg score 0.3001 < final_threshold 0.7
ObjectProperty,is session in game,purchased by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4384; levenshtein=0.0000; semantic=0.3070; sequence_match=0.1538,False,0.2998,False,top-3 avg score 0.2998 < final_threshold 0.7
ObjectProperty,is character in game,session of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3922; levenshtein=0.1176; semantic=0.3471; sequence_match=0.1538,False,0.2977,False,top-3 avg score 0.2977 < final_threshold 0.7
ObjectProperty,is leaderboard in game,context first purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4820; levenshtein=0.1500; semantic=0.2572; sequence_match=0.1538,False,0.2977,False,top-3 avg score 0.2977 < final_threshold 0.7
ObjectProperty,lives in,usage game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3360; levenshtein=0.1111; semantic=0.4311; sequence_match=0.1250,False,0.2974,False,top-3 avg score 0.2974 < final_threshold 0.7
ObjectProperty,lives in,context game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.4284; sequence_match=0.1111,False,0.2874,False,top-3 avg score 0.2874 < final_threshold 0.7
ObjectProperty,lives in,purchased by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.4214; sequence_match=0.1111,False,0.285,False,top-3 avg score 0.2850 < final_threshold 0.7
ObjectProperty,lives in,for player,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4477; sequence_match=0.2500,False,0.2326,False,top-3 avg score 0.2326 < final_threshold 0.7
ObjectProperty,lives in,for game,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4944; sequence_match=0.1429,False,0.2124,False,top-3 avg score 0.2124 < final_threshold 0.7
DatatypeProperty,release date,has release date,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8074; levenshtein=0.7857; semantic=0.9403; sequence_match=0.8800,False,0.8759,True,selected
DatatypeProperty,username,has username,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8258; levenshtein=0.7273; semantic=0.9102; sequence_match=0.8421,False,0.8593,True,selected
DatatypeProperty,start time,session start time,semantic+jaro_winkler+sequence_match,jaro_winkler=0.7354; levenshtein=0.5625; semantic=0.8446; sequence_match=0.7200,False,0.7667,True,selected
DatatypeProperty,release date,purchase date,sequence_match+jaro_winkler+semantic,jaro_winkler=0.6730; levenshtein=0.5833; semantic=0.6083; sequence_match=0.6957,False,0.659,False,top-3 avg score 0.6590 < final_threshold 0.7
DatatypeProperty,event time,session start time,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6908; levenshtein=0.4375; semantic=0.6727; sequence_match=0.5600,False,0.6412,False,top-3 avg score 0.6412 < final_threshold 0.7
DatatypeProperty,end time,session start time,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.3750; semantic=0.6764; sequence_match=0.5217,False,0.574,False,top-3 avg score 0.5740 < final_threshold 0.7
DatatypeProperty,username,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6833; levenshtein=0.2500; semantic=0.5162; sequence_match=0.5000,False,0.5665,False,top-3 avg score 0.5665 < final_threshold 0.7
DatatypeProperty,end time,session duration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5294; levenshtein=0.3333; semantic=0.6637; sequence_match=0.4545,False,0.5492,False,top-3 avg score 0.5492 < final_threshold 0.7
DatatypeProperty,username,purchase date,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6389; levenshtein=0.3333; semantic=0.4464; sequence_match=0.5000,False,0.5284,False,top-3 avg score 0.5284 < final_threshold 0.7
DatatypeProperty,release date,purchase amount,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6025; levenshtein=0.2143; semantic=0.4286; sequence_match=0.4800,False,0.5037,False,top-3 avg score 0.5037 < final_threshold 0.7
DatatypeProperty,start time,total play time before first IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6314; levenshtein=0.2222; semantic=0.5447; sequence_match=0.3333,False,0.5031,False,top-3 avg score 0.5031 < final_threshold 0.7
DatatypeProperty,username,session start time,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5792; levenshtein=0.3125; semantic=0.4998; sequence_match=0.4167,False,0.4985,False,top-3 avg score 0.4985 < final_threshold 0.7
DatatypeProperty,username,has release date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.4927; sequence_match=0.3636,False,0.4835,False,top-3 avg score 0.4835 < final_threshold 0.7
DatatypeProperty,release date,has username,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5030; levenshtein=0.2727; semantic=0.4812; sequence_match=0.4545,False,0.4796,False,top-3 avg score 0.4796 < final_threshold 0.7
DatatypeProperty,username,purchase amount,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6151; levenshtein=0.2143; semantic=0.3642; sequence_match=0.4545,False,0.4779,False,top-3 avg score 0.4779 < final_threshold 0.7
DatatypeProperty,start time,session duration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4870; levenshtein=0.2667; semantic=0.6100; sequence_match=0.3333,False,0.4768,False,top-3 avg score 0.4768 < final_threshold 0.7
DatatypeProperty,username,session duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.2000; semantic=0.4936; sequence_match=0.3478,False,0.4758,False,top-3 avg score 0.4758 < final_threshold 0.7
DatatypeProperty,event time,has username,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6027; levenshtein=0.1818; semantic=0.4002; sequence_match=0.4000,False,0.4676,False,top-3 avg score 0.4676 < final_threshold 0.7
DatatypeProperty,start time,has username,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5367; levenshtein=0.2727; semantic=0.4452; sequence_match=0.4000,False,0.4606,False,top-3 avg score 0.4606 < final_threshold 0.7
DatatypeProperty,event time,has release date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5159; levenshtein=0.2143; semantic=0.4844; sequence_match=0.3478,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.7
DatatypeProperty,start time,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.2222; semantic=0.4158; sequence_match=0.3529,False,0.4445,False,top-3 avg score 0.4445 < final_threshold 0.7
DatatypeProperty,event time,session duration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4870; levenshtein=0.2667; semantic=0.5126; sequence_match=0.3333,False,0.4443,False,top-3 avg score 0.4443 < final_threshold 0.7
DatatypeProperty,release date,session start time,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4557; levenshtein=0.2500; semantic=0.4991; sequence_match=0.3704,False,0.4417,False,top-3 avg score 0.4417 < final_threshold 0.7
DatatypeProperty,event time,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.3939; sequence_match=0.3529,False,0.4388,False,top-3 avg score 0.4388 < final_threshold 0.7
DatatypeProperty,release date,has country,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5242; levenshtein=0.0909; semantic=0.4973; sequence_match=0.2857,False,0.4358,False,top-3 avg score 0.4358 < final_threshold 0.7
DatatypeProperty,end time,has release date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.1429; semantic=0.4394; sequence_match=0.3810,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.7
DatatypeProperty,release date,session duration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4626; levenshtein=0.2667; semantic=0.4481; sequence_match=0.3846,False,0.4318,False,top-3 avg score 0.4318 < final_threshold 0.7
DatatypeProperty,release date,has genre,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4545; levenshtein=0.2727; semantic=0.5344; sequence_match=0.2105,False,0.4205,False,top-3 avg score 0.4205 < final_threshold 0.7
DatatypeProperty,end time,total play time before first IAP,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4998; levenshtein=0.1481; semantic=0.5122; sequence_match=0.2353,False,0.4158,False,top-3 avg score 0.4158 < final_threshold 0.7
DatatypeProperty,end time,purchase date,sequence_match+semantic+jaro_winkler,jaro_winkler=0.4087; levenshtein=0.0833; semantic=0.4155; sequence_match=0.4211,False,0.4151,False,top-3 avg score 0.4151 < final_threshold 0.7
DatatypeProperty,event time,total play time before first IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5362; levenshtein=0.1481; semantic=0.4261; sequence_match=0.2778,False,0.4133,False,top-3 avg score 0.4133 < final_threshold 0.7
DatatypeProperty,start time,has release date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4934; levenshtein=0.2143; semantic=0.4830; sequence_match=0.2609,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.7
DatatypeProperty,username,has country,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.5613; sequence_match=0.2222,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.7
DatatypeProperty,end time,has genre,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.3969; sequence_match=0.4000,False,0.4065,False,top-3 avg score 0.4065 < final_threshold 0.7
DatatypeProperty,event time,purchase date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5278; levenshtein=0.0833; semantic=0.4890; sequence_match=0.1905,False,0.4024,False,top-3 avg score 0.4024 < final_threshold 0.7
DatatypeProperty,end time,has username,sequence_match+semantic+jaro_winkler,jaro_winkler=0.3225; levenshtein=0.1818; semantic=0.4382; sequence_match=0.4444,False,0.4017,False,top-3 avg score 0.4017 < final_threshold 0.7
DatatypeProperty,release date,total IAP count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4628; sequence_match=0.2500,False,0.3955,False,top-3 avg score 0.3955 < final_threshold 0.7
DatatypeProperty,start time,purchase date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1667; semantic=0.4645; sequence_match=0.2857,False,0.392,False,top-3 avg score 0.3920 < final_threshold 0.7
DatatypeProperty,start time,total IAP count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.3782; sequence_match=0.2727,False,0.3839,False,top-3 avg score 0.3839 < final_threshold 0.7
DatatypeProperty,start time,has country,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.3883; sequence_match=0.3158,False,0.3792,False,top-3 avg score 0.3792 < final_threshold 0.7
DatatypeProperty,release date,kill count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.1818; semantic=0.4423; sequence_match=0.2000,False,0.3701,False,top-3 avg score 0.3701 < final_threshold 0.7
DatatypeProperty,username,kill count,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4120; levenshtein=0.0000; semantic=0.4433; sequence_match=0.2353,False,0.3635,False,top-3 avg score 0.3635 < final_threshold 0.7
DatatypeProperty,release date,total play time before first IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5366; levenshtein=0.1481; semantic=0.3888; sequence_match=0.1579,False,0.3611,False,top-3 avg score 0.3611 < final_threshold 0.7
DatatypeProperty,end time,total IAP count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4799; levenshtein=0.0769; semantic=0.3869; sequence_match=0.2000,False,0.3556,False,top-3 avg score 0.3556 < final_threshold 0.7
DatatypeProperty,event time,purchase amount,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4550; levenshtein=0.0714; semantic=0.3490; sequence_match=0.2609,False,0.355,False,top-3 avg score 0.3550 < final_threshold 0.7
DatatypeProperty,username,total IAP count,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4006; levenshtein=0.0769; semantic=0.4724; sequence_match=0.1905,False,0.3545,False,top-3 avg score 0.3545 < final_threshold 0.7
