role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,hasduty,hasduty,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasconstraint,hasconstraint,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasoperator,hasoperator,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,partof,ispartof,jaro_winkler+sequence_match+semantic,jaro_winkler=0.9167; levenshtein=0.7500; semantic=0.8314; sequence_match=0.8571,False,0.8684,True,selected
property,onlyone,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4120; sequence_match=0.1250,False,0.3183,False,top-3 avg score 0.3183 < final_threshold 0.6
property,onlyone,expressesinheritance,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2952; levenshtein=0.1500; semantic=0.4361; sequence_match=0.2222,False,0.3178,False,top-3 avg score 0.3178 < final_threshold 0.6
property,hasaction,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3960; levenshtein=0.0000; semantic=0.4641; sequence_match=0.0909,False,0.3170,False,top-3 avg score 0.3170 < final_threshold 0.6
property,onlyone,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.3950; sequence_match=0.1333,False,0.3170,False,top-3 avg score 0.3170 < final_threshold 0.6
property,obligation,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3923; levenshtein=0.0000; semantic=0.4685; sequence_match=0.0870,False,0.3159,False,top-3 avg score 0.3159 < final_threshold 0.6
property,consequence,ispartof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4335; sequence_match=0.1053,False,0.3147,False,top-3 avg score 0.3147 < final_threshold 0.6
property,onlyone,usesoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3175; levenshtein=0.1667; semantic=0.4032; sequence_match=0.2105,False,0.3104,False,top-3 avg score 0.3104 < final_threshold 0.6
property,operand,isactivatedbyfailureof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4105; levenshtein=0.0909; semantic=0.4164; sequence_match=0.0690,False,0.3059,False,top-3 avg score 0.3059 < final_threshold 0.6
property,onlyone,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.4066; sequence_match=0.1000,False,0.3044,False,top-3 avg score 0.3044 < final_threshold 0.6
property,function,expressesinheritance,semantic+jaro_winkler+levenshtein,jaro_winkler=0.2833; levenshtein=0.1500; semantic=0.4755; sequence_match=0.1429,False,0.3030,False,top-3 avg score 0.3030 < final_threshold 0.6
property,handlepolicyconflicts,isexpressedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4742; levenshtein=0.0476; semantic=0.3103; sequence_match=0.1176,False,0.3007,False,top-3 avg score 0.3007 < final_threshold 0.6
property,partof,islinkedto,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1000; semantic=0.5117; sequence_match=0.2500,False,0.2872,False,top-3 avg score 0.2872 < final_threshold 0.6
property,onlyone,isremedyfor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.4169; sequence_match=0.1111,False,0.2835,False,top-3 avg score 0.2835 < final_threshold 0.6
property,operand,hasduty,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5601; sequence_match=0.2857,False,0.2819,False,top-3 avg score 0.2819 < final_threshold 0.6
property,andsequence,ispartof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4255; sequence_match=0.1053,False,0.2805,False,top-3 avg score 0.2805 < final_threshold 0.6
property,remedy,hasrole,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5281; sequence_match=0.3077,False,0.2786,False,top-3 avg score 0.2786 < final_threshold 0.6
property,or,hasnestedconstraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1053; semantic=0.4935; sequence_match=0.1905,False,0.2631,False,top-3 avg score 0.2631 < final_threshold 0.6
property,and,violates,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.4779; sequence_match=0.1818,False,0.2616,False,top-3 avg score 0.2616 < final_threshold 0.6
property,or,assignedto,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5442; sequence_match=0.1667,False,0.2369,False,top-3 avg score 0.2369 < final_threshold 0.6
property,onlyone,isactivatedbyfailureof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.2922; levenshtein=0.0909; semantic=0.3244; sequence_match=0.0690,False,0.2358,False,top-3 avg score 0.2358 < final_threshold 0.6
property,or,islinkedto,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5061; sequence_match=0.1667,False,0.2243,False,top-3 avg score 0.2243 < final_threshold 0.6
property,or,hastype,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6631; sequence_match=0.0000,False,0.2210,False,top-3 avg score 0.2210 < final_threshold 0.6
property,onlyone,hasduty,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5181; sequence_match=0.1429,False,0.2203,False,top-3 avg score 0.2203 < final_threshold 0.6
property,and,usesoperator,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4307; sequence_match=0.1333,False,0.2158,False,top-3 avg score 0.2158 < final_threshold 0.6
property,or,isexclusive,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6297; sequence_match=0.0000,False,0.2099,False,top-3 avg score 0.2099 < final_threshold 0.6
property,remedy,hasconstraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5208; sequence_match=0.1053,False,0.2087,False,top-3 avg score 0.2087 < final_threshold 0.6
property,remedy,supports,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4785; sequence_match=0.1429,False,0.2071,False,top-3 avg score 0.2071 < final_threshold 0.6
property,and,isexpressedby,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0769; semantic=0.4159; sequence_match=0.1250,False,0.2059,False,top-3 avg score 0.2059 < final_threshold 0.6
property,remedy,ispartof,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4682; sequence_match=0.1429,False,0.2037,False,top-3 avg score 0.2037 < final_threshold 0.6
property,or,hasduty,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6015; sequence_match=0.0000,False,0.2005,False,top-3 avg score 0.2005 < final_threshold 0.6
property,or,specifies,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5950; sequence_match=0.0000,False,0.1983,False,top-3 avg score 0.1983 < final_threshold 0.6
property,or,isactivatedbyfailureof,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0455; semantic=0.4092; sequence_match=0.0833,False,0.1793,False,top-3 avg score 0.1793 < final_threshold 0.6
property,and,isexclusive,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5346; sequence_match=0.0000,False,0.1782,False,top-3 avg score 0.1782 < final_threshold 0.6
property,onlyone,hasright,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5260; sequence_match=0.0000,False,0.1753,False,top-3 avg score 0.1753 < final_threshold 0.6
property,and,specifies,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5173; sequence_match=0.0000,False,0.1724,False,top-3 avg score 0.1724 < final_threshold 0.6
property,partof,isexclusive,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5112; sequence_match=0.0000,False,0.1704,False,top-3 avg score 0.1704 < final_threshold 0.6
property,obligation,expresses,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5068; sequence_match=0.0000,False,0.1689,False,top-3 avg score 0.1689 < final_threshold 0.6
property,function,expresses,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5060; sequence_match=0.0000,False,0.1687,False,top-3 avg score 0.1687 < final_threshold 0.6
property,and,supports,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4984; sequence_match=0.0000,False,0.1661,False,top-3 avg score 0.1661 < final_threshold 0.6
property,and,expresses,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4365; sequence_match=0.0000,False,0.1455,False,top-3 avg score 0.1455 < final_threshold 0.6
