prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,prohibition,has prohibition,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8680; levenshtein=0.7857; semantic=0.8858; sequence_match=0.8800,False,0.8779,True,selected
ObjectProperty,assigner,has consequence,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.4476; sequence_match=0.4545,False,0.4987,False,top-3 avg score 0.4987 < final_threshold 0.7
ObjectProperty,scope,sub-constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6103; levenshtein=0.2308; semantic=0.5524; sequence_match=0.3333,False,0.4987,False,top-3 avg score 0.4987 < final_threshold 0.7
ObjectProperty,operator,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5365; levenshtein=0.3077; semantic=0.5725; sequence_match=0.3810,False,0.4967,False,top-3 avg score 0.4967 < final_threshold 0.7
ObjectProperty,operand,is permission of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2857; semantic=0.4877; sequence_match=0.3810,False,0.4959,False,top-3 avg score 0.4959 < final_threshold 0.7
ObjectProperty,scope,is constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6048; levenshtein=0.2143; semantic=0.5609; sequence_match=0.3158,False,0.4938,False,top-3 avg score 0.4938 < final_threshold 0.7
ObjectProperty,partOf,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.5058; sequence_match=0.3750,False,0.4936,False,top-3 avg score 0.4936 < final_threshold 0.7
ObjectProperty,consequence,sub-constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5579; levenshtein=0.3077; semantic=0.5030; sequence_match=0.4167,False,0.4925,False,top-3 avg score 0.4925 < final_threshold 0.7
ObjectProperty,action,has prohibition,semantic+sequence_match+jaro_winkler,jaro_winkler=0.4603; levenshtein=0.3571; semantic=0.5159; sequence_match=0.5000,False,0.4921,False,top-3 avg score 0.4921 < final_threshold 0.7
ObjectProperty,partOf,has action,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.4647; sequence_match=0.4000,False,0.492,False,top-3 avg score 0.4920 < final_threshold 0.7
ObjectProperty,relation,is conflict resolution of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5882; levenshtein=0.3182; semantic=0.4205; sequence_match=0.4667,False,0.4918,False,top-3 avg score 0.4918 < final_threshold 0.7
ObjectProperty,partOf,has requestor party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6340; levenshtein=0.2353; semantic=0.4917; sequence_match=0.3478,False,0.4912,False,top-3 avg score 0.4912 < final_threshold 0.7
ObjectProperty,constraint,is conflict resolution of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5962; levenshtein=0.3182; semantic=0.4397; sequence_match=0.4375,False,0.4911,False,top-3 avg score 0.4911 < final_threshold 0.7
ObjectProperty,relation,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.5500; sequence_match=0.3529,False,0.4908,False,top-3 avg score 0.4908 < final_threshold 0.7
ObjectProperty,inheritRelation,is assignee party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5987; levenshtein=0.3529; semantic=0.4979; sequence_match=0.3750,False,0.4905,False,top-3 avg score 0.4905 < final_threshold 0.7
ObjectProperty,inheritRelation,is constraint of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6365; levenshtein=0.3333; semantic=0.5008; sequence_match=0.2759,False,0.4902,False,top-3 avg score 0.4902 < final_threshold 0.7
ObjectProperty,permission,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.2000; semantic=0.5621; sequence_match=0.3333,False,0.4901,False,top-3 avg score 0.4901 < final_threshold 0.7
ObjectProperty,inheritRelation,is action of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5444; levenshtein=0.2000; semantic=0.4425; sequence_match=0.4800,False,0.489,False,top-3 avg score 0.4890 < final_threshold 0.7
ObjectProperty,constraint,has prohibition,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6381; levenshtein=0.2143; semantic=0.6143; sequence_match=0.1667,False,0.4889,False,top-3 avg score 0.4889 < final_threshold 0.7
ObjectProperty,implies,includes policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.2857; semantic=0.5259; sequence_match=0.3810,False,0.488,False,top-3 avg score 0.4880 < final_threshold 0.7
ObjectProperty,obligation,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.1000; semantic=0.7312; sequence_match=0.2353,False,0.4873,False,top-3 avg score 0.4873 < final_threshold 0.7
ObjectProperty,scope,has conflict resolution,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6635; levenshtein=0.1905; semantic=0.4889; sequence_match=0.3077,False,0.4867,False,top-3 avg score 0.4867 < final_threshold 0.7
ObjectProperty,function,is constraint of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6151; levenshtein=0.2857; semantic=0.5589; sequence_match=0.2727,False,0.4866,False,top-3 avg score 0.4866 < final_threshold 0.7
ObjectProperty,inheritRelation,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6079; levenshtein=0.3333; semantic=0.4379; sequence_match=0.4138,False,0.4865,False,top-3 avg score 0.4865 < final_threshold 0.7
ObjectProperty,operand,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4597; levenshtein=0.3077; semantic=0.5993; sequence_match=0.4000,False,0.4863,False,top-3 avg score 0.4863 < final_threshold 0.7
ObjectProperty,relation,has conflict resolution,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5119; levenshtein=0.3333; semantic=0.4633; sequence_match=0.4828,False,0.486,False,top-3 avg score 0.4860 < final_threshold 0.7
ObjectProperty,function,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6261; levenshtein=0.2308; semantic=0.5453; sequence_match=0.2857,False,0.4857,False,top-3 avg score 0.4857 < final_threshold 0.7
ObjectProperty,inheritRelation,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5704; levenshtein=0.2667; semantic=0.5534; sequence_match=0.3333,False,0.4857,False,top-3 avg score 0.4857 < final_threshold 0.7
ObjectProperty,permission,is constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5905; levenshtein=0.2143; semantic=0.5323; sequence_match=0.3333,False,0.4854,False,top-3 avg score 0.4854 < final_threshold 0.7
ObjectProperty,operator,has requestor party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6454; levenshtein=0.2353; semantic=0.4891; sequence_match=0.3200,False,0.4848,False,top-3 avg score 0.4848 < final_threshold 0.7
ObjectProperty,inheritRelation,is prohibition of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6056; levenshtein=0.2667; semantic=0.3770; sequence_match=0.4667,False,0.4831,False,top-3 avg score 0.4831 < final_threshold 0.7
ObjectProperty,target,has requestor party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6340; levenshtein=0.2353; semantic=0.4669; sequence_match=0.3478,False,0.4829,False,top-3 avg score 0.4829 < final_threshold 0.7
ObjectProperty,operator,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6706; levenshtein=0.2143; semantic=0.5042; sequence_match=0.2727,False,0.4825,False,top-3 avg score 0.4825 < final_threshold 0.7
ObjectProperty,constraint,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.3333; semantic=0.5692; sequence_match=0.4000,False,0.4823,False,top-3 avg score 0.4823 < final_threshold 0.7
ObjectProperty,operator,is permission of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5952; levenshtein=0.2857; semantic=0.4880; sequence_match=0.3636,False,0.4823,False,top-3 avg score 0.4823 < final_threshold 0.7
ObjectProperty,assignee,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6611; levenshtein=0.2667; semantic=0.4376; sequence_match=0.3478,False,0.4822,False,top-3 avg score 0.4822 < final_threshold 0.7
ObjectProperty,operator,is asset of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5648; levenshtein=0.2222; semantic=0.5283; sequence_match=0.3529,False,0.482,False,top-3 avg score 0.4820 < final_threshold 0.7
ObjectProperty,consequence,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5494; sequence_match=0.4167,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.7
ObjectProperty,failure,has remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5873; levenshtein=0.2222; semantic=0.4829; sequence_match=0.3750,False,0.4817,False,top-3 avg score 0.4817 < final_threshold 0.7
ObjectProperty,function,has conflict resolution,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.2857; semantic=0.4619; sequence_match=0.4138,False,0.481,False,top-3 avg score 0.4810 < final_threshold 0.7
ObjectProperty,function,is sub-constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6670; levenshtein=0.2941; semantic=0.4556; sequence_match=0.3200,False,0.4809,False,top-3 avg score 0.4809 < final_threshold 0.7
ObjectProperty,relation,is permission of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5940; levenshtein=0.2857; semantic=0.4843; sequence_match=0.3636,False,0.4807,False,top-3 avg score 0.4807 < final_threshold 0.7
ObjectProperty,function,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.2000; semantic=0.5079; sequence_match=0.3478,False,0.4806,False,top-3 avg score 0.4806 < final_threshold 0.7
ObjectProperty,hasPolicy,has requestor party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5599; levenshtein=0.2941; semantic=0.4962; sequence_match=0.3846,False,0.4803,False,top-3 avg score 0.4803 < final_threshold 0.7
ObjectProperty,operator,is assigner party of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4951; levenshtein=0.2941; semantic=0.5412; sequence_match=0.4000,False,0.4788,False,top-3 avg score 0.4788 < final_threshold 0.7
ObjectProperty,relation,is constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5274; levenshtein=0.2143; semantic=0.6338; sequence_match=0.2727,False,0.478,False,top-3 avg score 0.4780 < final_threshold 0.7
ObjectProperty,scope,has rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5619; levenshtein=0.2857; semantic=0.5370; sequence_match=0.3333,False,0.4774,False,top-3 avg score 0.4774 < final_threshold 0.7
ObjectProperty,assignee,has duty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5119; levenshtein=0.1250; semantic=0.6529; sequence_match=0.2667,False,0.4772,False,top-3 avg score 0.4772 < final_threshold 0.7
ObjectProperty,operator,sub-constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5192; levenshtein=0.2308; semantic=0.5286; sequence_match=0.3810,False,0.4762,False,top-3 avg score 0.4762 < final_threshold 0.7
ObjectProperty,inheritFrom,has assigner party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5846; levenshtein=0.1875; semantic=0.4736; sequence_match=0.3704,False,0.4762,False,top-3 avg score 0.4762 < final_threshold 0.7
ObjectProperty,permission,is sub-constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5954; levenshtein=0.1765; semantic=0.4620; sequence_match=0.3704,False,0.4759,False,top-3 avg score 0.4759 < final_threshold 0.7
ObjectProperty,inheritRelation,is assigner party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5987; levenshtein=0.3529; semantic=0.4526; sequence_match=0.3750,False,0.4754,False,top-3 avg score 0.4754 < final_threshold 0.7
ObjectProperty,scope,is permission of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6048; levenshtein=0.1429; semantic=0.5043; sequence_match=0.3158,False,0.4749,False,top-3 avg score 0.4749 < final_threshold 0.7
ObjectProperty,assigner,is permission of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6151; levenshtein=0.2857; semantic=0.4460; sequence_match=0.3636,False,0.4749,False,top-3 avg score 0.4749 < final_threshold 0.7
ObjectProperty,partOf,is prohibition of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5611; levenshtein=0.2667; semantic=0.3874; sequence_match=0.4762,False,0.4749,False,top-3 avg score 0.4749 < final_threshold 0.7
ObjectProperty,conflict,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.2667; semantic=0.5566; sequence_match=0.3478,False,0.4746,False,top-3 avg score 0.4746 < final_threshold 0.7
ObjectProperty,operand,has permission,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4597; levenshtein=0.2308; semantic=0.5614; sequence_match=0.4000,False,0.4737,False,top-3 avg score 0.4737 < final_threshold 0.7
ObjectProperty,inheritFrom,is rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5598; levenshtein=0.2727; semantic=0.5417; sequence_match=0.3158,False,0.4724,False,top-3 avg score 0.4724 < final_threshold 0.7
ObjectProperty,permission,is conflict resolution of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5545; levenshtein=0.2273; semantic=0.4871; sequence_match=0.3750,False,0.4722,False,top-3 avg score 0.4722 < final_threshold 0.7
ObjectProperty,permission,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.2000; semantic=0.4942; sequence_match=0.3000,False,0.4721,False,top-3 avg score 0.4721 < final_threshold 0.7
ObjectProperty,inheritFrom,has asset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.0909; semantic=0.5488; sequence_match=0.3158,False,0.4713,False,top-3 avg score 0.4713 < final_threshold 0.7
ObjectProperty,obligation,has conflict resolution,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5349; levenshtein=0.3333; semantic=0.4272; sequence_match=0.4516,False,0.4712,False,top-3 avg score 0.4712 < final_threshold 0.7
ObjectProperty,obligation,is assignee party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.2941; semantic=0.4820; sequence_match=0.3704,False,0.4711,False,top-3 avg score 0.4711 < final_threshold 0.7
ObjectProperty,scope,has asset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.5531; sequence_match=0.3077,False,0.4703,False,top-3 avg score 0.4703 < final_threshold 0.7
ObjectProperty,obligation,has permission,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5615; levenshtein=0.2308; semantic=0.4999; sequence_match=0.3478,False,0.4697,False,top-3 avg score 0.4697 < final_threshold 0.7
ObjectProperty,permission,is assigner party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5902; levenshtein=0.1765; semantic=0.4462; sequence_match=0.3704,False,0.4689,False,top-3 avg score 0.4689 < final_threshold 0.7
ObjectProperty,constraint,is action of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.1000; semantic=0.4839; sequence_match=0.3000,False,0.4687,False,top-3 avg score 0.4687 < final_threshold 0.7
ObjectProperty,inheritRelation,has assignee party,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5528; levenshtein=0.1250; semantic=0.5308; sequence_match=0.3226,False,0.4687,False,top-3 avg score 0.4687 < final_threshold 0.7
ObjectProperty,action,is permission of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5714; levenshtein=0.2143; semantic=0.5346; sequence_match=0.3000,False,0.4687,False,top-3 avg score 0.4687 < final_threshold 0.7
ObjectProperty,prohibition,is constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5693; levenshtein=0.2143; semantic=0.5965; sequence_match=0.2400,False,0.4686,False,top-3 avg score 0.4686 < final_threshold 0.7
ObjectProperty,relation,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.5829; sequence_match=0.2857,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,obligation,is permission of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5619; levenshtein=0.2143; semantic=0.5087; sequence_match=0.3333,False,0.468,False,top-3 avg score 0.4680 < final_threshold 0.7
ObjectProperty,inheritFrom,is constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5693; levenshtein=0.2857; semantic=0.5143; sequence_match=0.3200,False,0.4679,False,top-3 avg score 0.4679 < final_threshold 0.7
ObjectProperty,consequence,is constraint of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4706; levenshtein=0.3571; semantic=0.5321; sequence_match=0.4000,False,0.4676,False,top-3 avg score 0.4676 < final_threshold 0.7
ObjectProperty,permission,is duty of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.1000; semantic=0.5092; sequence_match=0.3333,False,0.4669,False,top-3 avg score 0.4669 < final_threshold 0.7
ObjectProperty,function,is duty of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5655; sequence_match=0.1250,False,0.4663,False,top-3 avg score 0.4663 < final_threshold 0.7
ObjectProperty,conflict,is constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5274; levenshtein=0.3571; semantic=0.5073; sequence_match=0.3636,False,0.4661,False,top-3 avg score 0.4661 < final_threshold 0.7
ObjectProperty,failure,includes policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6190; levenshtein=0.2143; semantic=0.3980; sequence_match=0.3810,False,0.466,False,top-3 avg score 0.4660 < final_threshold 0.7
ObjectProperty,permission,is assignee party of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5611; levenshtein=0.1176; semantic=0.4659; sequence_match=0.3704,False,0.4658,False,top-3 avg score 0.4658 < final_threshold 0.7
ObjectProperty,partOf,has prohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5675; levenshtein=0.2857; semantic=0.4290; sequence_match=0.4000,False,0.4655,False,top-3 avg score 0.4655 < final_threshold 0.7
ObjectProperty,scope,is conflict resolution of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6606; levenshtein=0.1818; semantic=0.4396; sequence_match=0.2963,False,0.4655,False,top-3 avg score 0.4655 < final_threshold 0.7
ObjectProperty,consequence,has remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5354; levenshtein=0.1818; semantic=0.5606; sequence_match=0.3000,False,0.4653,False,top-3 avg score 0.4653 < final_threshold 0.7
