gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
algorithm,Algorithm,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
programming language,Programming Language,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
web service,Web Service,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
licence,License,jaro_winkler+semantic+levenshtein,jaro_winkler=0.9429; levenshtein=0.8571; semantic=0.9174; sequence_match=0.8571,False,0.9058,True,selected
function,TXT Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.4547; sequence_match=0.2353,False,0.3828,False,top-3 avg score 0.3828 < final_threshold 0.6
desktop graphical user interface,CEL Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5302; levenshtein=0.1724; semantic=0.4450; sequence_match=0.1053,False,0.3826,False,top-3 avg score 0.3826 < final_threshold 0.6
data item,Open Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.4781; sequence_match=0.2222,False,0.3825,False,top-3 avg score 0.3825 < final_threshold 0.6
web service,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4741; levenshtein=0.2000; semantic=0.4624; sequence_match=0.2105,False,0.3823,False,top-3 avg score 0.3823 < final_threshold 0.6
software developer role,Help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4325; levenshtein=0.1429; semantic=0.4741; sequence_match=0.2400,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.6
version number,Help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.5865; sequence_match=0.1176,False,0.3822,False,top-3 avg score 0.3822 < final_threshold 0.6
PROcess,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3360; levenshtein=0.1111; semantic=0.5598; sequence_match=0.2500,False,0.3819,False,top-3 avg score 0.3819 < final_threshold 0.6
Open source software license,CSV Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5431; levenshtein=0.1600; semantic=0.4254; sequence_match=0.1765,False,0.3817,False,top-3 avg score 0.3817 < final_threshold 0.6
version number,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.5847; sequence_match=0.1176,False,0.3815,False,top-3 avg score 0.3815 < final_threshold 0.6
version number,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.5846; sequence_match=0.1176,False,0.3815,False,top-3 avg score 0.3815 < final_threshold 0.6
Open source software license,Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5256; levenshtein=0.1200; semantic=0.4253; sequence_match=0.1935,False,0.3815,False,top-3 avg score 0.3815 < final_threshold 0.6
CEL binary format,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.0667; semantic=0.4318; sequence_match=0.2400,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.6
CEL ASCII format,Web Service,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5524; levenshtein=0.1429; semantic=0.4250; sequence_match=0.1667,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.6
programming language,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3702; levenshtein=0.1579; semantic=0.4978; sequence_match=0.2759,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.6
PROcess,User,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5328; sequence_match=0.1818,False,0.3811,False,top-3 avg score 0.3811 < final_threshold 0.6
Open source software license,Collaboration,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5360; levenshtein=0.2000; semantic=0.4071; sequence_match=0.1053,False,0.381,False,top-3 avg score 0.3810 < final_threshold 0.6
Free,CEL Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.2222; semantic=0.4250; sequence_match=0.3077,False,0.38,False,top-3 avg score 0.3800 < final_threshold 0.6
.csv,Software Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.5343; sequence_match=0.1333,False,0.3799,False,top-3 avg score 0.3799 < final_threshold 0.6
GIF,Proprietary Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4641; levenshtein=0.1176; semantic=0.4756; sequence_match=0.2000,False,0.3799,False,top-3 avg score 0.3799 < final_threshold 0.6
software,Tool Data Task Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4060; levenshtein=0.2353; semantic=0.4922; sequence_match=0.2400,False,0.3794,False,top-3 avg score 0.3794 < final_threshold 0.6
programming language,Export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4415; levenshtein=0.0526; semantic=0.5358; sequence_match=0.1600,False,0.3791,False,top-3 avg score 0.3791 < final_threshold 0.6
function,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4583; levenshtein=0.0000; semantic=0.4432; sequence_match=0.2353,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.6
CEL binary format,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4389; levenshtein=0.1333; semantic=0.4872; sequence_match=0.2105,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.6
data item,Proprietary Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5064; levenshtein=0.1765; semantic=0.4519; sequence_match=0.1600,False,0.3782,False,top-3 avg score 0.3782 < final_threshold 0.6
Source code available,Help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4342; levenshtein=0.1053; semantic=0.5262; sequence_match=0.1739,False,0.3781,False,top-3 avg score 0.3781 < final_threshold 0.6
Not Free,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0000; semantic=0.5614; sequence_match=0.1429,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
Not Free,Collaboration,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.4983; sequence_match=0.1000,False,0.3773,False,top-3 avg score 0.3773 < final_threshold 0.6
licence,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.5758; sequence_match=0.1333,False,0.3772,False,top-3 avg score 0.3772 < final_threshold 0.6
function,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4120; levenshtein=0.0000; semantic=0.6017; sequence_match=0.1176,False,0.3771,False,top-3 avg score 0.3771 < final_threshold 0.6
XML,Algorithm Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4683; levenshtein=0.0714; semantic=0.5450; sequence_match=0.1176,False,0.377,False,top-3 avg score 0.3770 < final_threshold 0.6
application programming interface,User,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4274; levenshtein=0.0645; semantic=0.5890; sequence_match=0.1143,False,0.3769,False,top-3 avg score 0.3769 < final_threshold 0.6
Free,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.5213; sequence_match=0.1538,False,0.3763,False,top-3 avg score 0.3763 < final_threshold 0.6
CEL ASCII format,Data Flow,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.1429; semantic=0.4333; sequence_match=0.1818,False,0.3757,False,top-3 avg score 0.3757 < final_threshold 0.6
GIF,Data Flow,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4575; sequence_match=0.1818,False,0.3751,False,top-3 avg score 0.3751 < final_threshold 0.6
Free,Algorithm Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.1429; semantic=0.4626; sequence_match=0.2222,False,0.3751,False,top-3 avg score 0.3751 < final_threshold 0.6
Purchase cost,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.0833; semantic=0.4707; sequence_match=0.1905,False,0.3747,False,top-3 avg score 0.3747 < final_threshold 0.6
CEL binary format,Web Service,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4722; levenshtein=0.2000; semantic=0.4510; sequence_match=0.1600,False,0.3744,False,top-3 avg score 0.3744 < final_threshold 0.6
plain text file format,Feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5107; levenshtein=0.1579; semantic=0.3812; sequence_match=0.2308,False,0.3742,False,top-3 avg score 0.3742 < final_threshold 0.6
version number,Collaboration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3718; levenshtein=0.0000; semantic=0.4426; sequence_match=0.3077,False,0.374,False,top-3 avg score 0.3740 < final_threshold 0.6
Purchase cost,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4313; levenshtein=0.1579; semantic=0.4322; sequence_match=0.2581,False,0.3739,False,top-3 avg score 0.3739 < final_threshold 0.6
CEL ASCII format,Software Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.0000; semantic=0.4337; sequence_match=0.1538,False,0.3731,False,top-3 avg score 0.3731 < final_threshold 0.6
Free,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5061; sequence_match=0.1818,False,0.3722,False,top-3 avg score 0.3722 < final_threshold 0.6
GIF,CSV Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4678; sequence_match=0.1667,False,0.372,False,top-3 avg score 0.3720 < final_threshold 0.6
Maintained,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.5212; sequence_match=0.1111,False,0.3719,False,top-3 avg score 0.3719 < final_threshold 0.6
programming language,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4342; levenshtein=0.0526; semantic=0.5943; sequence_match=0.0870,False,0.3718,False,top-3 avg score 0.3718 < final_threshold 0.6
software developer role,Data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5198; levenshtein=0.0952; semantic=0.4356; sequence_match=0.1600,False,0.3718,False,top-3 avg score 0.3718 < final_threshold 0.6
software interface,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3725; levenshtein=0.1765; semantic=0.5513; sequence_match=0.1905,False,0.3714,False,top-3 avg score 0.3714 < final_threshold 0.6
GIF,CEL Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4661; sequence_match=0.1667,False,0.3714,False,top-3 avg score 0.3714 < final_threshold 0.6
application programming interface,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4002; levenshtein=0.0968; semantic=0.5550; sequence_match=0.1579,False,0.371,False,top-3 avg score 0.3710 < final_threshold 0.6
web service,Algorithm Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5048; levenshtein=0.0714; semantic=0.5245; sequence_match=0.0833,False,0.3709,False,top-3 avg score 0.3709 < final_threshold 0.6
software interface,Help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4363; levenshtein=0.0588; semantic=0.5808; sequence_match=0.0952,False,0.3708,False,top-3 avg score 0.3708 < final_threshold 0.6
Open source software license,Algorithm Usage,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4981; levenshtein=0.1600; semantic=0.4539; sequence_match=0.1026,False,0.3707,False,top-3 avg score 0.3707 < final_threshold 0.6
software developer role,Export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5357; levenshtein=0.1429; semantic=0.4266; sequence_match=0.1481,False,0.3702,False,top-3 avg score 0.3702 < final_threshold 0.6
XML,Collaboration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.5147; sequence_match=0.1250,False,0.3699,False,top-3 avg score 0.3699 < final_threshold 0.6
web service,Programming Language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4351; levenshtein=0.1053; semantic=0.5689; sequence_match=0.0690,False,0.3697,False,top-3 avg score 0.3697 < final_threshold 0.6
software developer organization,License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4865; levenshtein=0.1034; semantic=0.5105; sequence_match=0.1111,False,0.3693,False,top-3 avg score 0.3693 < final_threshold 0.6
Development status,User,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4363; levenshtein=0.0588; semantic=0.4810; sequence_match=0.1905,False,0.3693,False,top-3 avg score 0.3693 < final_threshold 0.6
programming language,User,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4342; levenshtein=0.0526; semantic=0.5850; sequence_match=0.0870,False,0.3687,False,top-3 avg score 0.3687 < final_threshold 0.6
Open source software license,Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4844; levenshtein=0.1200; semantic=0.4442; sequence_match=0.1765,False,0.3684,False,top-3 avg score 0.3684 < final_threshold 0.6
text editing,Open Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0000; semantic=0.5482; sequence_match=0.0952,False,0.368,False,top-3 avg score 0.3680 < final_threshold 0.6
Purchase cost,Data Flow,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4318; sequence_match=0.2000,False,0.368,False,top-3 avg score 0.3680 < final_threshold 0.6
software developer organization,Tool Data Task Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5239; levenshtein=0.1034; semantic=0.4060; sequence_match=0.1739,False,0.368,False,top-3 avg score 0.3680 < final_threshold 0.6
Source code available,XML Editing,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4860; levenshtein=0.1579; semantic=0.4598; sequence_match=0.1379,False,0.3679,False,top-3 avg score 0.3679 < final_threshold 0.6
Maintained,Software Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.0833; semantic=0.4254; sequence_match=0.2727,False,0.3679,False,top-3 avg score 0.3679 < final_threshold 0.6
function,Software Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1667; semantic=0.4722; sequence_match=0.2000,False,0.3676,False,top-3 avg score 0.3676 < final_threshold 0.6
text editing,Algorithm Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3846; levenshtein=0.1429; semantic=0.4779; sequence_match=0.2400,False,0.3675,False,top-3 avg score 0.3675 < final_threshold 0.6
Development status,XML Editing,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4843; levenshtein=0.1765; semantic=0.4401; sequence_match=0.1481,False,0.367,False,top-3 avg score 0.3670 < final_threshold 0.6
text editing,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3658; levenshtein=0.1579; semantic=0.5346; sequence_match=0.2000,False,0.3668,False,top-3 avg score 0.3668 < final_threshold 0.6
version number,TXT Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.1538; semantic=0.5072; sequence_match=0.1818,False,0.3664,False,top-3 avg score 0.3664 < final_threshold 0.6
programming language,Help,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4342; levenshtein=0.0526; semantic=0.5755; sequence_match=0.0870,False,0.3655,False,top-3 avg score 0.3655 < final_threshold 0.6
function,Algorithm Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.0714; semantic=0.5870; sequence_match=0.0909,False,0.3655,False,top-3 avg score 0.3655 < final_threshold 0.6
application programming interface,Web Service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3545; levenshtein=0.1290; semantic=0.5952; sequence_match=0.1463,False,0.3654,False,top-3 avg score 0.3654 < final_threshold 0.6
software developer role,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1429; semantic=0.4605; sequence_match=0.2143,False,0.3651,False,top-3 avg score 0.3651 < final_threshold 0.6
web service,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4083; levenshtein=0.0000; semantic=0.5758; sequence_match=0.1111,False,0.3651,False,top-3 avg score 0.3651 < final_threshold 0.6
Purchase cost,Collaboration,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4671; levenshtein=0.0000; semantic=0.3879; sequence_match=0.2400,False,0.365,False,top-3 avg score 0.3650 < final_threshold 0.6
file rendering,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.4796; sequence_match=0.1905,False,0.3647,False,top-3 avg score 0.3647 < final_threshold 0.6
GIF,TXT Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4459; sequence_match=0.1667,False,0.3647,False,top-3 avg score 0.3647 < final_threshold 0.6
software interface,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3725; levenshtein=0.0588; semantic=0.6252; sequence_match=0.0952,False,0.3643,False,top-3 avg score 0.3643 < final_threshold 0.6
.csv,Collaboration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.4970; sequence_match=0.1250,False,0.364,False,top-3 avg score 0.3640 < final_threshold 0.6
Free,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4342; levenshtein=0.1053; semantic=0.4827; sequence_match=0.1739,False,0.3636,False,top-3 avg score 0.3636 < final_threshold 0.6
data item,Programming Language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3999; levenshtein=0.1053; semantic=0.4686; sequence_match=0.2222,False,0.3636,False,top-3 avg score 0.3636 < final_threshold 0.6
CEL binary format,Data Flow,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.1333; semantic=0.4112; sequence_match=0.1739,False,0.3636,False,top-3 avg score 0.3636 < final_threshold 0.6
data item,Export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.1250; semantic=0.5157; sequence_match=0.1429,False,0.363,False,top-3 avg score 0.3630 < final_threshold 0.6
software developer role,Task,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5198; levenshtein=0.0952; semantic=0.4737; sequence_match=0.0800,False,0.3629,False,top-3 avg score 0.3629 < final_threshold 0.6
PROcess,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3360; levenshtein=0.1111; semantic=0.6273; sequence_match=0.1250,False,0.3628,False,top-3 avg score 0.3628 < final_threshold 0.6
plain text file format,Software Type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4942; levenshtein=0.1053; semantic=0.4646; sequence_match=0.1290,False,0.3626,False,top-3 avg score 0.3626 < final_threshold 0.6
licence,Collaboration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3132; levenshtein=0.0769; semantic=0.4742; sequence_match=0.3000,False,0.3625,False,top-3 avg score 0.3625 < final_threshold 0.6
software developer organization,Task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5067; levenshtein=0.0690; semantic=0.5110; sequence_match=0.0606,False,0.3622,False,top-3 avg score 0.3622 < final_threshold 0.6
application programming interface,CSV Format,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4534; levenshtein=0.1613; semantic=0.4687; sequence_match=0.1500,False,0.3611,False,top-3 avg score 0.3611 < final_threshold 0.6
software developer role,Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1429; semantic=0.3777; sequence_match=0.1481,False,0.361,False,top-3 avg score 0.3610 < final_threshold 0.6
software developer organization,TXT Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4427; levenshtein=0.1724; semantic=0.3763; sequence_match=0.2632,False,0.3607,False,top-3 avg score 0.3607 < final_threshold 0.6
file rendering,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0000; semantic=0.5203; sequence_match=0.1176,False,0.3601,False,top-3 avg score 0.3601 < final_threshold 0.6
Maintained,CSV Format,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3074; levenshtein=0.0000; semantic=0.4567; sequence_match=0.3158,False,0.3599,False,top-3 avg score 0.3599 < final_threshold 0.6
CEL ASCII format,User,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3810; levenshtein=0.1429; semantic=0.4766; sequence_match=0.2222,False,0.3599,False,top-3 avg score 0.3599 < final_threshold 0.6
Open source software license,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4750; levenshtein=0.1200; semantic=0.4830; sequence_match=0.1212,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.6
Maintained,Export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.0000; semantic=0.5319; sequence_match=0.1250,False,0.3597,False,top-3 avg score 0.3597 < final_threshold 0.6
data format specification,Web Service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4391; levenshtein=0.1739; semantic=0.4556; sequence_match=0.1818,False,0.3588,False,top-3 avg score 0.3588 < final_threshold 0.6
Source code available,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3999; levenshtein=0.0526; semantic=0.5274; sequence_match=0.1481,False,0.3585,False,top-3 avg score 0.3585 < final_threshold 0.6
programming language,Data Flow,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3999; levenshtein=0.1053; semantic=0.5693; sequence_match=0.0741,False,0.3581,False,top-3 avg score 0.3581 < final_threshold 0.6
Maintained,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.1000; semantic=0.5642; sequence_match=0.1053,False,0.3577,False,top-3 avg score 0.3577 < final_threshold 0.6
GIF,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.4413; sequence_match=0.1538,False,0.3577,False,top-3 avg score 0.3577 < final_threshold 0.6
Maintained,CEL Format,semantic+sequence_match+jaro_winkler,jaro_winkler=0.3074; levenshtein=0.0000; semantic=0.4468; sequence_match=0.3158,False,0.3567,False,top-3 avg score 0.3567 < final_threshold 0.6
Source code available,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4342; levenshtein=0.0526; semantic=0.5472; sequence_match=0.0870,False,0.3561,False,top-3 avg score 0.3561 < final_threshold 0.6
function,Web Service,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4083; levenshtein=0.1000; semantic=0.5447; sequence_match=0.1111,False,0.3547,False,top-3 avg score 0.3547 < final_threshold 0.6
application programming interface,TXT Format,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4389; levenshtein=0.1613; semantic=0.4626; sequence_match=0.1000,False,0.3543,False,top-3 avg score 0.3543 < final_threshold 0.6
file rendering,Tool Data Task Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4691; levenshtein=0.1176; semantic=0.4593; sequence_match=0.1333,False,0.3539,False,top-3 avg score 0.3539 < final_threshold 0.6
data format specification,User,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5157; levenshtein=0.0870; semantic=0.4582; sequence_match=0.0741,False,0.3536,False,top-3 avg score 0.3536 < final_threshold 0.6
Development status,Software Type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4510; levenshtein=0.1176; semantic=0.4714; sequence_match=0.1379,False,0.3534,False,top-3 avg score 0.3534 < final_threshold 0.6
Purchase cost,Help,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3889; levenshtein=0.1667; semantic=0.5046; sequence_match=0.1250,False,0.3534,False,top-3 avg score 0.3534 < final_threshold 0.6
CEL binary format,Tool Data Task Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5007; levenshtein=0.1765; semantic=0.3693; sequence_match=0.1875,False,0.3525,False,top-3 avg score 0.3525 < final_threshold 0.6
programming language,CSV Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3850; levenshtein=0.1053; semantic=0.5264; sequence_match=0.1429,False,0.3514,False,top-3 avg score 0.3514 < final_threshold 0.6
Purchase cost,Tool Data Task Usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4369; levenshtein=0.1176; semantic=0.4099; sequence_match=0.2069,False,0.3512,False,top-3 avg score 0.3512 < final_threshold 0.6
text editing,Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.5169; sequence_match=0.1176,False,0.3512,False,top-3 avg score 0.3512 < final_threshold 0.6
Purchase cost,Web Service,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4111; levenshtein=0.0833; semantic=0.3684; sequence_match=0.2727,False,0.3507,False,top-3 avg score 0.3507 < final_threshold 0.6
programming language,CEL Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3850; levenshtein=0.1053; semantic=0.5241; sequence_match=0.1429,False,0.3507,False,top-3 avg score 0.3507 < final_threshold 0.6
algorithm,Tool Data Task Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3932; levenshtein=0.1176; semantic=0.5021; sequence_match=0.1538,False,0.3497,False,top-3 avg score 0.3497 < final_threshold 0.6
plain text file format,Help,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5249; levenshtein=0.1053; semantic=0.4189; sequence_match=0.0870,False,0.3497,False,top-3 avg score 0.3497 < final_threshold 0.6
XML,Tool Data Task Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4641; levenshtein=0.0588; semantic=0.4850; sequence_match=0.1000,False,0.3497,False,top-3 avg score 0.3497 < final_threshold 0.6
desktop graphical user interface,Format,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4349; levenshtein=0.1379; semantic=0.4756; sequence_match=0.0571,False,0.3495,False,top-3 avg score 0.3495 < final_threshold 0.6
Purchase cost,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.0000; semantic=0.4318; sequence_match=0.1905,False,0.3494,False,top-3 avg score 0.3494 < final_threshold 0.6
text editing,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.5372; sequence_match=0.1053,False,0.3493,False,top-3 avg score 0.3493 < final_threshold 0.6
CEL ASCII format,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.0714; semantic=0.4932; sequence_match=0.1111,False,0.3483,False,top-3 avg score 0.3483 < final_threshold 0.6
software developer role,Platform,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4877; levenshtein=0.1429; semantic=0.4127; sequence_match=0.1379,False,0.3478,False,top-3 avg score 0.3478 < final_threshold 0.6
function,Export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.0000; semantic=0.5391; sequence_match=0.1429,False,0.3477,False,top-3 avg score 0.3477 < final_threshold 0.6
PROcess,Collaboration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3132; levenshtein=0.0769; semantic=0.5297; sequence_match=0.2000,False,0.3476,False,top-3 avg score 0.3476 < final_threshold 0.6
data item,CSV Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3241; levenshtein=0.0000; semantic=0.4816; sequence_match=0.2353,False,0.347,False,top-3 avg score 0.3470 < final_threshold 0.6
web service,Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.4927; sequence_match=0.1250,False,0.3467,False,top-3 avg score 0.3467 < final_threshold 0.6
plain text file format,User,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4342; levenshtein=0.1053; semantic=0.4294; sequence_match=0.1739,False,0.3458,False,top-3 avg score 0.3458 < final_threshold 0.6
function,Proprietary Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4060; levenshtein=0.1176; semantic=0.4690; sequence_match=0.1600,False,0.345,False,top-3 avg score 0.3450 < final_threshold 0.6
function,Tool Data Task Usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4559; levenshtein=0.0588; semantic=0.4972; sequence_match=0.0800,False,0.3444,False,top-3 avg score 0.3444 < final_threshold 0.6
