prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has achievement,has achievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has item,has item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has playing area,has playing area,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,plays game,plays game,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is session in game,possession in game,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.9123; levenshtein=0.8750; semantic=0.6352; sequence_match=0.9032,False,0.8968,True,selected
ObjectProperty,has item,statistic for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.2500; semantic=0.4613; sequence_match=0.3478,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5468; levenshtein=0.1053; semantic=0.4309; sequence_match=0.2703,False,0.416,False,top-3 avg score 0.4160 < final_threshold 0.7
ObjectProperty,is friend with player,possession of item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5136; levenshtein=0.1667; semantic=0.4398; sequence_match=0.2941,False,0.4158,False,top-3 avg score 0.4158 < final_threshold 0.7
ObjectProperty,lives in,has completion,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.2308; semantic=0.5016; sequence_match=0.3000,False,0.4145,False,top-3 avg score 0.4145 < final_threshold 0.7
ObjectProperty,has feature,possession of item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1875; semantic=0.4612; sequence_match=0.2308,False,0.414,False,top-3 avg score 0.4140 < final_threshold 0.7
ObjectProperty,owns achievement,has first purchase record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5073; levenshtein=0.2273; semantic=0.4631; sequence_match=0.2703,False,0.4136,False,top-3 avg score 0.4136 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5942; levenshtein=0.1579; semantic=0.4395; sequence_match=0.2069,False,0.4135,False,top-3 avg score 0.4135 < final_threshold 0.7
ObjectProperty,involves player,has completion,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4473; levenshtein=0.0714; semantic=0.4961; sequence_match=0.2963,False,0.4132,False,top-3 avg score 0.4132 < final_threshold 0.7
ObjectProperty,has achievement,first purchase record for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5014; levenshtein=0.1923; semantic=0.4380; sequence_match=0.3000,False,0.4131,False,top-3 avg score 0.4131 < final_threshold 0.7
ObjectProperty,is character in session,has statistic type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.2000; semantic=0.3859; sequence_match=0.2778,False,0.4129,False,top-3 avg score 0.4129 < final_threshold 0.7
ObjectProperty,owns item,purchase for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5250; levenshtein=0.1333; semantic=0.5388; sequence_match=0.1739,False,0.4126,False,top-3 avg score 0.4126 < final_threshold 0.7
ObjectProperty,owns item,session of player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2000; semantic=0.4564; sequence_match=0.2609,False,0.4122,False,top-3 avg score 0.4122 < final_threshold 0.7
ObjectProperty,is player in session,statistic for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5319; levenshtein=0.1176; semantic=0.4619; sequence_match=0.2424,False,0.4121,False,top-3 avg score 0.4121 < final_threshold 0.7
ObjectProperty,is session in game,has statistic type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5395; levenshtein=0.3125; semantic=0.3841; sequence_match=0.1935,False,0.412,False,top-3 avg score 0.4120 < final_threshold 0.7
ObjectProperty,has achievement,session of game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5189; levenshtein=0.1429; semantic=0.4947; sequence_match=0.2222,False,0.412,False,top-3 avg score 0.4120 < final_threshold 0.7
ObjectProperty,is friend with player,has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4312; levenshtein=0.1667; semantic=0.4822; sequence_match=0.3200,False,0.4111,False,top-3 avg score 0.4111 < final_threshold 0.7
ObjectProperty,is event associated to player,has possession,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5730; levenshtein=0.1600; semantic=0.3967; sequence_match=0.2632,False,0.411,False,top-3 avg score 0.4110 < final_threshold 0.7
ObjectProperty,is character in session,game has achievement,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5852; levenshtein=0.2500; semantic=0.3973; sequence_match=0.2105,False,0.4108,False,top-3 avg score 0.4108 < final_threshold 0.7
ObjectProperty,is player in session,has statistic,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5621; levenshtein=0.2353; semantic=0.4348; sequence_match=0.2069,False,0.4107,False,top-3 avg score 0.4107 < final_threshold 0.7
ObjectProperty,is friend with player,completion for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5133; levenshtein=0.1667; semantic=0.4899; sequence_match=0.2286,False,0.4106,False,top-3 avg score 0.4106 < final_threshold 0.7
ObjectProperty,involves character,game has achievement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5283; levenshtein=0.1667; semantic=0.4749; sequence_match=0.2286,False,0.4106,False,top-3 avg score 0.4106 < final_threshold 0.7
ObjectProperty,is event associated to player,has completion,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5360; levenshtein=0.2000; semantic=0.3795; sequence_match=0.3158,False,0.4104,False,top-3 avg score 0.4104 < final_threshold 0.7
ObjectProperty,involves character,first purchase record for game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6114; levenshtein=0.2308; semantic=0.2943; sequence_match=0.3256,False,0.4104,False,top-3 avg score 0.4104 < final_threshold 0.7
ObjectProperty,is achievement in game,has purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5093; levenshtein=0.1579; semantic=0.4546; sequence_match=0.2667,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.7
ObjectProperty,is character in session,first purchase record for game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5885; levenshtein=0.2308; semantic=0.2508; sequence_match=0.3913,False,0.4102,False,top-3 avg score 0.4102 < final_threshold 0.7
ObjectProperty,has item,possession in game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4276; levenshtein=0.1875; semantic=0.5416; sequence_match=0.2609,False,0.41,False,top-3 avg score 0.4100 < final_threshold 0.7
ObjectProperty,is character in session,has usage event,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5660; levenshtein=0.1500; semantic=0.4203; sequence_match=0.2424,False,0.4096,False,top-3 avg score 0.4096 < final_threshold 0.7
ObjectProperty,is event associated to player,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4981; levenshtein=0.2000; semantic=0.3708; sequence_match=0.3590,False,0.4093,False,top-3 avg score 0.4093 < final_threshold 0.7
ObjectProperty,is session in game,has usage event,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.1333; semantic=0.4319; sequence_match=0.2857,False,0.409,False,top-3 avg score 0.4090 < final_threshold 0.7
ObjectProperty,involves character,usage in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.4911; sequence_match=0.2143,False,0.409,False,top-3 avg score 0.4090 < final_threshold 0.7
ObjectProperty,involves player,possession of item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4899; levenshtein=0.1250; semantic=0.4685; sequence_match=0.2667,False,0.4084,False,top-3 avg score 0.4084 < final_threshold 0.7
ObjectProperty,has achievement,possession in game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.5341; sequence_match=0.2000,False,0.4081,False,top-3 avg score 0.4081 < final_threshold 0.7
ObjectProperty,owns character,first purchase record for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5313; levenshtein=0.2692; semantic=0.3840; sequence_match=0.3077,False,0.4077,False,top-3 avg score 0.4077 < final_threshold 0.7
ObjectProperty,purchases game offering,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5302; levenshtein=0.2381; semantic=0.3694; sequence_match=0.3226,False,0.4074,False,top-3 avg score 0.4074 < final_threshold 0.7
ObjectProperty,owns item,has first purchase record,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5606; levenshtein=0.1364; semantic=0.5241; sequence_match=0.0667,False,0.407,False,top-3 avg score 0.4070 < final_threshold 0.7
ObjectProperty,has item,first purchase record of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5769; levenshtein=0.1379; semantic=0.4218; sequence_match=0.2222,False,0.407,False,top-3 avg score 0.4070 < final_threshold 0.7
ObjectProperty,is character in session,first purchase record of purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5847; levenshtein=0.2414; semantic=0.2687; sequence_match=0.3673,False,0.4069,False,top-3 avg score 0.4069 < final_threshold 0.7
ObjectProperty,has character,first purchase record of purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5386; levenshtein=0.2414; semantic=0.3406; sequence_match=0.3415,False,0.4069,False,top-3 avg score 0.4069 < final_threshold 0.7
ObjectProperty,is achievement in game,first purchase record of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5904; levenshtein=0.2759; semantic=0.3372; sequence_match=0.2917,False,0.4064,False,top-3 avg score 0.4064 < final_threshold 0.7
ObjectProperty,involves character,usage of item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.4831; sequence_match=0.2143,False,0.4064,False,top-3 avg score 0.4064 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5107; levenshtein=0.1579; semantic=0.4772; sequence_match=0.2308,False,0.4062,False,top-3 avg score 0.4062 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has statistic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4933; levenshtein=0.1579; semantic=0.5307; sequence_match=0.1935,False,0.4058,False,top-3 avg score 0.4058 < final_threshold 0.7
ObjectProperty,has character,usage of item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.2500; semantic=0.4725; sequence_match=0.2609,False,0.4052,False,top-3 avg score 0.4052 < final_threshold 0.7
ObjectProperty,is player in session,first purchase record for game,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5141; levenshtein=0.2308; semantic=0.3288; sequence_match=0.3721,False,0.405,False,top-3 avg score 0.4050 < final_threshold 0.7
ObjectProperty,involves player,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4786; levenshtein=0.0714; semantic=0.4857; sequence_match=0.2500,False,0.4048,False,top-3 avg score 0.4048 < final_threshold 0.7
ObjectProperty,owns item,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.1111; semantic=0.5263; sequence_match=0.1176,False,0.4045,False,top-3 avg score 0.4045 < final_threshold 0.7
ObjectProperty,is character in session,completion for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5117; levenshtein=0.1500; semantic=0.4292; sequence_match=0.2703,False,0.4037,False,top-3 avg score 0.4037 < final_threshold 0.7
ObjectProperty,involves character,has statistic,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4369; levenshtein=0.1765; semantic=0.4966; sequence_match=0.2759,False,0.4031,False,top-3 avg score 0.4031 < final_threshold 0.7
ObjectProperty,has playing area,first purchase record for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1923; semantic=0.3653; sequence_match=0.3000,False,0.4028,False,top-3 avg score 0.4028 < final_threshold 0.7
ObjectProperty,is session in game,has statistic,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5167; levenshtein=0.2000; semantic=0.4692; sequence_match=0.2222,False,0.4027,False,top-3 avg score 0.4027 < final_threshold 0.7
ObjectProperty,involves player,game has achievement type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4632; levenshtein=0.1364; semantic=0.4670; sequence_match=0.2778,False,0.4026,False,top-3 avg score 0.4026 < final_threshold 0.7
ObjectProperty,is friend with player,purchase for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5343; levenshtein=0.1667; semantic=0.4311; sequence_match=0.2424,False,0.4026,False,top-3 avg score 0.4026 < final_threshold 0.7
ObjectProperty,lives in,has ability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.5070; sequence_match=0.2353,False,0.4025,False,top-3 avg score 0.4025 < final_threshold 0.7
ObjectProperty,owns item,has statistic type,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4097; levenshtein=0.1875; semantic=0.4631; sequence_match=0.3333,False,0.402,False,top-3 avg score 0.4020 < final_threshold 0.7
ObjectProperty,owns item,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.2222; semantic=0.4909; sequence_match=0.3077,False,0.402,False,top-3 avg score 0.4020 < final_threshold 0.7
ObjectProperty,has leaderboard,possession in game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5119; levenshtein=0.1875; semantic=0.5061; sequence_match=0.1333,False,0.4018,False,top-3 avg score 0.4018 < final_threshold 0.7
ObjectProperty,is achievement in game,has statistic type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5154; levenshtein=0.2105; semantic=0.4030; sequence_match=0.2857,False,0.4013,False,top-3 avg score 0.4013 < final_threshold 0.7
ObjectProperty,is achievement in game,possession of item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5154; levenshtein=0.1579; semantic=0.4601; sequence_match=0.2286,False,0.4013,False,top-3 avg score 0.4013 < final_threshold 0.7
ObjectProperty,has achievement,first purchase record of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4908; levenshtein=0.1724; semantic=0.4319; sequence_match=0.2791,False,0.4006,False,top-3 avg score 0.4006 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has friend,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5725; levenshtein=0.1579; semantic=0.4148; sequence_match=0.2143,False,0.4005,False,top-3 avg score 0.4005 < final_threshold 0.7
ObjectProperty,is character in game,possession of item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5319; levenshtein=0.1176; semantic=0.4271; sequence_match=0.2424,False,0.4005,False,top-3 avg score 0.4005 < final_threshold 0.7
ObjectProperty,has playing area,usage during session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4868; levenshtein=0.2222; semantic=0.4003; sequence_match=0.3125,False,0.3999,False,top-3 avg score 0.3999 < final_threshold 0.7
ObjectProperty,owns item,has genre,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0000; semantic=0.4769; sequence_match=0.2500,False,0.3997,False,top-3 avg score 0.3997 < final_threshold 0.7
ObjectProperty,involves player,usage during session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4868; levenshtein=0.0556; semantic=0.4621; sequence_match=0.2500,False,0.3996,False,top-3 avg score 0.3996 < final_threshold 0.7
ObjectProperty,involves character,has completion,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4937; levenshtein=0.1176; semantic=0.5047; sequence_match=0.2000,False,0.3995,False,top-3 avg score 0.3995 < final_threshold 0.7
ObjectProperty,is friend with player,game has achievement,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4497; levenshtein=0.0556; semantic=0.4690; sequence_match=0.2778,False,0.3988,False,top-3 avg score 0.3988 < final_threshold 0.7
ObjectProperty,owns achievement,statistic for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4806; levenshtein=0.1250; semantic=0.4576; sequence_match=0.2581,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.7
ObjectProperty,is player in session,has purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4661; levenshtein=0.1765; semantic=0.3728; sequence_match=0.3571,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.7
ObjectProperty,owns character,first purchase record of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2414; semantic=0.3876; sequence_match=0.2857,False,0.3976,False,top-3 avg score 0.3976 < final_threshold 0.7
ObjectProperty,is friend with player,first purchase record of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5546; levenshtein=0.2069; semantic=0.3398; sequence_match=0.2979,False,0.3974,False,top-3 avg score 0.3974 < final_threshold 0.7
ObjectProperty,is event associated to player,completion for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5187; levenshtein=0.2000; semantic=0.4342; sequence_match=0.2381,False,0.397,False,top-3 avg score 0.3970 < final_threshold 0.7
ObjectProperty,is player in session,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5399; levenshtein=0.1765; semantic=0.4284; sequence_match=0.2222,False,0.3968,False,top-3 avg score 0.3968 < final_threshold 0.7
ObjectProperty,owns achievement,has statistic type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4919; levenshtein=0.1250; semantic=0.4386; sequence_match=0.2581,False,0.3962,False,top-3 avg score 0.3962 < final_threshold 0.7
ObjectProperty,has feature,session of player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.2000; semantic=0.3925; sequence_match=0.2400,False,0.396,False,top-3 avg score 0.3960 < final_threshold 0.7
ObjectProperty,is player in session,has item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5189; levenshtein=0.1765; semantic=0.4188; sequence_match=0.2500,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.7
ObjectProperty,is session in game,game has achievement type,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4521; levenshtein=0.2273; semantic=0.5067; sequence_match=0.2162,False,0.3954,False,top-3 avg score 0.3954 < final_threshold 0.7
ObjectProperty,has achievement,usage during session,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1667; semantic=0.4527; sequence_match=0.3125,False,0.3953,False,top-3 avg score 0.3953 < final_threshold 0.7
ObjectProperty,is friend with player,possession in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5136; levenshtein=0.1667; semantic=0.4950; sequence_match=0.1765,False,0.395,False,top-3 avg score 0.3950 < final_threshold 0.7
ObjectProperty,lives in,completion for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5189; levenshtein=0.1765; semantic=0.4146; sequence_match=0.2500,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,is session in game,has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4317; levenshtein=0.2000; semantic=0.4785; sequence_match=0.2727,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,is character in session,has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5519; levenshtein=0.2000; semantic=0.3679; sequence_match=0.2632,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,owns item,usage during session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.4614; sequence_match=0.2308,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,is event associated to player,plays game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4515; levenshtein=0.1600; semantic=0.4370; sequence_match=0.2941,False,0.3942,False,top-3 avg score 0.3942 < final_threshold 0.7
ObjectProperty,involves character,possession in game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5204; levenshtein=0.1176; semantic=0.4793; sequence_match=0.1818,False,0.3939,False,top-3 avg score 0.3939 < final_threshold 0.7
ObjectProperty,owns character,statistic for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5634; levenshtein=0.1875; semantic=0.4111; sequence_match=0.2069,False,0.3938,False,top-3 avg score 0.3938 < final_threshold 0.7
ObjectProperty,involves player,first purchase record for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5421; levenshtein=0.1154; semantic=0.3382; sequence_match=0.3000,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,involves character,completion for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4650; levenshtein=0.1176; semantic=0.4799; sequence_match=0.2353,False,0.3934,False,top-3 avg score 0.3934 < final_threshold 0.7
ObjectProperty,is leaderboard in game,has play session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5392; levenshtein=0.1053; semantic=0.4587; sequence_match=0.1818,False,0.3932,False,top-3 avg score 0.3932 < final_threshold 0.7
ObjectProperty,is event associated to player,usage during session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5625; levenshtein=0.1200; semantic=0.3369; sequence_match=0.2791,False,0.3928,False,top-3 avg score 0.3928 < final_threshold 0.7
ObjectProperty,lives in,game has achievement type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.1818; semantic=0.3880; sequence_match=0.2759,False,0.3926,False,top-3 avg score 0.3926 < final_threshold 0.7
ObjectProperty,has leaderboard,usage during session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5344; levenshtein=0.1111; semantic=0.3930; sequence_match=0.2500,False,0.3925,False,top-3 avg score 0.3925 < final_threshold 0.7
ObjectProperty,plays game,possession of item,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5069; levenshtein=0.1875; semantic=0.4285; sequence_match=0.2400,False,0.3918,False,top-3 avg score 0.3918 < final_threshold 0.7
ObjectProperty,owns achievement,has playing area,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4984; levenshtein=0.1333; semantic=0.4698; sequence_match=0.2069,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.7
ObjectProperty,plays game,has statistic type,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5648; levenshtein=0.1875; semantic=0.4198; sequence_match=0.1600,False,0.3907,False,top-3 avg score 0.3907 < final_threshold 0.7
ObjectProperty,is event associated to player,has ability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5022; levenshtein=0.2000; semantic=0.3830; sequence_match=0.2857,False,0.3903,False,top-3 avg score 0.3903 < final_threshold 0.7
ObjectProperty,lives in,has usage event,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4285; sequence_match=0.3000,False,0.3902,False,top-3 avg score 0.3902 < final_threshold 0.7
ObjectProperty,is friend with player,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4907; levenshtein=0.1667; semantic=0.3715; sequence_match=0.3077,False,0.39,False,top-3 avg score 0.3900 < final_threshold 0.7
ObjectProperty,is event associated to player,has first purchase record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5893; levenshtein=0.1600; semantic=0.3229; sequence_match=0.2553,False,0.3892,False,top-3 avg score 0.3892 < final_threshold 0.7
ObjectProperty,owns item,has usage event,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4679; levenshtein=0.1538; semantic=0.5068; sequence_match=0.1905,False,0.3884,False,top-3 avg score 0.3884 < final_threshold 0.7
ObjectProperty,owns item,plays game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.4691; sequence_match=0.2353,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.7
ObjectProperty,involves player,statistic for game,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4345; levenshtein=0.0625; semantic=0.5266; sequence_match=0.2000,False,0.387,False,top-3 avg score 0.3870 < final_threshold 0.7
ObjectProperty,has feature,session of game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5615; levenshtein=0.1538; semantic=0.4251; sequence_match=0.1739,False,0.3868,False,top-3 avg score 0.3868 < final_threshold 0.7
ObjectProperty,is player in session,first purchase record of purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5021; levenshtein=0.2069; semantic=0.3105; sequence_match=0.3478,False,0.3868,False,top-3 avg score 0.3868 < final_threshold 0.7
ObjectProperty,is friend with player,usage during session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4630; levenshtein=0.1111; semantic=0.4193; sequence_match=0.2778,False,0.3867,False,top-3 avg score 0.3867 < final_threshold 0.7
ObjectProperty,owns achievement,first purchase record of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4781; levenshtein=0.1724; semantic=0.4089; sequence_match=0.2727,False,0.3866,False,top-3 avg score 0.3866 < final_threshold 0.7
ObjectProperty,has character,first purchase record for game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5506; levenshtein=0.2692; semantic=0.3392; sequence_match=0.2632,False,0.3863,False,top-3 avg score 0.3863 < final_threshold 0.7
ObjectProperty,is event associated to player,has genre,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5417; levenshtein=0.1600; semantic=0.3739; sequence_match=0.2424,False,0.386,False,top-3 avg score 0.3860 < final_threshold 0.7
ObjectProperty,plays game,has first purchase record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5276; levenshtein=0.1364; semantic=0.3717; sequence_match=0.2581,False,0.3858,False,top-3 avg score 0.3858 < final_threshold 0.7
ObjectProperty,involves character,first purchase record of purchase,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5677; levenshtein=0.2069; semantic=0.2852; sequence_match=0.3043,False,0.3857,False,top-3 avg score 0.3857 < final_threshold 0.7
ObjectProperty,plays game,usage during session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1111; semantic=0.4623; sequence_match=0.2222,False,0.3856,False,top-3 avg score 0.3856 < final_threshold 0.7
ObjectProperty,involves player,has item,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.5271; sequence_match=0.1905,False,0.3847,False,top-3 avg score 0.3847 < final_threshold 0.7
ObjectProperty,is friend with player,has purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5108; levenshtein=0.1667; semantic=0.4363; sequence_match=0.2069,False,0.3846,False,top-3 avg score 0.3846 < final_threshold 0.7
ObjectProperty,is achievement in game,has first purchase record,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4794; levenshtein=0.0909; semantic=0.3816; sequence_match=0.2927,False,0.3846,False,top-3 avg score 0.3846 < final_threshold 0.7
ObjectProperty,has feature,completion for game,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5314; levenshtein=0.1765; semantic=0.4455; sequence_match=0.1481,False,0.3844,False,top-3 avg score 0.3844 < final_threshold 0.7
ObjectProperty,involves character,usage during session,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5050; levenshtein=0.0000; semantic=0.4194; sequence_match=0.2286,False,0.3843,False,top-3 avg score 0.3843 < final_threshold 0.7
ObjectProperty,is player in session,purchase for game,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.0588; semantic=0.3570; sequence_match=0.3125,False,0.3843,False,top-3 avg score 0.3843 < final_threshold 0.7
ObjectProperty,has playing area,first purchase record of purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5324; levenshtein=0.1724; semantic=0.3389; sequence_match=0.2791,False,0.3835,False,top-3 avg score 0.3835 < final_threshold 0.7
ObjectProperty,has character,session of player,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5333; levenshtein=0.2000; semantic=0.3933; sequence_match=0.2222,False,0.383,False,top-3 avg score 0.3830 < final_threshold 0.7
