prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,assigner,is target of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6722; levenshtein=0.2000; semantic=0.4848; sequence_match=0.3333,False,0.4968,False,top-3 avg score 0.4968 < final_threshold 0.7
ObjectProperty,relation,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6139; levenshtein=0.2500; semantic=0.5765; sequence_match=0.3000,False,0.4968,False,top-3 avg score 0.4968 < final_threshold 0.7
ObjectProperty,conflict,exclusive with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6026; levenshtein=0.1538; semantic=0.4991; sequence_match=0.3810,False,0.4942,False,top-3 avg score 0.4942 < final_threshold 0.7
ObjectProperty,partOf,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.5058; sequence_match=0.3750,False,0.4936,False,top-3 avg score 0.4936 < final_threshold 0.7
ObjectProperty,partOf,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5641; sequence_match=0.3333,False,0.4936,False,top-3 avg score 0.4936 < final_threshold 0.7
ObjectProperty,target,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6250; levenshtein=0.2500; semantic=0.5666; sequence_match=0.2857,False,0.4924,False,top-3 avg score 0.4924 < final_threshold 0.7
ObjectProperty,inheritFrom,part of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5909; levenshtein=0.2727; semantic=0.5307; sequence_match=0.3529,False,0.4915,False,top-3 avg score 0.4915 < final_threshold 0.7
ObjectProperty,action,constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6167; levenshtein=0.2500; semantic=0.5224; sequence_match=0.3333,False,0.4908,False,top-3 avg score 0.4908 < final_threshold 0.7
ObjectProperty,constraint,operator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5167; levenshtein=0.1000; semantic=0.5527; sequence_match=0.4000,False,0.4898,False,top-3 avg score 0.4898 < final_threshold 0.7
ObjectProperty,consequence,conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5846; levenshtein=0.2500; semantic=0.5144; sequence_match=0.3704,False,0.4898,False,top-3 avg score 0.4898 < final_threshold 0.7
ObjectProperty,andSequence,assignee,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6265; levenshtein=0.3636; semantic=0.4203; sequence_match=0.4211,False,0.4893,False,top-3 avg score 0.4893 < final_threshold 0.7
ObjectProperty,constraint,has part,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5738; levenshtein=0.3000; semantic=0.5928; sequence_match=0.2353,False,0.4889,False,top-3 avg score 0.4889 < final_threshold 0.7
ObjectProperty,inheritFrom,constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5707; levenshtein=0.2500; semantic=0.5476; sequence_match=0.3478,False,0.4887,False,top-3 avg score 0.4887 < final_threshold 0.7
ObjectProperty,permission,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.0909; semantic=0.5666; sequence_match=0.3810,False,0.4886,False,top-3 avg score 0.4886 < final_threshold 0.7
ObjectProperty,constraint,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5182; levenshtein=0.1818; semantic=0.5644; sequence_match=0.3810,False,0.4878,False,top-3 avg score 0.4878 < final_threshold 0.7
ObjectProperty,assigner,has part,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.1250; semantic=0.4616; sequence_match=0.4000,False,0.4876,False,top-3 avg score 0.4876 < final_threshold 0.7
ObjectProperty,relation,is role of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.6127; sequence_match=0.3750,False,0.4866,False,top-3 avg score 0.4866 < final_threshold 0.7
ObjectProperty,operand,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4597; levenshtein=0.3077; semantic=0.5993; sequence_match=0.4000,False,0.4863,False,top-3 avg score 0.4863 < final_threshold 0.7
ObjectProperty,failure,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6071; levenshtein=0.1250; semantic=0.4504; sequence_match=0.4000,False,0.4858,False,top-3 avg score 0.4858 < final_threshold 0.7
ObjectProperty,function,has constraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6261; levenshtein=0.2308; semantic=0.5453; sequence_match=0.2857,False,0.4857,False,top-3 avg score 0.4857 < final_threshold 0.7
ObjectProperty,scope,has part,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5619; levenshtein=0.1429; semantic=0.5601; sequence_match=0.3333,False,0.4851,False,top-3 avg score 0.4851 < final_threshold 0.7
ObjectProperty,constraint,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6231; levenshtein=0.2222; semantic=0.4720; sequence_match=0.3571,False,0.4841,False,top-3 avg score 0.4841 < final_threshold 0.7
ObjectProperty,duty,remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.5798; sequence_match=0.4000,False,0.484,False,top-3 avg score 0.4840 < final_threshold 0.7
ObjectProperty,failure,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.4503; sequence_match=0.4000,False,0.4838,False,top-3 avg score 0.4838 < final_threshold 0.7
ObjectProperty,operator,is target of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.3000; semantic=0.5428; sequence_match=0.3333,False,0.4837,False,top-3 avg score 0.4837 < final_threshold 0.7
ObjectProperty,inheritRelation,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1333; semantic=0.5125; sequence_match=0.3478,False,0.4831,False,top-3 avg score 0.4831 < final_threshold 0.7
ObjectProperty,remedy,strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6000; levenshtein=0.3000; semantic=0.4734; sequence_match=0.3750,False,0.4828,False,top-3 avg score 0.4828 < final_threshold 0.7
ObjectProperty,constraint,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.3333; semantic=0.5692; sequence_match=0.4000,False,0.4823,False,top-3 avg score 0.4823 < final_threshold 0.7
ObjectProperty,assignee,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6611; levenshtein=0.2667; semantic=0.4376; sequence_match=0.3478,False,0.4822,False,top-3 avg score 0.4822 < final_threshold 0.7
ObjectProperty,consequence,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4797; levenshtein=0.3077; semantic=0.5494; sequence_match=0.4167,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.7
ObjectProperty,hasPolicy,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5233; sequence_match=0.3529,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.7
ObjectProperty,implies,is role of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6012; levenshtein=0.2500; semantic=0.4444; sequence_match=0.4000,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.7
ObjectProperty,target,constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1667; semantic=0.5289; sequence_match=0.3333,False,0.4819,False,top-3 avg score 0.4819 < final_threshold 0.7
ObjectProperty,function,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.2000; semantic=0.5079; sequence_match=0.3478,False,0.4806,False,top-3 avg score 0.4806 < final_threshold 0.7
ObjectProperty,permission,inherits from,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5889; levenshtein=0.3333; semantic=0.5194; sequence_match=0.2727,False,0.4805,False,top-3 avg score 0.4805 < final_threshold 0.7
ObjectProperty,target,is assignee of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2500; semantic=0.5239; sequence_match=0.3333,False,0.4802,False,top-3 avg score 0.4802 < final_threshold 0.7
ObjectProperty,leftOperand,rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5934; levenshtein=0.0909; semantic=0.4923; sequence_match=0.3529,False,0.4795,False,top-3 avg score 0.4795 < final_threshold 0.7
ObjectProperty,inheritFrom,has part,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5671; levenshtein=0.1818; semantic=0.5354; sequence_match=0.3333,False,0.4786,False,top-3 avg score 0.4786 < final_threshold 0.7
ObjectProperty,obligation,constraint of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.5889; levenshtein=0.2500; semantic=0.5964; sequence_match=0.1818,False,0.4784,False,top-3 avg score 0.4784 < final_threshold 0.7
ObjectProperty,obligation,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5583; levenshtein=0.2000; semantic=0.5418; sequence_match=0.3333,False,0.4778,False,top-3 avg score 0.4778 < final_threshold 0.7
ObjectProperty,partOf,has operator,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5101; levenshtein=0.3636; semantic=0.4521; sequence_match=0.4706,False,0.4776,False,top-3 avg score 0.4776 < final_threshold 0.7
ObjectProperty,scope,has rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5619; levenshtein=0.2857; semantic=0.5370; sequence_match=0.3333,False,0.4774,False,top-3 avg score 0.4774 < final_threshold 0.7
ObjectProperty,conflict,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.2778; semantic=0.4623; sequence_match=0.3846,False,0.4767,False,top-3 avg score 0.4767 < final_threshold 0.7
ObjectProperty,Only One,has role,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.2857; semantic=0.4730; sequence_match=0.4286,False,0.4751,False,top-3 avg score 0.4751 < final_threshold 0.7
ObjectProperty,conflict,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5194; levenshtein=0.2667; semantic=0.5566; sequence_match=0.3478,False,0.4746,False,top-3 avg score 0.4746 < final_threshold 0.7
ObjectProperty,hasPolicy,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5694; levenshtein=0.2222; semantic=0.5007; sequence_match=0.3529,False,0.4744,False,top-3 avg score 0.4744 < final_threshold 0.7
ObjectProperty,assignee,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5492; levenshtein=0.1818; semantic=0.5580; sequence_match=0.3158,False,0.4743,False,top-3 avg score 0.4743 < final_threshold 0.7
ObjectProperty,relation,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.2727; semantic=0.5444; sequence_match=0.4211,False,0.4733,False,top-3 avg score 0.4733 < final_threshold 0.7
ObjectProperty,target,rule of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.0000; semantic=0.5305; sequence_match=0.3333,False,0.4731,False,top-3 avg score 0.4731 < final_threshold 0.7
ObjectProperty,inheritRelation,is target of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.6111; levenshtein=0.3333; semantic=0.4746; sequence_match=0.3200,False,0.473,False,top-3 avg score 0.4730 < final_threshold 0.7
ObjectProperty,scope,assigner,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.5598; sequence_match=0.3077,False,0.4725,False,top-3 avg score 0.4725 < final_threshold 0.7
ObjectProperty,duty,directly linked policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6333; levenshtein=0.1500; semantic=0.5332; sequence_match=0.2500,False,0.4722,False,top-3 avg score 0.4722 < final_threshold 0.7
ObjectProperty,permission,is role of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5750; levenshtein=0.2000; semantic=0.5081; sequence_match=0.3333,False,0.4721,False,top-3 avg score 0.4721 < final_threshold 0.7
ObjectProperty,permission,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6222; levenshtein=0.2000; semantic=0.4942; sequence_match=0.3000,False,0.4721,False,top-3 avg score 0.4721 < final_threshold 0.7
ObjectProperty,inheritRelation,is assigner of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.2667; semantic=0.5220; sequence_match=0.3704,False,0.4715,False,top-3 avg score 0.4715 < final_threshold 0.7
ObjectProperty,action,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.5657; sequence_match=0.3077,False,0.471,False,top-3 avg score 0.4710 < final_threshold 0.7
ObjectProperty,assigner,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5472; levenshtein=0.1667; semantic=0.4630; sequence_match=0.4000,False,0.4701,False,top-3 avg score 0.4701 < final_threshold 0.7
ObjectProperty,target,has operator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5934; levenshtein=0.2727; semantic=0.5438; sequence_match=0.2353,False,0.47,False,top-3 avg score 0.4700 < final_threshold 0.7
ObjectProperty,assignee,is exclusive with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5861; levenshtein=0.2000; semantic=0.4756; sequence_match=0.3478,False,0.4699,False,top-3 avg score 0.4699 < final_threshold 0.7
ObjectProperty,relation,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5238; levenshtein=0.1250; semantic=0.6163; sequence_match=0.2667,False,0.4689,False,top-3 avg score 0.4689 < final_threshold 0.7
ObjectProperty,relation,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5794; levenshtein=0.2083; semantic=0.5143; sequence_match=0.3125,False,0.4687,False,top-3 avg score 0.4687 < final_threshold 0.7
ObjectProperty,Only One,consequence,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5617; levenshtein=0.3636; semantic=0.3991; sequence_match=0.4444,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,relation,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.5829; sequence_match=0.2857,False,0.4684,False,top-3 avg score 0.4684 < final_threshold 0.7
ObjectProperty,obligation,is assigner of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.2500; semantic=0.5421; sequence_match=0.2727,False,0.4679,False,top-3 avg score 0.4679 < final_threshold 0.7
ObjectProperty,inheritRelation,constraint of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6083; levenshtein=0.2667; semantic=0.4986; sequence_match=0.2963,False,0.4678,False,top-3 avg score 0.4678 < final_threshold 0.7
ObjectProperty,function,activates on failure,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5009; levenshtein=0.1667; semantic=0.5177; sequence_match=0.3846,False,0.4678,False,top-3 avg score 0.4678 < final_threshold 0.7
ObjectProperty,action,strategy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.2000; semantic=0.5392; sequence_match=0.3750,False,0.4677,False,top-3 avg score 0.4677 < final_threshold 0.7
ObjectProperty,or,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5303; levenshtein=0.1818; semantic=0.5645; sequence_match=0.3077,False,0.4675,False,top-3 avg score 0.4675 < final_threshold 0.7
ObjectProperty,implies,rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5397; levenshtein=0.1429; semantic=0.5519; sequence_match=0.3077,False,0.4664,False,top-3 avg score 0.4664 < final_threshold 0.7
ObjectProperty,scope,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.2500; semantic=0.5410; sequence_match=0.3077,False,0.4662,False,top-3 avg score 0.4662 < final_threshold 0.7
ObjectProperty,obligation,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.1818; semantic=0.5099; sequence_match=0.3810,False,0.4651,False,top-3 avg score 0.4651 < final_threshold 0.7
ObjectProperty,inheritRelation,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5889; levenshtein=0.1333; semantic=0.4575; sequence_match=0.3478,False,0.4648,False,top-3 avg score 0.4648 < final_threshold 0.7
ObjectProperty,action,has operator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5051; levenshtein=0.1818; semantic=0.5356; sequence_match=0.3529,False,0.4645,False,top-3 avg score 0.4645 < final_threshold 0.7
ObjectProperty,prohibition,part of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5934; levenshtein=0.2727; semantic=0.4465; sequence_match=0.3529,False,0.4643,False,top-3 avg score 0.4643 < final_threshold 0.7
ObjectProperty,Only One,is role of,jaro_winkler+sequence_match+semantic,jaro_winkler=0.6071; levenshtein=0.1250; semantic=0.3851; sequence_match=0.4000,False,0.4641,False,top-3 avg score 0.4641 < final_threshold 0.7
ObjectProperty,remedy,target,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.0000; semantic=0.5021; sequence_match=0.3333,False,0.4637,False,top-3 avg score 0.4637 < final_threshold 0.7
ObjectProperty,target,remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5556; levenshtein=0.0000; semantic=0.5021; sequence_match=0.3333,False,0.4637,False,top-3 avg score 0.4637 < final_threshold 0.7
ObjectProperty,obligation,is role of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5500; levenshtein=0.1000; semantic=0.5043; sequence_match=0.3333,False,0.4626,False,top-3 avg score 0.4626 < final_threshold 0.7
ObjectProperty,inheritFrom,directly linked policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6145; levenshtein=0.1500; semantic=0.5143; sequence_match=0.2581,False,0.4623,False,top-3 avg score 0.4623 < final_threshold 0.7
ObjectProperty,or,rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5556; levenshtein=0.1667; semantic=0.5812; sequence_match=0.2500,False,0.4623,False,top-3 avg score 0.4623 < final_threshold 0.7
ObjectProperty,inheritFrom,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5492; levenshtein=0.0909; semantic=0.5212; sequence_match=0.3158,False,0.4621,False,top-3 avg score 0.4621 < final_threshold 0.7
