prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is developed by,was developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.9267; levenshtein=0.8571; semantic=0.9511; sequence_match=0.8889,False,0.9223,True,selected
ObjectProperty,is developed by,has compatibility,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5011; levenshtein=0.1250; semantic=0.4924; sequence_match=0.2069,False,0.4001,False,top-3 avg score 0.4001 < final_threshold 0.7
ObjectProperty,has version,via format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4481; levenshtein=0.1000; semantic=0.5413; sequence_match=0.2105,False,0.4,False,top-3 avg score 0.4000 < final_threshold 0.7
ObjectProperty,has declared status,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5493; levenshtein=0.2353; semantic=0.4150; sequence_match=0.1333,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.7
ObjectProperty,has function,supports input format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5649; levenshtein=0.1579; semantic=0.4759; sequence_match=0.1333,False,0.3996,False,top-3 avg score 0.3996 < final_threshold 0.7
ObjectProperty,is alternative format of,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.1429; semantic=0.3723; sequence_match=0.1935,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.7
ObjectProperty,is software for,is implemented in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4415; levenshtein=0.2000; semantic=0.4685; sequence_match=0.2857,False,0.3986,False,top-3 avg score 0.3986 < final_threshold 0.7
ObjectProperty,uses platform,has development activity level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5293; levenshtein=0.1852; semantic=0.4599; sequence_match=0.2051,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.7
ObjectProperty,has specified data output,is implemented in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5073; levenshtein=0.1364; semantic=0.4167; sequence_match=0.2703,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.7
ObjectProperty,has version,is implemented in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.1333; semantic=0.4816; sequence_match=0.2400,False,0.3979,False,top-3 avg score 0.3979 < final_threshold 0.7
ObjectProperty,is developed by,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0769; semantic=0.4875; sequence_match=0.2105,False,0.3979,False,top-3 avg score 0.3979 < final_threshold 0.7
ObjectProperty,has specified data output,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4760; levenshtein=0.1818; semantic=0.5356; sequence_match=0.0571,False,0.3978,False,top-3 avg score 0.3978 < final_threshold 0.7
ObjectProperty,has interface,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5543; sequence_match=0.1667,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.7
ObjectProperty,has function,was developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1429; semantic=0.4574; sequence_match=0.2400,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.7
ObjectProperty,is encoded in,produces export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5469; levenshtein=0.1429; semantic=0.4047; sequence_match=0.2400,False,0.3972,False,top-3 avg score 0.3972 < final_threshold 0.7
ObjectProperty,uses software,is compatible with tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.1500; semantic=0.5143; sequence_match=0.1875,False,0.3969,False,top-3 avg score 0.3969 < final_threshold 0.7
ObjectProperty,uses software,has compatibility,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1250; semantic=0.5302; sequence_match=0.2143,False,0.3963,False,top-3 avg score 0.3963 < final_threshold 0.7
ObjectProperty,is alternative format of,has version feature usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6486; levenshtein=0.1818; semantic=0.3536; sequence_match=0.1860,False,0.3961,False,top-3 avg score 0.3961 < final_threshold 0.7
ObjectProperty,uses platform,was developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.2143; semantic=0.4254; sequence_match=0.2308,False,0.396,False,top-3 avg score 0.3960 < final_threshold 0.7
ObjectProperty,has version,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.5115; sequence_match=0.1818,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.7
ObjectProperty,has license,collaborates with developer,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5171; levenshtein=0.2000; semantic=0.4704; sequence_match=0.1714,False,0.3958,False,top-3 avg score 0.3958 < final_threshold 0.7
ObjectProperty,is alternative format of,has valid input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5588; levenshtein=0.1905; semantic=0.3913; sequence_match=0.2353,False,0.3951,False,top-3 avg score 0.3951 < final_threshold 0.7
ObjectProperty,has interface,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4671; levenshtein=0.1538; semantic=0.5625; sequence_match=0.0800,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,has license,provides feature,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4722; levenshtein=0.2000; semantic=0.5108; sequence_match=0.1600,False,0.3943,False,top-3 avg score 0.3943 < final_threshold 0.7
ObjectProperty,is developed by,has valid input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.0769; semantic=0.4258; sequence_match=0.2308,False,0.3932,False,top-3 avg score 0.3932 < final_threshold 0.7
ObjectProperty,is software for,has version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4949; levenshtein=0.2308; semantic=0.4538; sequence_match=0.1739,False,0.3931,False,top-3 avg score 0.3931 < final_threshold 0.7
ObjectProperty,is software for,collaborates with developer,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4785; levenshtein=0.2400; semantic=0.4597; sequence_match=0.2105,False,0.3927,False,top-3 avg score 0.3927 < final_threshold 0.7
ObjectProperty,is software for,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0769; semantic=0.4719; sequence_match=0.2105,False,0.3927,False,top-3 avg score 0.3927 < final_threshold 0.7
ObjectProperty,is alternative format of,can process output of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5106; levenshtein=0.2381; semantic=0.4111; sequence_match=0.2564,False,0.3927,False,top-3 avg score 0.3927 < final_threshold 0.7
ObjectProperty,is encoded in,via format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.5090; sequence_match=0.2000,False,0.3923,False,top-3 avg score 0.3923 < final_threshold 0.7
ObjectProperty,has input,is compatible with tool,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5583; levenshtein=0.1500; semantic=0.4686; sequence_match=0.1429,False,0.3923,False,top-3 avg score 0.3923 < final_threshold 0.7
ObjectProperty,has clause,provides feature,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4037; levenshtein=0.2667; semantic=0.5062; sequence_match=0.2500,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.7
ObjectProperty,has output,is compatible with tool,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5444; levenshtein=0.1500; semantic=0.4818; sequence_match=0.1379,False,0.3921,False,top-3 avg score 0.3921 < final_threshold 0.7
ObjectProperty,has input,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5982; sequence_match=0.0952,False,0.3921,False,top-3 avg score 0.3921 < final_threshold 0.7
ObjectProperty,has output,employs algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4894; levenshtein=0.1250; semantic=0.5609; sequence_match=0.0800,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.7
ObjectProperty,has declared status,supports output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4920; levenshtein=0.0500; semantic=0.3583; sequence_match=0.3243,False,0.3915,False,top-3 avg score 0.3915 < final_threshold 0.7
ObjectProperty,has interface,is compatible with tool,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4889; levenshtein=0.1500; semantic=0.5352; sequence_match=0.1250,False,0.3914,False,top-3 avg score 0.3914 < final_threshold 0.7
ObjectProperty,has specified data output,supports task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4798; levenshtein=0.1818; semantic=0.5097; sequence_match=0.1176,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.7
ObjectProperty,has clause,via format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.4667; sequence_match=0.2222,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.7
ObjectProperty,is alternative format of,was created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5437; levenshtein=0.2381; semantic=0.3842; sequence_match=0.2424,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.7
ObjectProperty,has interface,supports output format,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4889; levenshtein=0.1500; semantic=0.5306; sequence_match=0.1250,False,0.3898,False,top-3 avg score 0.3898 < final_threshold 0.7
ObjectProperty,is developed by,supports dataset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5060; levenshtein=0.0000; semantic=0.4484; sequence_match=0.2143,False,0.3896,False,top-3 avg score 0.3896 < final_threshold 0.7
ObjectProperty,is encoded in,supports dataset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5434; levenshtein=0.1333; semantic=0.4708; sequence_match=0.1538,False,0.3894,False,top-3 avg score 0.3894 < final_threshold 0.7
ObjectProperty,is alternative format of,has development activity level,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5855; levenshtein=0.2222; semantic=0.3314; sequence_match=0.2500,False,0.389,False,top-3 avg score 0.3890 < final_threshold 0.7
ObjectProperty,has license,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.0833; semantic=0.5787; sequence_match=0.1818,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.7
ObjectProperty,has format specification,requires dataset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5215; levenshtein=0.1364; semantic=0.4821; sequence_match=0.1622,False,0.3886,False,top-3 avg score 0.3886 < final_threshold 0.7
ObjectProperty,has declared status,collaborates with developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5442; levenshtein=0.1200; semantic=0.3830; sequence_match=0.2381,False,0.3884,False,top-3 avg score 0.3884 < final_threshold 0.7
ObjectProperty,is software for,employs algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4324; levenshtein=0.1250; semantic=0.4570; sequence_match=0.2759,False,0.3884,False,top-3 avg score 0.3884 < final_threshold 0.7
ObjectProperty,has interface,produces export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4579; levenshtein=0.0714; semantic=0.4758; sequence_match=0.2308,False,0.3882,False,top-3 avg score 0.3882 < final_threshold 0.7
ObjectProperty,implements,collaborates with developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1200; semantic=0.4930; sequence_match=0.1714,False,0.3881,False,top-3 avg score 0.3881 < final_threshold 0.7
ObjectProperty,implements,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.1538; semantic=0.5909; sequence_match=0.1739,False,0.388,False,top-3 avg score 0.3880 < final_threshold 0.7
ObjectProperty,uses software,via format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5241; levenshtein=0.1667; semantic=0.4489; sequence_match=0.1905,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.7
ObjectProperty,implements,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5404; sequence_match=0.2000,False,0.3875,False,top-3 avg score 0.3875 < final_threshold 0.7
ObjectProperty,is developed by,requires format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.0714; semantic=0.4264; sequence_match=0.2222,False,0.3875,False,top-3 avg score 0.3875 < final_threshold 0.7
ObjectProperty,is software for,requires dataset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5094; levenshtein=0.1333; semantic=0.4381; sequence_match=0.2143,False,0.3873,False,top-3 avg score 0.3873 < final_threshold 0.7
ObjectProperty,is developed by,has usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4679; levenshtein=0.0769; semantic=0.5032; sequence_match=0.1905,False,0.3872,False,top-3 avg score 0.3872 < final_threshold 0.7
ObjectProperty,has license,is compatible with tool,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5222; levenshtein=0.1500; semantic=0.4855; sequence_match=0.1333,False,0.3859,False,top-3 avg score 0.3859 < final_threshold 0.7
ObjectProperty,has output,is published in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.0769; semantic=0.4746; sequence_match=0.2727,False,0.3859,False,top-3 avg score 0.3859 < final_threshold 0.7
ObjectProperty,is encoded in,requires dataset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4626; levenshtein=0.1333; semantic=0.4635; sequence_match=0.2308,False,0.3856,False,top-3 avg score 0.3856 < final_threshold 0.7
ObjectProperty,has declared status,supports input format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4982; levenshtein=0.0526; semantic=0.3250; sequence_match=0.3333,False,0.3855,False,top-3 avg score 0.3855 < final_threshold 0.7
ObjectProperty,has format specification,produces export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4784; levenshtein=0.1818; semantic=0.4551; sequence_match=0.2222,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.7
ObjectProperty,implements,supports input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4544; levenshtein=0.1579; semantic=0.4891; sequence_match=0.2069,False,0.3835,False,top-3 avg score 0.3835 < final_threshold 0.7
ObjectProperty,has license,requires format,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4786; levenshtein=0.1429; semantic=0.5284; sequence_match=0.0833,False,0.3833,False,top-3 avg score 0.3833 < final_threshold 0.7
ObjectProperty,has declared status,processes input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5140; levenshtein=0.2353; semantic=0.3774; sequence_match=0.2581,False,0.3832,False,top-3 avg score 0.3832 < final_threshold 0.7
ObjectProperty,has version,employs algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4917; levenshtein=0.1250; semantic=0.5325; sequence_match=0.0769,False,0.3831,False,top-3 avg score 0.3831 < final_threshold 0.7
ObjectProperty,has license,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0833; semantic=0.5115; sequence_match=0.1818,False,0.383,False,top-3 avg score 0.3830 < final_threshold 0.7
ObjectProperty,uses platform,collaborates with developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4783; levenshtein=0.1200; semantic=0.4524; sequence_match=0.2162,False,0.3823,False,top-3 avg score 0.3823 < final_threshold 0.7
ObjectProperty,has declared status,produces export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5420; levenshtein=0.2353; semantic=0.3454; sequence_match=0.2581,False,0.3818,False,top-3 avg score 0.3818 < final_threshold 0.7
ObjectProperty,is software for,has license,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.1538; semantic=0.4809; sequence_match=0.2609,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.7
ObjectProperty,is encoded in,supports input format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3581; levenshtein=0.1579; semantic=0.5152; sequence_match=0.2667,False,0.38,False,top-3 avg score 0.3800 < final_threshold 0.7
ObjectProperty,is encoded in,has usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0909; semantic=0.4516; sequence_match=0.2105,False,0.3798,False,top-3 avg score 0.3798 < final_threshold 0.7
ObjectProperty,has input,via format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4583; levenshtein=0.2222; semantic=0.4454; sequence_match=0.2353,False,0.3797,False,top-3 avg score 0.3797 < final_threshold 0.7
ObjectProperty,implements,has tool usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.0000; semantic=0.5422; sequence_match=0.1818,False,0.3784,False,top-3 avg score 0.3784 < final_threshold 0.7
ObjectProperty,has function,is published in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5571; levenshtein=0.1538; semantic=0.4111; sequence_match=0.1667,False,0.3783,False,top-3 avg score 0.3783 < final_threshold 0.7
ObjectProperty,implements,can process output of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4593; levenshtein=0.1667; semantic=0.4593; sequence_match=0.2143,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.7
ObjectProperty,has declared status,via format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4766; levenshtein=0.1765; semantic=0.3474; sequence_match=0.3077,False,0.3772,False,top-3 avg score 0.3772 < final_threshold 0.7
ObjectProperty,is encoded in,collaborates with developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4959; levenshtein=0.1200; semantic=0.4133; sequence_match=0.2222,False,0.3771,False,top-3 avg score 0.3771 < final_threshold 0.7
ObjectProperty,is encoded in,has format category,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4496; levenshtein=0.1765; semantic=0.4663; sequence_match=0.2143,False,0.3768,False,top-3 avg score 0.3768 < final_threshold 0.7
ObjectProperty,has function,supports output format,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4379; levenshtein=0.2000; semantic=0.4922; sequence_match=0.1290,False,0.3767,False,top-3 avg score 0.3767 < final_threshold 0.7
ObjectProperty,is alternative format of,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5280; levenshtein=0.1429; semantic=0.4352; sequence_match=0.1667,False,0.3766,False,top-3 avg score 0.3766 < final_threshold 0.7
ObjectProperty,has version,collaborates with developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4467; levenshtein=0.1600; semantic=0.4519; sequence_match=0.2286,False,0.3757,False,top-3 avg score 0.3757 < final_threshold 0.7
ObjectProperty,is software for,has development model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4813; levenshtein=0.1579; semantic=0.3940; sequence_match=0.2500,False,0.3751,False,top-3 avg score 0.3751 < final_threshold 0.7
ObjectProperty,is encoded in,has tool usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.0833; semantic=0.4431; sequence_match=0.1739,False,0.3749,False,top-3 avg score 0.3749 < final_threshold 0.7
ObjectProperty,is software for,produces export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4473; levenshtein=0.2143; semantic=0.3809; sequence_match=0.2963,False,0.3748,False,top-3 avg score 0.3748 < final_threshold 0.7
ObjectProperty,has version,is compatible with tool,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4500; levenshtein=0.1500; semantic=0.5229; sequence_match=0.1333,False,0.3743,False,top-3 avg score 0.3743 < final_threshold 0.7
ObjectProperty,is encoded in,provides feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5374; levenshtein=0.1333; semantic=0.3538; sequence_match=0.2308,False,0.374,False,top-3 avg score 0.3740 < final_threshold 0.7
ObjectProperty,uses platform,is published in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4671; levenshtein=0.1538; semantic=0.4136; sequence_match=0.2400,False,0.3736,False,top-3 avg score 0.3736 < final_threshold 0.7
ObjectProperty,has version,supports output format,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4500; levenshtein=0.1500; semantic=0.5203; sequence_match=0.0667,False,0.3734,False,top-3 avg score 0.3734 < final_threshold 0.7
ObjectProperty,has function,requires dataset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3768; levenshtein=0.0667; semantic=0.5110; sequence_match=0.2308,False,0.3729,False,top-3 avg score 0.3729 < final_threshold 0.7
ObjectProperty,has input,collaborates with developer,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4700; levenshtein=0.1600; semantic=0.4885; sequence_match=0.1212,False,0.3728,False,top-3 avg score 0.3728 < final_threshold 0.7
ObjectProperty,has clause,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.0000; semantic=0.5586; sequence_match=0.1333,False,0.3726,False,top-3 avg score 0.3726 < final_threshold 0.7
ObjectProperty,has format specification,was developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4615; levenshtein=0.1818; semantic=0.3764; sequence_match=0.2778,False,0.3719,False,top-3 avg score 0.3719 < final_threshold 0.7
ObjectProperty,is alternative format of,was developed by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4683; levenshtein=0.2381; semantic=0.3599; sequence_match=0.2857,False,0.3713,False,top-3 avg score 0.3713 < final_threshold 0.7
ObjectProperty,has function,produces export,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4706; levenshtein=0.1429; semantic=0.4820; sequence_match=0.1600,False,0.3709,False,top-3 avg score 0.3709 < final_threshold 0.7
ObjectProperty,has specified data input,supports task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4183; levenshtein=0.1905; semantic=0.5021; sequence_match=0.1212,False,0.3703,False,top-3 avg score 0.3703 < final_threshold 0.7
ObjectProperty,uses software,is published in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.4058; sequence_match=0.2400,False,0.3698,False,top-3 avg score 0.3698 < final_threshold 0.7
ObjectProperty,has specified data input,employs algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4425; levenshtein=0.0952; semantic=0.5667; sequence_match=0.0541,False,0.3681,False,top-3 avg score 0.3681 < final_threshold 0.7
ObjectProperty,is developed by,has tool usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.4772; sequence_match=0.1600,False,0.367,False,top-3 avg score 0.3670 < final_threshold 0.7
ObjectProperty,has interface,employs algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4444; levenshtein=0.1250; semantic=0.5291; sequence_match=0.0714,False,0.3662,False,top-3 avg score 0.3662 < final_threshold 0.7
ObjectProperty,is encoded in,has version feature usage,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1818; semantic=0.4183; sequence_match=0.1818,False,0.365,False,top-3 avg score 0.3650 < final_threshold 0.7
ObjectProperty,has specified data input,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4048; levenshtein=0.0952; semantic=0.5419; sequence_match=0.1481,False,0.365,False,top-3 avg score 0.3650 < final_threshold 0.7
ObjectProperty,has interface,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0833; semantic=0.5391; sequence_match=0.2222,False,0.3649,False,top-3 avg score 0.3649 < final_threshold 0.7
ObjectProperty,is encoded in,employs algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4545; levenshtein=0.1250; semantic=0.5147; sequence_match=0.0741,False,0.3647,False,top-3 avg score 0.3647 < final_threshold 0.7
ObjectProperty,has specified data output,employs algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4424; levenshtein=0.1364; semantic=0.5144; sequence_match=0.0526,False,0.3644,False,top-3 avg score 0.3644 < final_threshold 0.7
ObjectProperty,is alternative format of,produces export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4683; levenshtein=0.1429; semantic=0.3388; sequence_match=0.2857,False,0.3643,False,top-3 avg score 0.3643 < final_threshold 0.7
ObjectProperty,is developed by,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4402; levenshtein=0.0000; semantic=0.4902; sequence_match=0.1600,False,0.3635,False,top-3 avg score 0.3635 < final_threshold 0.7
ObjectProperty,implements,has usage,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4083; levenshtein=0.0000; semantic=0.5704; sequence_match=0.1111,False,0.3633,False,top-3 avg score 0.3633 < final_threshold 0.7
ObjectProperty,has specified data output,collaborates with developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5640; levenshtein=0.1200; semantic=0.3942; sequence_match=0.1277,False,0.362,False,top-3 avg score 0.3620 < final_threshold 0.7
ObjectProperty,has declared status,is implemented in,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4732; levenshtein=0.2353; semantic=0.3610; sequence_match=0.2500,False,0.3614,False,top-3 avg score 0.3614 < final_threshold 0.7
ObjectProperty,uses platform,has valid input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.4602; sequence_match=0.1600,False,0.3613,False,top-3 avg score 0.3613 < final_threshold 0.7
ObjectProperty,has specified data input,collaborates with developer,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5031; levenshtein=0.1600; semantic=0.4149; sequence_match=0.1304,False,0.3593,False,top-3 avg score 0.3593 < final_threshold 0.7
ObjectProperty,has specified data input,produces export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1429; semantic=0.4186; sequence_match=0.1714,False,0.358,False,top-3 avg score 0.3580 < final_threshold 0.7
ObjectProperty,has license,employs algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3833; levenshtein=0.1250; semantic=0.5632; sequence_match=0.0769,False,0.3572,False,top-3 avg score 0.3572 < final_threshold 0.7
ObjectProperty,has output,collaborates with developer,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4519; levenshtein=0.1600; semantic=0.4406; sequence_match=0.1765,False,0.3563,False,top-3 avg score 0.3563 < final_threshold 0.7
ObjectProperty,has clause,employs algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3958; levenshtein=0.1250; semantic=0.5432; sequence_match=0.0800,False,0.3547,False,top-3 avg score 0.3547 < final_threshold 0.7
ObjectProperty,implements,has collaboration,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3847; levenshtein=0.1250; semantic=0.5239; sequence_match=0.1538,False,0.3542,False,top-3 avg score 0.3542 < final_threshold 0.7
ObjectProperty,has interface,is published in,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3825; levenshtein=0.0000; semantic=0.4400; sequence_match=0.2400,False,0.3542,False,top-3 avg score 0.3542 < final_threshold 0.7
ObjectProperty,has specified data output,runs on,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0909; semantic=0.5146; sequence_match=0.1429,False,0.3538,False,top-3 avg score 0.3538 < final_threshold 0.7
ObjectProperty,has function,collaborates with developer,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4840; levenshtein=0.1200; semantic=0.4564; sequence_match=0.1111,False,0.3535,False,top-3 avg score 0.3535 < final_threshold 0.7
ObjectProperty,implements,was created by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.1667; semantic=0.4713; sequence_match=0.1818,False,0.3529,False,top-3 avg score 0.3529 < final_threshold 0.7
ObjectProperty,has format specification,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4343; levenshtein=0.1818; semantic=0.4093; sequence_match=0.2143,False,0.3526,False,top-3 avg score 0.3526 < final_threshold 0.7
ObjectProperty,is developed by,processes input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5139; levenshtein=0.0714; semantic=0.3941; sequence_match=0.1481,False,0.3521,False,top-3 avg score 0.3521 < final_threshold 0.7
