role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,hasduty,hasduty,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasconstraint,hasconstraint,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,consequence,hasconsequence,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8680; levenshtein=0.7857; semantic=0.9272; sequence_match=0.8800,False,0.8917,True,selected
property,failure,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4484; levenshtein=0.0833; semantic=0.4440; sequence_match=0.2105,False,0.3677,False,top-3 avg score 0.3677 < final_threshold 0.6
property,inheritrelation,specifiesduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4393; levenshtein=0.2000; semantic=0.4492; sequence_match=0.2143,False,0.3676,False,top-3 avg score 0.3676 < final_threshold 0.6
property,hasprohibition,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4341; levenshtein=0.0667; semantic=0.4609; sequence_match=0.2069,False,0.3673,False,top-3 avg score 0.3673 < final_threshold 0.6
property,and,violatesprohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4620; levenshtein=0.0526; semantic=0.4572; sequence_match=0.1818,False,0.3670,False,top-3 avg score 0.3670 < final_threshold 0.6
property,operand,islinkedtoasset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4460; levenshtein=0.1333; semantic=0.4717; sequence_match=0.1818,False,0.3665,False,top-3 avg score 0.3665 < final_threshold 0.6
property,remedy,activateduponfailureof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4800; sequence_match=0.1429,False,0.3659,False,top-3 avg score 0.3659 < final_threshold 0.6
property,consequence,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5152; levenshtein=0.0000; semantic=0.4910; sequence_match=0.0909,False,0.3657,False,top-3 avg score 0.3657 < final_threshold 0.6
property,obligation,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4920; sequence_match=0.1905,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.6
property,obligation,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1333; semantic=0.4666; sequence_match=0.2400,False,0.3652,False,top-3 avg score 0.3652 < final_threshold 0.6
property,target,specifiesduty,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4145; levenshtein=0.1538; semantic=0.5268; sequence_match=0.1053,False,0.3651,False,top-3 avg score 0.3651 < final_threshold 0.6
property,inheritsfrom,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5209; levenshtein=0.1714; semantic=0.3602; sequence_match=0.2128,False,0.3646,False,top-3 avg score 0.3646 < final_threshold 0.6
property,handlepolicyconflicts,specifiesduty,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5287; levenshtein=0.1429; semantic=0.4212; sequence_match=0.1176,False,0.3643,False,top-3 avg score 0.3643 < final_threshold 0.6
property,operand,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.1143; semantic=0.4164; sequence_match=0.1905,False,0.3642,False,top-3 avg score 0.3642 < final_threshold 0.6
property,andsequence,expressedvia,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4319; sequence_match=0.1739,False,0.3627,False,top-3 avg score 0.3627 < final_threshold 0.6
property,assignee,specifiesconflictresolutionstrategy,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5294; levenshtein=0.1429; semantic=0.4158; sequence_match=0.0930,False,0.3627,False,top-3 avg score 0.3627 < final_threshold 0.6
property,remedy,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4635; levenshtein=0.1143; semantic=0.4290; sequence_match=0.1951,False,0.3625,False,top-3 avg score 0.3625 < final_threshold 0.6
property,onlyone,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4857; levenshtein=0.1714; semantic=0.3131; sequence_match=0.2857,False,0.3615,False,top-3 avg score 0.3615 < final_threshold 0.6
property,hasprohibition,islinkedtoasset,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4341; levenshtein=0.0000; semantic=0.4420; sequence_match=0.2069,False,0.3610,False,top-3 avg score 0.3610 < final_threshold 0.6
property,handlepolicyconflicts,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5544; levenshtein=0.1429; semantic=0.3211; sequence_match=0.2069,False,0.3608,False,top-3 avg score 0.3608 < final_threshold 0.6
property,inheritsfrom,expressedvia,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5258; sequence_match=0.0833,False,0.3605,False,top-3 avg score 0.3605 < final_threshold 0.6
property,andsequence,islinkedtoasset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4626; levenshtein=0.1333; semantic=0.3880; sequence_match=0.2308,False,0.3605,False,top-3 avg score 0.3605 < final_threshold 0.6
property,remedy,islinkedtoasset,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4889; levenshtein=0.1333; semantic=0.4018; sequence_match=0.1905,False,0.3604,False,top-3 avg score 0.3604 < final_threshold 0.6
property,partof,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1333; semantic=0.4790; sequence_match=0.1905,False,0.3602,False,top-3 avg score 0.3602 < final_threshold 0.6
property,onlyone,violatesprohibition,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5107; levenshtein=0.1053; semantic=0.4134; sequence_match=0.1538,False,0.3593,False,top-3 avg score 0.3593 < final_threshold 0.6
property,andsequence,specifiesduty,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.0769; semantic=0.4363; sequence_match=0.1667,False,0.3589,False,top-3 avg score 0.3589 < final_threshold 0.6
property,onlyone,activateduponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4105; levenshtein=0.1364; semantic=0.3872; sequence_match=0.2759,False,0.3579,False,top-3 avg score 0.3579 < final_threshold 0.6
property,onlyone,satisfiesconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4177; levenshtein=0.1579; semantic=0.4227; sequence_match=0.2308,False,0.3571,False,top-3 avg score 0.3571 < final_threshold 0.6
property,operand,isexclusive,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4113; levenshtein=0.0909; semantic=0.5475; sequence_match=0.1111,False,0.3566,False,top-3 avg score 0.3566 < final_threshold 0.6
property,targetpolicy,usesoperator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.0000; semantic=0.4251; sequence_match=0.1667,False,0.3565,False,top-3 avg score 0.3565 < final_threshold 0.6
property,obligation,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3944; levenshtein=0.0000; semantic=0.4918; sequence_match=0.1818,False,0.3560,False,top-3 avg score 0.3560 < final_threshold 0.6
property,operand,linkstopolicy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.1538; semantic=0.4606; sequence_match=0.2000,False,0.3557,False,top-3 avg score 0.3557 < final_threshold 0.6
property,remedy,usesoperator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5000; levenshtein=0.1667; semantic=0.3965; sequence_match=0.1111,False,0.3544,False,top-3 avg score 0.3544 < final_threshold 0.6
property,consequence,istypeof,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4024; sequence_match=0.1053,False,0.3538,False,top-3 avg score 0.3538 < final_threshold 0.6
property,remedy,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4872; sequence_match=0.1429,False,0.3535,False,top-3 avg score 0.3535 < final_threshold 0.6
property,hasprohibition,issubclassof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3730; levenshtein=0.1429; semantic=0.4545; sequence_match=0.2308,False,0.3528,False,top-3 avg score 0.3528 < final_threshold 0.6
property,andsequence,issubclassof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5076; levenshtein=0.0000; semantic=0.3732; sequence_match=0.1739,False,0.3516,False,top-3 avg score 0.3516 < final_threshold 0.6
property,onlyone,islinkedtoasset,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4460; levenshtein=0.2000; semantic=0.4064; sequence_match=0.1818,False,0.3508,False,top-3 avg score 0.3508 < final_threshold 0.6
property,onlyone,istypeof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.1250; semantic=0.4283; sequence_match=0.1333,False,0.3506,False,top-3 avg score 0.3506 < final_threshold 0.6
property,remedy,hascomponent,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.4677; sequence_match=0.1111,False,0.3503,False,top-3 avg score 0.3503 < final_threshold 0.6
property,failure,istypeof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5119; levenshtein=0.0000; semantic=0.4051; sequence_match=0.1333,False,0.3501,False,top-3 avg score 0.3501 < final_threshold 0.6
property,partof,linkstopolicy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.3397; sequence_match=0.2105,False,0.3486,False,top-3 avg score 0.3486 < final_threshold 0.6
property,assignee,ispartyto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1111; semantic=0.4690; sequence_match=0.1176,False,0.3483,False,top-3 avg score 0.3483 < final_threshold 0.6
property,and,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4747; levenshtein=0.0909; semantic=0.4267; sequence_match=0.1429,False,0.3481,False,top-3 avg score 0.3481 < final_threshold 0.6
property,failure,hasnestedconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.1053; semantic=0.4266; sequence_match=0.1538,False,0.3480,False,top-3 avg score 0.3480 < final_threshold 0.6
property,failure,isconsequenceof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4317; levenshtein=0.1333; semantic=0.4757; sequence_match=0.0909,False,0.3469,False,top-3 avg score 0.3469 < final_threshold 0.6
property,handlepolicyconflicts,isremedyfor,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4993; levenshtein=0.1429; semantic=0.3975; sequence_match=0.1250,False,0.3466,False,top-3 avg score 0.3466 < final_threshold 0.6
property,operand,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5591; sequence_match=0.1333,False,0.3459,False,top-3 avg score 0.3459 < final_threshold 0.6
property,and,containsconstraint,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4153; sequence_match=0.1905,False,0.3439,False,top-3 avg score 0.3439 < final_threshold 0.6
property,assignee,ispartof,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.4263; sequence_match=0.1250,False,0.3412,False,top-3 avg score 0.3412 < final_threshold 0.6
property,onlyone,ispartyto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.0000; semantic=0.4799; sequence_match=0.1250,False,0.3410,False,top-3 avg score 0.3410 < final_threshold 0.6
property,hasduty,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4476; levenshtein=0.1143; semantic=0.3845; sequence_match=0.1905,False,0.3409,False,top-3 avg score 0.3409 < final_threshold 0.6
property,hasaction,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.0833; semantic=0.4636; sequence_match=0.0952,False,0.3406,False,top-3 avg score 0.3406 < final_threshold 0.6
property,obligation,isremedyfor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0909; semantic=0.4636; sequence_match=0.0952,False,0.3398,False,top-3 avg score 0.3398 < final_threshold 0.6
property,partof,issubclassof,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.2500; semantic=0.4356; sequence_match=0.3333,False,0.3396,False,top-3 avg score 0.3396 < final_threshold 0.6
property,failure,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.0000; semantic=0.3954; sequence_match=0.1333,False,0.3396,False,top-3 avg score 0.3396 < final_threshold 0.6
property,consequence,violatesprohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3658; levenshtein=0.1053; semantic=0.5177; sequence_match=0.1333,False,0.3389,False,top-3 avg score 0.3389 < final_threshold 0.6
property,target,specifiesconflictresolutionstrategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4175; levenshtein=0.0857; semantic=0.4513; sequence_match=0.1463,False,0.3384,False,top-3 avg score 0.3384 < final_threshold 0.6
property,partof,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5254; levenshtein=0.1143; semantic=0.3426; sequence_match=0.1463,False,0.3381,False,top-3 avg score 0.3381 < final_threshold 0.6
property,target,expressedvia,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3333; levenshtein=0.1667; semantic=0.5137; sequence_match=0.1111,False,0.3379,False,top-3 avg score 0.3379 < final_threshold 0.6
property,function,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.0000; semantic=0.5087; sequence_match=0.1000,False,0.3372,False,top-3 avg score 0.3372 < final_threshold 0.6
property,target,linkstopolicy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4145; levenshtein=0.0769; semantic=0.4902; sequence_match=0.1053,False,0.3367,False,top-3 avg score 0.3367 < final_threshold 0.6
property,handlepolicyconflicts,ispartyto,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4646; levenshtein=0.1429; semantic=0.4015; sequence_match=0.1333,False,0.3363,False,top-3 avg score 0.3363 < final_threshold 0.6
property,handlepolicyconflicts,usesoperator,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4849; levenshtein=0.1429; semantic=0.3786; sequence_match=0.1212,False,0.3355,False,top-3 avg score 0.3355 < final_threshold 0.6
property,handlepolicyconflicts,issubclassof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1429; semantic=0.3329; sequence_match=0.1818,False,0.3329,False,top-3 avg score 0.3329 < final_threshold 0.6
property,consequence,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4848; sequence_match=0.1053,False,0.3318,False,top-3 avg score 0.3318 < final_threshold 0.6
property,and,isconsequenceof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.0667; semantic=0.4167; sequence_match=0.1111,False,0.3315,False,top-3 avg score 0.3315 < final_threshold 0.6
property,operand,issubclassof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4087; levenshtein=0.0833; semantic=0.4745; sequence_match=0.1053,False,0.3295,False,top-3 avg score 0.3295 < final_threshold 0.6
property,andsequence,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0000; semantic=0.4006; sequence_match=0.0909,False,0.3280,False,top-3 avg score 0.3280 < final_threshold 0.6
property,and,linkstopolicy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.3882; sequence_match=0.1250,False,0.3278,False,top-3 avg score 0.3278 < final_threshold 0.6
property,targetpolicy,expressedvia,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4229; sequence_match=0.0833,False,0.3261,False,top-3 avg score 0.3261 < final_threshold 0.6
property,remedy,satisfiesconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4064; levenshtein=0.0526; semantic=0.4903; sequence_match=0.0800,False,0.3256,False,top-3 avg score 0.3256 < final_threshold 0.6
property,function,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5180; sequence_match=0.1250,False,0.3254,False,top-3 avg score 0.3254 < final_threshold 0.6
property,remedy,violatesprohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4064; levenshtein=0.0526; semantic=0.4895; sequence_match=0.0800,False,0.3253,False,top-3 avg score 0.3253 < final_threshold 0.6
property,failure,linkstopolicy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3132; levenshtein=0.0769; semantic=0.4611; sequence_match=0.2000,False,0.3248,False,top-3 avg score 0.3248 < final_threshold 0.6
property,consequence,ispartyto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4007; levenshtein=0.0909; semantic=0.4726; sequence_match=0.1000,False,0.3244,False,top-3 avg score 0.3244 < final_threshold 0.6
property,remedy,istypeof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.4651; sequence_match=0.1429,False,0.3230,False,top-3 avg score 0.3230 < final_threshold 0.6
property,target,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.0667; semantic=0.4597; sequence_match=0.0952,False,0.3220,False,top-3 avg score 0.3220 < final_threshold 0.6
property,targetpolicy,isconsequenceof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3722; levenshtein=0.0667; semantic=0.4442; sequence_match=0.1481,False,0.3215,False,top-3 avg score 0.3215 < final_threshold 0.6
property,consequence,issubclassof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3965; levenshtein=0.0000; semantic=0.3918; sequence_match=0.1739,False,0.3207,False,top-3 avg score 0.3207 < final_threshold 0.6
property,andsequence,specifiesconflictresolutionstrategy,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4693; levenshtein=0.1429; semantic=0.3439; sequence_match=0.0870,False,0.3187,False,top-3 avg score 0.3187 < final_threshold 0.6
property,failure,issubclassof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4484; levenshtein=0.0833; semantic=0.3988; sequence_match=0.1053,False,0.3175,False,top-3 avg score 0.3175 < final_threshold 0.6
property,onlyone,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.3950; sequence_match=0.1333,False,0.3170,False,top-3 avg score 0.3170 < final_threshold 0.6
property,consequence,ispartof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4335; sequence_match=0.1053,False,0.3147,False,top-3 avg score 0.3147 < final_threshold 0.6
property,onlyone,usesoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3175; levenshtein=0.1667; semantic=0.4032; sequence_match=0.2105,False,0.3104,False,top-3 avg score 0.3104 < final_threshold 0.6
property,onlyone,expressedvia,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4087; levenshtein=0.0833; semantic=0.4161; sequence_match=0.1053,False,0.3100,False,top-3 avg score 0.3100 < final_threshold 0.6
property,targetpolicy,issubclassof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3889; levenshtein=0.0000; semantic=0.3712; sequence_match=0.1667,False,0.3089,False,top-3 avg score 0.3089 < final_threshold 0.6
property,onlyone,specifiesduty,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.4138; sequence_match=0.1000,False,0.3068,False,top-3 avg score 0.3068 < final_threshold 0.6
property,andsequence,violatesprohibition,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3658; levenshtein=0.1053; semantic=0.4056; sequence_match=0.1333,False,0.3016,False,top-3 avg score 0.3016 < final_threshold 0.6
property,onlyone,issubclassof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4087; levenshtein=0.0833; semantic=0.3906; sequence_match=0.1053,False,0.3015,False,top-3 avg score 0.3015 < final_threshold 0.6
property,or,istypeof,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.5576; sequence_match=0.2000,False,0.2942,False,top-3 avg score 0.2942 < final_threshold 0.6
property,onlyone,isremedyfor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.4169; sequence_match=0.1111,False,0.2835,False,top-3 avg score 0.2835 < final_threshold 0.6
property,handlepolicyconflicts,expressedvia,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4246; levenshtein=0.0952; semantic=0.3279; sequence_match=0.0606,False,0.2826,False,top-3 avg score 0.2826 < final_threshold 0.6
property,operand,hasduty,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5601; sequence_match=0.2857,False,0.2819,False,top-3 avg score 0.2819 < final_threshold 0.6
property,andsequence,ispartyto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0909; semantic=0.4429; sequence_match=0.1000,False,0.2814,False,top-3 avg score 0.2814 < final_threshold 0.6
property,andsequence,ispartof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4255; sequence_match=0.1053,False,0.2805,False,top-3 avg score 0.2805 < final_threshold 0.6
property,and,specifiesconflictresolutionstrategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4540; levenshtein=0.0286; semantic=0.3330; sequence_match=0.0526,False,0.2799,False,top-3 avg score 0.2799 < final_threshold 0.6
property,remedy,hasrole,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5281; sequence_match=0.3077,False,0.2786,False,top-3 avg score 0.2786 < final_threshold 0.6
property,or,satisfiesconstraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1053; semantic=0.5244; sequence_match=0.1905,False,0.2734,False,top-3 avg score 0.2734 < final_threshold 0.6
property,or,hasnestedconstraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1053; semantic=0.4935; sequence_match=0.1905,False,0.2631,False,top-3 avg score 0.2631 < final_threshold 0.6
property,or,activateduponfailureof,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.4812; sequence_match=0.1667,False,0.2463,False,top-3 avg score 0.2463 < final_threshold 0.6
property,or,linkstopolicy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0769; semantic=0.4943; sequence_match=0.1333,False,0.2349,False,top-3 avg score 0.2349 < final_threshold 0.6
property,or,issubclassof,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4701; sequence_match=0.1429,False,0.2321,False,top-3 avg score 0.2321 < final_threshold 0.6
property,onlyone,hasduty,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5181; sequence_match=0.1429,False,0.2203,False,top-3 avg score 0.2203 < final_threshold 0.6
property,or,islinkedtoasset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0667; semantic=0.4763; sequence_match=0.1176,False,0.2202,False,top-3 avg score 0.2202 < final_threshold 0.6
property,and,specifiesduty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0769; semantic=0.4549; sequence_match=0.1250,False,0.2190,False,top-3 avg score 0.2190 < final_threshold 0.6
property,and,expressedvia,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4309; sequence_match=0.1333,False,0.2159,False,top-3 avg score 0.2159 < final_threshold 0.6
property,and,usesoperator,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4307; sequence_match=0.1333,False,0.2158,False,top-3 avg score 0.2158 < final_threshold 0.6
property,target,issubclassof,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.4423; sequence_match=0.1111,False,0.2122,False,top-3 avg score 0.2122 < final_threshold 0.6
property,or,isexclusive,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6297; sequence_match=0.0000,False,0.2099,False,top-3 avg score 0.2099 < final_threshold 0.6
property,remedy,hasconstraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5208; sequence_match=0.1053,False,0.2087,False,top-3 avg score 0.2087 < final_threshold 0.6
property,remedy,ispartof,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4682; sequence_match=0.1429,False,0.2037,False,top-3 avg score 0.2037 < final_threshold 0.6
property,remedy,linkstopolicy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0769; semantic=0.4232; sequence_match=0.1053,False,0.2018,False,top-3 avg score 0.2018 < final_threshold 0.6
property,or,hasduty,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6015; sequence_match=0.0000,False,0.2005,False,top-3 avg score 0.2005 < final_threshold 0.6
property,and,issubclassof,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0833; semantic=0.3766; sequence_match=0.1333,False,0.1978,False,top-3 avg score 0.1978 < final_threshold 0.6
property,remedy,containsconstraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4551; sequence_match=0.0833,False,0.1795,False,top-3 avg score 0.1795 < final_threshold 0.6
property,and,isexclusive,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5346; sequence_match=0.0000,False,0.1782,False,top-3 avg score 0.1782 < final_threshold 0.6
property,or,specifiesduty,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5335; sequence_match=0.0000,False,0.1778,False,top-3 avg score 0.1778 < final_threshold 0.6
property,onlyone,hasright,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5260; sequence_match=0.0000,False,0.1753,False,top-3 avg score 0.1753 < final_threshold 0.6
property,partof,isexclusive,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5112; sequence_match=0.0000,False,0.1704,False,top-3 avg score 0.1704 < final_threshold 0.6
property,and,istypeof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4551; sequence_match=0.0000,False,0.1517,False,top-3 avg score 0.1517 < final_threshold 0.6
property,remedy,issubclassof,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.3753; sequence_match=0.0000,False,0.1251,False,top-3 avg score 0.1251 < final_threshold 0.6
