prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,hasPolicy,has policy,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,prohibition,has prohibition,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8680; levenshtein=0.7857; semantic=0.8858; sequence_match=0.8800,False,0.8779,True,selected
ObjectProperty,duty,has role,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6016; sequence_match=0.0000,False,0.2005,False,top-3 avg score 0.2005 < final_threshold 0.7
ObjectProperty,or,has duty,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5772; sequence_match=0.0000,False,0.1924,False,top-3 avg score 0.1924 < final_threshold 0.7
ObjectProperty,conflict,has remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5713; sequence_match=0.0000,False,0.1904,False,top-3 avg score 0.1904 < final_threshold 0.7
ObjectProperty,duty,has permission,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5694; sequence_match=0.0000,False,0.1898,False,top-3 avg score 0.1898 < final_threshold 0.7
ObjectProperty,Only One,has party,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4337; sequence_match=0.1333,False,0.189,False,top-3 avg score 0.1890 < final_threshold 0.7
ObjectProperty,remedy,has logical operator,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0556; semantic=0.4068; sequence_match=0.0833,False,0.1819,False,top-3 avg score 0.1819 < final_threshold 0.7
ObjectProperty,or,has asset,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5399; sequence_match=0.0000,False,0.18,False,top-3 avg score 0.1800 < final_threshold 0.7
ObjectProperty,function,has remedy,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5107; sequence_match=0.0000,False,0.1702,False,top-3 avg score 0.1702 < final_threshold 0.7
ObjectProperty,or,has sequencing,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4811; sequence_match=0.0000,False,0.1604,False,top-3 avg score 0.1604 < final_threshold 0.7
ObjectProperty,target,is policy of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4447; sequence_match=0.0000,False,0.1482,False,top-3 avg score 0.1482 < final_threshold 0.7
ObjectProperty,and,is policy of,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.3740; sequence_match=0.0000,False,0.1247,False,top-3 avg score 0.1247 < final_threshold 0.7
