role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,has license,haslicense,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.9318; sequence_match=1.0000,True,1.0000,True,selected
property,has version,hasversion,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=0.9590; sequence_match=1.0000,True,1.0000,True,selected
property,has release date,releasedate,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8074; levenshtein=0.7857; semantic=0.8953; sequence_match=0.8800,False,0.8609,True,selected
property,has download location,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4795; levenshtein=0.1053; semantic=0.4912; sequence_match=0.1600,False,0.3769,False,top-3 avg score 0.3769 < final_threshold 0.6
property,has format specification,usewith,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5139; levenshtein=0.1818; semantic=0.4346; sequence_match=0.0690,False,0.3767,False,top-3 avg score 0.3767 < final_threshold 0.6
property,is developed by,isinputfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.3831; sequence_match=0.2609,False,0.3766,False,top-3 avg score 0.3766 < final_threshold 0.6
property,has interface,exportsto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.5225; sequence_match=0.1905,False,0.3765,False,top-3 avg score 0.3765 < final_threshold 0.6
property,has support url,canread,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4799; levenshtein=0.1538; semantic=0.4493; sequence_match=0.2000,False,0.3764,False,top-3 avg score 0.3764 < final_threshold 0.6
property,is software for,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.1538; semantic=0.4222; sequence_match=0.2105,False,0.3761,False,top-3 avg score 0.3761 < final_threshold 0.6
property,has specified data input,availableas,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4993; levenshtein=0.1429; semantic=0.4852; sequence_match=0.1250,False,0.3758,False,top-3 avg score 0.3758 < final_threshold 0.6
property,has specified data output,canprocess,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4576; levenshtein=0.1364; semantic=0.4822; sequence_match=0.1875,False,0.3758,False,top-3 avg score 0.3758 < final_threshold 0.6
property,has license,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4741; levenshtein=0.0000; semantic=0.5479; sequence_match=0.1053,False,0.3757,False,top-3 avg score 0.3757 < final_threshold 0.6
property,has output,usewith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5026; levenshtein=0.1111; semantic=0.4993; sequence_match=0.1250,False,0.3756,False,top-3 avg score 0.3756 < final_threshold 0.6
property,has website homepage,createdby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.4254; sequence_match=0.2222,False,0.3751,False,top-3 avg score 0.3751 < final_threshold 0.6
property,has download location,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4415; levenshtein=0.1579; semantic=0.4430; sequence_match=0.2400,False,0.3749,False,top-3 avg score 0.3749 < final_threshold 0.6
property,is developed by,hasurl,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0769; semantic=0.4175; sequence_match=0.2105,False,0.3746,False,top-3 avg score 0.3746 < final_threshold 0.6
property,has website homepage,canexport,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4286; sequence_match=0.2222,False,0.3743,False,top-3 avg score 0.3743 < final_threshold 0.6
property,is developed by,support,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4808; sequence_match=0.2000,False,0.3743,False,top-3 avg score 0.3743 < final_threshold 0.6
property,has specified data input,canprocess,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4619; levenshtein=0.1429; semantic=0.4671; sequence_match=0.1935,False,0.3742,False,top-3 avg score 0.3742 < final_threshold 0.6
property,has specified data output,developed,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4588; levenshtein=0.1818; semantic=0.4674; sequence_match=0.1935,False,0.3732,False,top-3 avg score 0.3732 < final_threshold 0.6
property,implements,hasmodification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1333; semantic=0.5688; sequence_match=0.1600,False,0.3726,False,top-3 avg score 0.3726 < final_threshold 0.6
property,has website homepage,canread,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4656; levenshtein=0.1667; semantic=0.4112; sequence_match=0.2400,False,0.3723,False,top-3 avg score 0.3723 < final_threshold 0.6
property,has specified data output,availableas,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4949; levenshtein=0.1364; semantic=0.4843; sequence_match=0.1212,False,0.3719,False,top-3 avg score 0.3719 < final_threshold 0.6
property,has license,createdby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.4717; sequence_match=0.2105,False,0.3718,False,top-3 avg score 0.3718 < final_threshold 0.6
property,is software for,canread,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.3714; sequence_match=0.3000,False,0.3711,False,top-3 avg score 0.3711 < final_threshold 0.6
property,implements,canexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.4676; sequence_match=0.2105,False,0.3705,False,top-3 avg score 0.3705 < final_threshold 0.6
property,has website homepage,runson,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4815; levenshtein=0.1111; semantic=0.4629; sequence_match=0.1667,False,0.3704,False,top-3 avg score 0.3704 < final_threshold 0.6
property,has website homepage,support,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4206; levenshtein=0.1111; semantic=0.5288; sequence_match=0.1600,False,0.3698,False,top-3 avg score 0.3698 < final_threshold 0.6
property,has license,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.5508; sequence_match=0.1111,False,0.3697,False,top-3 avg score 0.3697 < final_threshold 0.6
property,has interface,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.1667; semantic=0.5520; sequence_match=0.2222,False,0.3692,False,top-3 avg score 0.3692 < final_threshold 0.6
property,has input,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0000; semantic=0.5656; sequence_match=0.1250,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.6
property,has interface,collaboratewith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4500; levenshtein=0.1333; semantic=0.4339; sequence_match=0.2222,False,0.3687,False,top-3 avg score 0.3687 < final_threshold 0.6
property,has format specification,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5177; levenshtein=0.0909; semantic=0.4321; sequence_match=0.1538,False,0.3679,False,top-3 avg score 0.3679 < final_threshold 0.6
property,has support url,availableas,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4452; levenshtein=0.0769; semantic=0.4917; sequence_match=0.1667,False,0.3679,False,top-3 avg score 0.3679 < final_threshold 0.6
property,has version,createdby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.0000; semantic=0.4592; sequence_match=0.2105,False,0.3677,False,top-3 avg score 0.3677 < final_threshold 0.6
property,has documentation,workswith,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3981; levenshtein=0.1250; semantic=0.5732; sequence_match=0.0800,False,0.3654,False,top-3 avg score 0.3654 < final_threshold 0.6
property,has release date,workswith,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4048; levenshtein=0.2143; semantic=0.4754; sequence_match=0.0870,False,0.3648,False,top-3 avg score 0.3648 < final_threshold 0.6
property,has format specification,availableas,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4949; levenshtein=0.1818; semantic=0.4176; sequence_match=0.1212,False,0.3648,False,top-3 avg score 0.3648 < final_threshold 0.6
property,has support url,ispublished,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4738; levenshtein=0.1538; semantic=0.4654; sequence_match=0.0833,False,0.3644,False,top-3 avg score 0.3644 < final_threshold 0.6
property,has support url,cangetfrom,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4859; levenshtein=0.1538; semantic=0.4328; sequence_match=0.1739,False,0.3642,False,top-3 avg score 0.3642 < final_threshold 0.6
property,is developed by,cangetfrom,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4513; levenshtein=0.0769; semantic=0.4634; sequence_match=0.1739,False,0.3629,False,top-3 avg score 0.3629 < final_threshold 0.6
property,is developed by,hasoutputformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4769; levenshtein=0.0667; semantic=0.3971; sequence_match=0.2143,False,0.3628,False,top-3 avg score 0.3628 < final_threshold 0.6
property,has download location,createdby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4425; levenshtein=0.0526; semantic=0.4304; sequence_match=0.2143,False,0.3624,False,top-3 avg score 0.3624 < final_threshold 0.6
property,has output,canread,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.5435; sequence_match=0.1250,False,0.3622,False,top-3 avg score 0.3622 < final_threshold 0.6
property,has specified data input,cangetfrom,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4460; levenshtein=0.1429; semantic=0.4462; sequence_match=0.1935,False,0.3619,False,top-3 avg score 0.3619 < final_threshold 0.6
property,has format specification,ispublished,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4394; levenshtein=0.1364; semantic=0.4645; sequence_match=0.1818,False,0.3619,False,top-3 avg score 0.3619 < final_threshold 0.6
property,is developed by,availableat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4797; levenshtein=0.0769; semantic=0.4387; sequence_match=0.1667,False,0.3617,False,top-3 avg score 0.3617 < final_threshold 0.6
property,has interface,ispublished,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.0833; semantic=0.5135; sequence_match=0.1739,False,0.3613,False,top-3 avg score 0.3613 < final_threshold 0.6
property,has specified data output,develops,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3939; levenshtein=0.1818; semantic=0.5020; sequence_match=0.0667,False,0.3593,False,top-3 avg score 0.3593 < final_threshold 0.6
property,implements,hasurl,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.0000; semantic=0.5303; sequence_match=0.1250,False,0.3592,False,top-3 avg score 0.3592 < final_threshold 0.6
property,has specified data output,collaboratewith,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5073; levenshtein=0.1364; semantic=0.3538; sequence_match=0.2162,False,0.3591,False,top-3 avg score 0.3591 < final_threshold 0.6
property,implements,collaboratewith,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3889; levenshtein=0.2000; semantic=0.4864; sequence_match=0.1600,False,0.3584,False,top-3 avg score 0.3584 < final_threshold 0.6
property,has version,collaboratewith,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5444; levenshtein=0.1333; semantic=0.3960; sequence_match=0.0800,False,0.3579,False,top-3 avg score 0.3579 < final_threshold 0.6
property,has download location,workswith,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4729; levenshtein=0.1579; semantic=0.4426; sequence_match=0.0714,False,0.3578,False,top-3 avg score 0.3578 < final_threshold 0.6
property,uses platform,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.0769; semantic=0.4494; sequence_match=0.1600,False,0.3577,False,top-3 avg score 0.3577 < final_threshold 0.6
property,uses software,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4306; levenshtein=0.0833; semantic=0.5421; sequence_match=0.1000,False,0.3575,False,top-3 avg score 0.3575 < final_threshold 0.6
property,has support url,createdby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4587; levenshtein=0.0000; semantic=0.4310; sequence_match=0.1818,False,0.3572,False,top-3 avg score 0.3572 < final_threshold 0.6
property,has license,exportsto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.0000; semantic=0.5621; sequence_match=0.1053,False,0.3570,False,top-3 avg score 0.3570 < final_threshold 0.6
property,is developed by,hasformat,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4587; levenshtein=0.0769; semantic=0.4292; sequence_match=0.1818,False,0.3566,False,top-3 avg score 0.3566 < final_threshold 0.6
property,uses software,hasurl,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.1667; semantic=0.5120; sequence_match=0.2222,False,0.3558,False,top-3 avg score 0.3558 < final_threshold 0.6
property,has output,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0000; semantic=0.5109; sequence_match=0.1111,False,0.3555,False,top-3 avg score 0.3555 < final_threshold 0.6
property,implements,haslocation,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4626; sequence_match=0.1905,False,0.3554,False,top-3 avg score 0.3554 < final_threshold 0.6
property,has support url,providesediting,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4415; levenshtein=0.0667; semantic=0.4817; sequence_match=0.1429,False,0.3553,False,top-3 avg score 0.3553 < final_threshold 0.6
property,has download location,cangetfrom,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3749; levenshtein=0.1579; semantic=0.4151; sequence_match=0.2759,False,0.3553,False,top-3 avg score 0.3553 < final_threshold 0.6
property,is developed by,availableas,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4797; levenshtein=0.0769; semantic=0.4171; sequence_match=0.1667,False,0.3545,False,top-3 avg score 0.3545 < final_threshold 0.6
property,is developed by,exportsto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.1538; semantic=0.4711; sequence_match=0.1818,False,0.3544,False,top-3 avg score 0.3544 < final_threshold 0.6
property,has interface,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0833; semantic=0.5068; sequence_match=0.2222,False,0.3541,False,top-3 avg score 0.3541 < final_threshold 0.6
property,has specified data input,exportsto,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4616; levenshtein=0.0952; semantic=0.4655; sequence_match=0.1333,False,0.3535,False,top-3 avg score 0.3535 < final_threshold 0.6
property,is developed by,hasmodification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4415; levenshtein=0.0667; semantic=0.4761; sequence_match=0.1429,False,0.3535,False,top-3 avg score 0.3535 < final_threshold 0.6
property,has interface,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.0000; semantic=0.5390; sequence_match=0.0952,False,0.3534,False,top-3 avg score 0.3534 < final_threshold 0.6
property,has documentation,availableas,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3756; levenshtein=0.1250; semantic=0.5344; sequence_match=0.1481,False,0.3527,False,top-3 avg score 0.3527 < final_threshold 0.6
property,has output,isfree,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1111; semantic=0.4963; sequence_match=0.1333,False,0.3518,False,top-3 avg score 0.3518 < final_threshold 0.6
property,has input,developed,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4120; levenshtein=0.1111; semantic=0.5257; sequence_match=0.1176,False,0.3518,False,top-3 avg score 0.3518 < final_threshold 0.6
property,has support url,availableat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.0769; semantic=0.4982; sequence_match=0.1667,False,0.3517,False,top-3 avg score 0.3517 < final_threshold 0.6
property,is developed by,usewith,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4545; sequence_match=0.1000,False,0.3501,False,top-3 avg score 0.3501 < final_threshold 0.6
property,is software for,developed,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4587; levenshtein=0.0769; semantic=0.4094; sequence_match=0.1818,False,0.3500,False,top-3 avg score 0.3500 < final_threshold 0.6
property,has license,outputs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4143; levenshtein=0.1000; semantic=0.5158; sequence_match=0.1176,False,0.3492,False,top-3 avg score 0.3492 < final_threshold 0.6
property,has version,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5068; sequence_match=0.1053,False,0.3485,False,top-3 avg score 0.3485 < final_threshold 0.6
property,is developed by,canexport,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.1538; semantic=0.4480; sequence_match=0.1818,False,0.3467,False,top-3 avg score 0.3467 < final_threshold 0.6
property,has license,collaboratewith,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4722; levenshtein=0.1333; semantic=0.4316; sequence_match=0.0800,False,0.3457,False,top-3 avg score 0.3457 < final_threshold 0.6
property,has specified data input,develops,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3968; levenshtein=0.1429; semantic=0.4958; sequence_match=0.0690,False,0.3452,False,top-3 avg score 0.3452 < final_threshold 0.6
property,has input,collaboratewith,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4611; levenshtein=0.1333; semantic=0.4366; sequence_match=0.0870,False,0.3437,False,top-3 avg score 0.3437 < final_threshold 0.6
property,has support url,usewith,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4313; sequence_match=0.1000,False,0.3424,False,top-3 avg score 0.3424 < final_threshold 0.6
property,has format specification,createdby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3754; levenshtein=0.1818; semantic=0.3924; sequence_match=0.2581,False,0.3420,False,top-3 avg score 0.3420 < final_threshold 0.6
property,implements,canread,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4143; levenshtein=0.1000; semantic=0.4920; sequence_match=0.1176,False,0.3413,False,top-3 avg score 0.3413 < final_threshold 0.6
property,has specified data input,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4048; levenshtein=0.0952; semantic=0.4706; sequence_match=0.1481,False,0.3412,False,top-3 avg score 0.3412 < final_threshold 0.6
property,is software for,createdby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.1538; semantic=0.4296; sequence_match=0.1818,False,0.3406,False,top-3 avg score 0.3406 < final_threshold 0.6
property,has format specification,runson,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4343; levenshtein=0.1818; semantic=0.3731; sequence_match=0.2143,False,0.3406,False,top-3 avg score 0.3406 < final_threshold 0.6
property,uses software,availableat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.0833; semantic=0.4512; sequence_match=0.1739,False,0.3405,False,top-3 avg score 0.3405 < final_threshold 0.6
property,has version,outputs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4143; levenshtein=0.1000; semantic=0.4887; sequence_match=0.1176,False,0.3402,False,top-3 avg score 0.3402 < final_threshold 0.6
property,has support url,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.0769; semantic=0.5010; sequence_match=0.0952,False,0.3401,False,top-3 avg score 0.3401 < final_threshold 0.6
property,implements,cangetfrom,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.4976; sequence_match=0.1000,False,0.3399,False,top-3 avg score 0.3399 < final_threshold 0.6
property,has input,isfoss,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.5104; sequence_match=0.1429,False,0.3381,False,top-3 avg score 0.3381 < final_threshold 0.6
property,has download location,exportsto,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3850; levenshtein=0.1579; semantic=0.4714; sequence_match=0.1429,False,0.3381,False,top-3 avg score 0.3381 < final_threshold 0.6
property,is software for,canprocess,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.0769; semantic=0.4399; sequence_match=0.1739,False,0.3377,False,top-3 avg score 0.3377 < final_threshold 0.6
property,has format specification,develops,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.0455; semantic=0.4664; sequence_match=0.0667,False,0.3368,False,top-3 avg score 0.3368 < final_threshold 0.6
property,has format specification,developed,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3788; levenshtein=0.0909; semantic=0.4356; sequence_match=0.1935,False,0.3360,False,top-3 avg score 0.3360 < final_threshold 0.6
property,is developed by,collaboratewith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4415; levenshtein=0.0667; semantic=0.4949; sequence_match=0.0714,False,0.3359,False,top-3 avg score 0.3359 < final_threshold 0.6
property,has release date,cangetfrom,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.1429; semantic=0.4473; sequence_match=0.1667,False,0.3359,False,top-3 avg score 0.3359 < final_threshold 0.6
property,is developed by,workswith,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3960; levenshtein=0.0000; semantic=0.5177; sequence_match=0.0909,False,0.3349,False,top-3 avg score 0.3349 < final_threshold 0.6
property,uses software,availableas,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4495; levenshtein=0.0833; semantic=0.4678; sequence_match=0.0870,False,0.3347,False,top-3 avg score 0.3347 < final_threshold 0.6
property,uses software,hasvalidinput,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3825; levenshtein=0.0769; semantic=0.4577; sequence_match=0.1600,False,0.3334,False,top-3 avg score 0.3334 < final_threshold 0.6
property,has download location,ispublished,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3581; levenshtein=0.1053; semantic=0.5088; sequence_match=0.1333,False,0.3334,False,top-3 avg score 0.3334 < final_threshold 0.6
property,is software for,outputs,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4420; levenshtein=0.1538; semantic=0.4041; sequence_match=0.1000,False,0.3333,False,top-3 avg score 0.3333 < final_threshold 0.6
property,has interface,outputs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3175; levenshtein=0.0833; semantic=0.5741; sequence_match=0.1053,False,0.3323,False,top-3 avg score 0.3323 < final_threshold 0.6
property,has specified data output,runson,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0909; semantic=0.4408; sequence_match=0.1429,False,0.3292,False,top-3 avg score 0.3292 < final_threshold 0.6
property,is developed by,canprocess,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3991; levenshtein=0.1538; semantic=0.4339; sequence_match=0.0870,False,0.3289,False,top-3 avg score 0.3289 < final_threshold 0.6
property,has release date,outputs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4048; levenshtein=0.0714; semantic=0.4837; sequence_match=0.0952,False,0.3279,False,top-3 avg score 0.3279 < final_threshold 0.6
property,has interface,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3056; levenshtein=0.0833; semantic=0.5764; sequence_match=0.1000,False,0.3273,False,top-3 avg score 0.3273 < final_threshold 0.6
property,has input,isfree,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3611; levenshtein=0.1250; semantic=0.4769; sequence_match=0.1429,False,0.3269,False,top-3 avg score 0.3269 < final_threshold 0.6
property,has download location,usewith,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4177; levenshtein=0.1579; semantic=0.4033; sequence_match=0.0769,False,0.3263,False,top-3 avg score 0.3263 < final_threshold 0.6
property,has release date,isinputfor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3937; levenshtein=0.0714; semantic=0.4177; sequence_match=0.1667,False,0.3260,False,top-3 avg score 0.3260 < final_threshold 0.6
property,is software for,hasvalidinput,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4359; levenshtein=0.0769; semantic=0.3857; sequence_match=0.1538,False,0.3252,False,top-3 avg score 0.3252 < final_threshold 0.6
property,uses platform,canread,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3175; levenshtein=0.0833; semantic=0.4446; sequence_match=0.2105,False,0.3242,False,top-3 avg score 0.3242 < final_threshold 0.6
property,has download location,isinputfor,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3749; levenshtein=0.2105; semantic=0.3819; sequence_match=0.1379,False,0.3224,False,top-3 avg score 0.3224 < final_threshold 0.6
property,uses platform,availableas,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2828; levenshtein=0.1667; semantic=0.5035; sequence_match=0.1739,False,0.3201,False,top-3 avg score 0.3201 < final_threshold 0.6
property,is software for,availableat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3904; levenshtein=0.0769; semantic=0.4003; sequence_match=0.1667,False,0.3191,False,top-3 avg score 0.3191 < final_threshold 0.6
property,has specified data input,workswith,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3783; levenshtein=0.0952; semantic=0.4815; sequence_match=0.0667,False,0.3184,False,top-3 avg score 0.3184 < final_threshold 0.6
property,is software for,availableas,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.0769; semantic=0.3963; sequence_match=0.1667,False,0.3177,False,top-3 avg score 0.3177 < final_threshold 0.6
property,has release date,runson,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3254; levenshtein=0.1429; semantic=0.4830; sequence_match=0.1000,False,0.3171,False,top-3 avg score 0.3171 < final_threshold 0.6
property,is software for,releasedate,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3904; levenshtein=0.0769; semantic=0.3859; sequence_match=0.1667,False,0.3143,False,top-3 avg score 0.3143 < final_threshold 0.6
property,has download location,uses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4342; levenshtein=0.0526; semantic=0.4178; sequence_match=0.0870,False,0.3130,False,top-3 avg score 0.3130 < final_threshold 0.6
property,has download location,isfree,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4064; levenshtein=0.0526; semantic=0.4516; sequence_match=0.0800,False,0.3127,False,top-3 avg score 0.3127 < final_threshold 0.6
property,is developed by,hasinputformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3645; levenshtein=0.0714; semantic=0.3944; sequence_match=0.1481,False,0.3024,False,top-3 avg score 0.3024 < final_threshold 0.6
property,has specified data output,workswith,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3754; levenshtein=0.0909; semantic=0.4353; sequence_match=0.0645,False,0.3005,False,top-3 avg score 0.3005 < final_threshold 0.6
property,implements,hasoutputformat,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2778; levenshtein=0.0667; semantic=0.4592; sequence_match=0.1600,False,0.2990,False,top-3 avg score 0.2990 < final_threshold 0.6
property,has download location,outputs,semantic+jaro_winkler+levenshtein,jaro_winkler=0.2970; levenshtein=0.1053; semantic=0.4937; sequence_match=0.0769,False,0.2986,False,top-3 avg score 0.2986 < final_threshold 0.6
property,has website homepage,outputs,semantic+jaro_winkler+levenshtein,jaro_winkler=0.2989; levenshtein=0.1111; semantic=0.4454; sequence_match=0.0800,False,0.2852,False,top-3 avg score 0.2852 < final_threshold 0.6
property,is developed by,canread,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3132; levenshtein=0.1538; semantic=0.3765; sequence_match=0.1000,False,0.2812,False,top-3 avg score 0.2812 < final_threshold 0.6
property,is software for,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3013; levenshtein=0.0769; semantic=0.4313; sequence_match=0.0952,False,0.2759,False,top-3 avg score 0.2759 < final_threshold 0.6
property,has support url,developed,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2920; levenshtein=0.0769; semantic=0.4440; sequence_match=0.0909,False,0.2756,False,top-3 avg score 0.2756 < final_threshold 0.6
property,is developed by,outputs,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3132; levenshtein=0.0769; semantic=0.4123; sequence_match=0.1000,False,0.2752,False,top-3 avg score 0.2752 < final_threshold 0.6
