role,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
property,hasduty,hasduty,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasconstraint,hasconstraint,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,hasoperator,hasoperator,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0000,True,selected
property,consequence,hasconsequence,semantic+sequence_match+jaro_winkler,jaro_winkler=0.8680; levenshtein=0.7857; semantic=0.9272; sequence_match=0.8800,False,0.8917,True,selected
property,onlyone,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.4861; sequence_match=0.1333,False,0.3474,False,top-3 avg score 0.3474 < final_threshold 0.6
property,handlepolicyconflicts,isremedyfor,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4993; levenshtein=0.1429; semantic=0.3975; sequence_match=0.1250,False,0.3466,False,top-3 avg score 0.3466 < final_threshold 0.6
property,operand,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3452; levenshtein=0.1250; semantic=0.5591; sequence_match=0.1333,False,0.3459,False,top-3 avg score 0.3459 < final_threshold 0.6
property,obligation,hasremedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.0000; semantic=0.5275; sequence_match=0.1053,False,0.3455,False,top-3 avg score 0.3455 < final_threshold 0.6
property,targetpolicy,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.4292; sequence_match=0.1905,False,0.3455,False,top-3 avg score 0.3455 < final_threshold 0.6
property,and,haslogicaloperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.0556; semantic=0.4771; sequence_match=0.0952,False,0.3451,False,top-3 avg score 0.3451 < final_threshold 0.6
property,onlyone,hasremedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4896; sequence_match=0.1250,False,0.3442,False,top-3 avg score 0.3442 < final_threshold 0.6
property,obligation,expressesconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3749; levenshtein=0.1053; semantic=0.5169; sequence_match=0.1379,False,0.3432,False,top-3 avg score 0.3432 < final_threshold 0.6
property,assignee,ispartof,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4722; levenshtein=0.1250; semantic=0.4263; sequence_match=0.1250,False,0.3412,False,top-3 avg score 0.3412 < final_threshold 0.6
property,target,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3291; levenshtein=0.1538; semantic=0.4836; sequence_match=0.2105,False,0.3411,False,top-3 avg score 0.3411 < final_threshold 0.6
property,obligation,isremedyfor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0909; semantic=0.4636; sequence_match=0.0952,False,0.3398,False,top-3 avg score 0.3398 < final_threshold 0.6
property,failure,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4901; levenshtein=0.0000; semantic=0.3954; sequence_match=0.1333,False,0.3396,False,top-3 avg score 0.3396 < final_threshold 0.6
property,and,activatesuponfailureof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4596; levenshtein=0.0909; semantic=0.3929; sequence_match=0.1600,False,0.3375,False,top-3 avg score 0.3375 < final_threshold 0.6
property,inheritrelation,playedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3972; levenshtein=0.0667; semantic=0.4388; sequence_match=0.1739,False,0.3366,False,top-3 avg score 0.3366 < final_threshold 0.6
property,onlyone,specifies,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4666; sequence_match=0.1250,False,0.3365,False,top-3 avg score 0.3365 < final_threshold 0.6
property,remedy,activatesuponfailureof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0909; semantic=0.4616; sequence_match=0.1429,False,0.3362,False,top-3 avg score 0.3362 < final_threshold 0.6
property,hasconstraint,playedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4006; levenshtein=0.0000; semantic=0.5099; sequence_match=0.0952,False,0.3352,False,top-3 avg score 0.3352 < final_threshold 0.6
property,function,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4006; levenshtein=0.0000; semantic=0.5095; sequence_match=0.0952,False,0.3351,False,top-3 avg score 0.3351 < final_threshold 0.6
property,consequence,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4040; levenshtein=0.0000; semantic=0.4191; sequence_match=0.1818,False,0.3350,False,top-3 avg score 0.3350 < final_threshold 0.6
property,hasaction,expresses,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4074; levenshtein=0.0000; semantic=0.4846; sequence_match=0.1111,False,0.3344,False,top-3 avg score 0.3344 < final_threshold 0.6
property,consequence,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4848; sequence_match=0.1053,False,0.3318,False,top-3 avg score 0.3318 < final_threshold 0.6
property,andsequence,isremedyfor,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4924; levenshtein=0.0000; semantic=0.4006; sequence_match=0.0909,False,0.3280,False,top-3 avg score 0.3280 < final_threshold 0.6
property,consequence,playedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4712; sequence_match=0.1053,False,0.3272,False,top-3 avg score 0.3272 < final_threshold 0.6
property,consequence,supports,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4600; sequence_match=0.2105,False,0.3270,False,top-3 avg score 0.3270 < final_threshold 0.6
property,function,hasright,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3333; levenshtein=0.0000; semantic=0.5180; sequence_match=0.1250,False,0.3254,False,top-3 avg score 0.3254 < final_threshold 0.6
property,remedy,hasoperator,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4192; levenshtein=0.0909; semantic=0.4327; sequence_match=0.1176,False,0.3232,False,top-3 avg score 0.3232 < final_threshold 0.6
property,operand,hastype,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6722; sequence_match=0.2857,False,0.3193,False,top-3 avg score 0.3193 < final_threshold 0.6
property,onlyone,expresses,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4180; levenshtein=0.1111; semantic=0.4120; sequence_match=0.1250,False,0.3183,False,top-3 avg score 0.3183 < final_threshold 0.6
property,hasaction,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3960; levenshtein=0.0000; semantic=0.4641; sequence_match=0.0909,False,0.3170,False,top-3 avg score 0.3170 < final_threshold 0.6
property,onlyone,ispartof,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.3950; sequence_match=0.1333,False,0.3170,False,top-3 avg score 0.3170 < final_threshold 0.6
property,obligation,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3923; levenshtein=0.0000; semantic=0.4685; sequence_match=0.0870,False,0.3159,False,top-3 avg score 0.3159 < final_threshold 0.6
property,consequence,ispartof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4053; levenshtein=0.0909; semantic=0.4335; sequence_match=0.1053,False,0.3147,False,top-3 avg score 0.3147 < final_threshold 0.6
property,inheritsfrom,playedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.0000; semantic=0.4352; sequence_match=0.1000,False,0.3127,False,top-3 avg score 0.3127 < final_threshold 0.6
property,onlyone,isexpressedby,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4066; levenshtein=0.0769; semantic=0.4066; sequence_match=0.1000,False,0.3044,False,top-3 avg score 0.3044 < final_threshold 0.6
property,handlepolicyconflicts,isexpressedby,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4742; levenshtein=0.0476; semantic=0.3103; sequence_match=0.1176,False,0.3007,False,top-3 avg score 0.3007 < final_threshold 0.6
property,failure,expressesconstraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2970; levenshtein=0.0526; semantic=0.4456; sequence_match=0.1538,False,0.2988,False,top-3 avg score 0.2988 < final_threshold 0.6
property,onlyone,isremedyfor,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3225; levenshtein=0.0909; semantic=0.4169; sequence_match=0.1111,False,0.2835,False,top-3 avg score 0.2835 < final_threshold 0.6
property,operand,hasduty,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5601; sequence_match=0.2857,False,0.2819,False,top-3 avg score 0.2819 < final_threshold 0.6
property,andsequence,ispartof,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.0909; semantic=0.4255; sequence_match=0.1053,False,0.2805,False,top-3 avg score 0.2805 < final_threshold 0.6
property,remedy,hasrole,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5281; sequence_match=0.3077,False,0.2786,False,top-3 avg score 0.2786 < final_threshold 0.6
property,or,hasnestedconstraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1053; semantic=0.4935; sequence_match=0.1905,False,0.2631,False,top-3 avg score 0.2631 < final_threshold 0.6
property,and,violates,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1250; semantic=0.4779; sequence_match=0.1818,False,0.2616,False,top-3 avg score 0.2616 < final_threshold 0.6
property,or,linkedto,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5380; sequence_match=0.2000,False,0.2460,False,top-3 avg score 0.2460 < final_threshold 0.6
property,or,activatesuponfailureof,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0909; semantic=0.4533; sequence_match=0.1667,False,0.2370,False,top-3 avg score 0.2370 < final_threshold 0.6
property,and,expressesconstraint,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.1053; semantic=0.4078; sequence_match=0.1818,False,0.2316,False,top-3 avg score 0.2316 < final_threshold 0.6
property,or,hastype,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6631; sequence_match=0.0000,False,0.2210,False,top-3 avg score 0.2210 < final_threshold 0.6
property,onlyone,hasduty,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5181; sequence_match=0.1429,False,0.2203,False,top-3 avg score 0.2203 < final_threshold 0.6
property,or,isexclusive,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6297; sequence_match=0.0000,False,0.2099,False,top-3 avg score 0.2099 < final_threshold 0.6
property,remedy,hasconstraint,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5208; sequence_match=0.1053,False,0.2087,False,top-3 avg score 0.2087 < final_threshold 0.6
property,remedy,supports,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4785; sequence_match=0.1429,False,0.2071,False,top-3 avg score 0.2071 < final_threshold 0.6
property,and,isexpressedby,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0769; semantic=0.4159; sequence_match=0.1250,False,0.2059,False,top-3 avg score 0.2059 < final_threshold 0.6
property,remedy,ispartof,semantic+sequence_match+jaro_winkler,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4682; sequence_match=0.1429,False,0.2037,False,top-3 avg score 0.2037 < final_threshold 0.6
property,or,hasduty,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.6015; sequence_match=0.0000,False,0.2005,False,top-3 avg score 0.2005 < final_threshold 0.6
property,or,specifies,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5950; sequence_match=0.0000,False,0.1983,False,top-3 avg score 0.1983 < final_threshold 0.6
property,or,playedby,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5818; sequence_match=0.0000,False,0.1939,False,top-3 avg score 0.1939 < final_threshold 0.6
property,remedy,haslogicaloperator,semantic+sequence_match+levenshtein,jaro_winkler=0.0000; levenshtein=0.0556; semantic=0.4123; sequence_match=0.0833,False,0.1837,False,top-3 avg score 0.1837 < final_threshold 0.6
property,and,isexclusive,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5346; sequence_match=0.0000,False,0.1782,False,top-3 avg score 0.1782 < final_threshold 0.6
property,onlyone,hasright,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5260; sequence_match=0.0000,False,0.1753,False,top-3 avg score 0.1753 < final_threshold 0.6
property,and,specifies,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5173; sequence_match=0.0000,False,0.1724,False,top-3 avg score 0.1724 < final_threshold 0.6
property,partof,isexclusive,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5112; sequence_match=0.0000,False,0.1704,False,top-3 avg score 0.1704 < final_threshold 0.6
property,obligation,expresses,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5068; sequence_match=0.0000,False,0.1689,False,top-3 avg score 0.1689 < final_threshold 0.6
property,function,expresses,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.5060; sequence_match=0.0000,False,0.1687,False,top-3 avg score 0.1687 < final_threshold 0.6
property,and,supports,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4984; sequence_match=0.0000,False,0.1661,False,top-3 avg score 0.1661 < final_threshold 0.6
property,function,playedby,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4969; sequence_match=0.0000,False,0.1656,False,top-3 avg score 0.1656 < final_threshold 0.6
property,function,hasremedy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4861; sequence_match=0.0000,False,0.1620,False,top-3 avg score 0.1620 < final_threshold 0.6
property,and,expresses,semantic+jaro_winkler+levenshtein,jaro_winkler=0.0000; levenshtein=0.0000; semantic=0.4365; sequence_match=0.0000,False,0.1455,False,top-3 avg score 0.1455 < final_threshold 0.6
